,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
37,36,Steve Nash,33,PHO,PG,81,81,2780,8.7,17.2,.504,3.2,6.8,.470,5.5,10.4,.527,.597,4.0,4.4,.906,0.5,4.5,5.0,16.0,0.9,0.1,5.3,2.0,24.5,121,112,"MVP-9,AS,NBA2"
38,37,Dirk Nowitzki,29,DAL,PF,77,77,2769,12.1,25.3,.479,1.5,4.2,.359,10.6,21.0,.504,.510,9.2,10.5,.879,1.8,10.8,12.7,5.1,1.0,1.4,3.1,3.8,34.9,118,104,"MVP-11,AS,NBA2"
39,38,Kevin Durant,19,SEA,SG,80,80,2768,10.6,24.6,.430,1.1,3.7,.288,9.5,20.9,.455,.451,7.0,8.1,.873,1.3,5.0,6.3,3.5,1.4,1.3,4.2,2.2,29.2,100,110,ROY-1
40,39,Marvin Williams,21,ATL,SF,80,80,2765,8.1,17.5,.462,0.0,0.2,.100,8.1,17.3,.466,.462,6.4,7.8,.822,2.3,6.4,8.7,2.6,1.5,0.6,2.4,4.3,22.6,110,110,
41,40,Marcus Camby,33,DEN,C,79,79,2758,5.0,11.1,.450,0.1,0.3,.300,4.9,10.7,.455,.455,2.5,3.5,.708,4.0,14.1,18.1,4.5,1.5,5.0,2.1,3.8,12.6,110,98,"DPOY-2,DEF1"
42,41,Josh Howard,27,DAL,SF,76,76,2757,10.9,24.1,.455,1.3,4.1,.319,9.7,20.0,.482,.482,6.0,7.4,.813,2.3,8.0,10.3,3.2,1.1,0.6,2.2,3.9,29.2,111,106,
43,42,Samuel Dalembert,26,PHI,C,82,82,2724,6.6,12.9,.513,0.0,0.0,.000,6.6,12.9,.514,.513,3.6,5.1,.707,5.9,10.6,16.5,0.9,0.8,3.7,3.0,5.2,16.8,109,103,DPOY-13
44,43,Andrew Bogut,23,MIL,C,78,78,2720,9.0,17.6,.511,0.0,0.1,.000,9.0,17.4,.515,.511,3.7,6.2,.587,4.7,10.0,14.7,3.8,1.2,2.6,3.3,4.9,21.6,107,109,
45,44,Emeka Okafor,25,CHA,C,82,82,2718,8.8,16.5,.535,0.0,0.0,,8.8,16.5,.535,.535,4.1,7.2,.570,4.9,11.9,16.8,1.3,1.2,2.7,3.2,4.6,21.8,106,105,
46,45,Peja Stojaković,30,NOH,SF,77,77,2711,8.9,20.2,.440,4.6,10.3,.441,4.3,9.9,.438,.552,2.6,2.8,.929,1.3,5.3,6.5,1.9,1.1,0.2,1.2,2.5,24.9,119,109,
47,46,Cuttino Mobley,32,LAC,SG,77,38,2702,7.3,16.8,.433,1.3,3.7,.349,6.0,13.1,.457,.472,3.1,3.8,.819,1.0,4.3,5.3,3.9,1.5,0.7,2.4,2.9,19.0,100,111,
48,47,Michael Redd,28,MIL,SG,72,71,2702,10.7,24.2,.442,2.5,7.0,.362,8.2,17.2,.475,.495,7.8,9.5,.820,1.7,4.4,6.0,4.8,1.3,0.3,3.5,2.3,31.7,112,115,
49,48,Tayshaun Prince,27,DET,SF,82,82,2694,8.6,19.2,.448,1.1,3.0,.363,7.5,16.2,.463,.476,3.8,4.9,.768,2.2,5.9,8.1,5.5,0.9,0.7,1.9,1.8,22.0,112,106,"DPOY-10,DEF2"
50,49,Amar'e Stoudemire,25,PHO,C,79,79,2677,13.2,22.5,.590,0.1,0.6,.161,13.2,21.9,.601,.592,10.3,12.8,.805,3.3,10.0,13.3,2.2,1.2,3.0,3.2,5.5,36.9,124,104,"MVP-6,AS,NBA2"
51,50,Tim Duncan,31,SAS,C,78,78,2651,11.9,24.0,.497,0.0,0.1,.000,11.9,23.9,.498,.497,6.9,9.4,.730,4.8,13.1,18.0,4.4,1.1,3.1,3.6,3.8,30.8,110,97,"MVP-7,DPOY-9,AS,NBA2,DEF1"
52,51,LaMarcus Aldridge,22,POR,PF,76,76,2649,11.6,23.9,.484,0.0,0.1,.143,11.5,23.8,.486,.484,4.7,6.1,.762,4.5,7.4,11.9,2.5,1.1,1.9,2.6,4.9,27.8,108,107,
53,52,Raja Bell,31,PHO,SG,75,75,2646,5.9,14.1,.421,3.3,8.2,.401,2.6,5.9,.449,.538,1.5,1.7,.868,0.9,4.3,5.1,3.2,1.0,0.5,1.2,4.1,16.7,113,111,"DPOY-13,DEF2"
54,53,Anthony Parker,32,TOR,SG,82,82,2634,8.0,16.7,.476,2.7,6.1,.438,5.3,10.6,.499,.557,2.1,2.5,.816,1.0,5.7,6.7,3.7,1.6,0.3,1.8,3.2,20.7,113,108,
55,54,Ray Allen,32,BOS,SG,73,73,2624,8.8,19.8,.445,3.6,9.1,.398,5.2,10.7,.485,.537,4.3,4.8,.907,1.5,3.9,5.4,4.5,1.3,0.3,2.6,3.0,25.6,116,103,AS
56,55,Jason Terry,30,DAL,SG,82,34,2579,9.7,20.8,.467,2.8,7.5,.375,6.9,13.3,.519,.535,3.9,4.6,.857,0.6,3.7,4.3,5.4,1.8,0.4,1.9,3.5,26.2,118,108,6MOY-3
57,56,DeShawn Stevenson,26,WAS,SG,82,82,2564,6.3,16.3,.386,3.3,8.6,.383,3.0,7.7,.390,.487,3.3,4.1,.797,0.8,4.1,4.9,5.3,1.4,0.3,2.1,2.3,19.2,111,113,
58,57,Al Horford,21,ATL,C,81,77,2540,6.9,13.9,.499,0.0,0.1,.000,6.9,13.8,.502,.499,3.2,4.4,.731,5.1,11.1,16.3,2.6,1.2,1.6,2.8,5.5,17.0,108,106,ROY-2
59,58,Rafer Alston,31,HOU,PG,74,74,2526,7.7,19.4,.394,3.0,8.6,.351,4.6,10.9,.427,.471,2.1,2.9,.715,0.6,4.9,5.5,8.2,2.1,0.4,3.4,2.9,20.4,102,103,
60,59,Chauncey Billups,31,DET,PG,78,78,2522,8.6,19.1,.448,3.0,7.5,.401,5.6,11.7,.479,.526,8.7,9.5,.918,0.9,3.7,4.6,11.5,2.2,0.4,3.5,2.8,28.9,127,105,"DPOY-16,AS"
61,60,John Salmons,28,SAC,SG,81,41,2517,7.7,16.1,.477,0.8,2.4,.325,6.9,13.7,.504,.501,4.3,5.2,.823,1.5,5.5,7.0,4.2,1.9,0.6,3.4,3.4,20.4,106,110,
62,61,Brad Miller,31,SAC,C,72,72,2513,6.8,14.7,.463,0.6,1.8,.311,6.2,12.9,.484,.482,5.3,6.2,.848,3.4,10.4,13.7,5.3,1.4,1.5,3.3,5.0,19.4,112,107,
63,62,Corey Maggette,28,LAC,SF,70,65,2502,9.5,20.8,.458,1.6,4.2,.384,7.9,16.6,.477,.497,11.5,14.2,.812,1.6,6.6,8.2,3.9,1.5,0.1,4.1,4.4,32.2,112,110,
64,63,José Calderón,26,TOR,PG,82,56,2484,7.9,15.1,.519,1.7,3.9,.429,6.2,11.2,.551,.575,2.3,2.6,.908,0.7,4.3,5.1,14.5,1.9,0.1,2.7,2.9,19.7,127,109,
65,64,Mike Miller,27,MEM,SG,70,70,2474,8.4,16.8,.502,3.2,7.3,.432,5.3,9.5,.557,.596,3.3,4.3,.774,1.0,8.5,9.5,4.9,0.7,0.3,3.7,3.0,23.3,112,112,
66,65,Bruce Bowen,36,SAS,SF,81,81,2448,3.8,9.5,.407,2.0,4.7,.419,1.9,4.7,.394,.512,1.0,1.5,.652,0.7,4.4,5.2,2.0,1.2,0.5,1.0,3.9,10.7,106,105,"DPOY-4,DEF1"
67,66,Tracy McGrady,28,HOU,SG,66,62,2440,11.9,28.5,.419,1.9,6.4,.292,10.1,22.0,.457,.452,5.3,7.8,.684,0.9,6.5,7.4,8.4,1.5,0.7,3.5,2.0,31.1,104,103,"MVP-8,NBA3"
68,67,Ryan Gomes,25,MIN,PF,82,74,2434,8.4,18.4,.457,1.3,3.8,.330,7.1,14.6,.491,.492,4.1,4.9,.830,2.9,7.3,10.2,3.1,1.4,0.2,2.1,3.3,22.2,112,112,
69,68,Chris Bosh,23,TOR,C,67,67,2425,11.1,22.5,.494,0.2,0.5,.400,10.9,22.0,.496,.499,10.4,12.3,.844,3.8,9.0,12.8,3.8,1.4,1.5,3.4,3.4,32.8,117,105,AS
70,69,Steve Blake,27,POR,PG,81,78,2424,5.9,14.4,.408,2.7,6.7,.406,3.2,7.7,.409,.502,1.1,1.4,.766,0.7,3.7,4.4,9.3,1.2,0.1,2.5,3.0,15.6,109,112,
71,70,Richard Hamilton,29,DET,SG,72,72,2424,11.3,23.4,.484,1.4,3.2,.440,9.9,20.2,.492,.515,4.2,5.0,.833,1.7,3.6,5.3,6.8,1.7,0.2,3.0,3.9,28.2,113,106,"DPOY-13,AS"
72,71,Leandro Barbosa,25,PHO,SG,82,12,2421,9.7,20.9,.462,3.4,8.7,.389,6.3,12.3,.514,.543,3.6,4.4,.822,0.8,3.9,4.7,4.4,1.5,0.4,2.4,4.0,26.3,111,111,6MOY-2
73,72,Mo Williams,25,MIL,PG,66,66,2410,9.6,20.0,.480,1.9,5.0,.385,7.7,15.0,.512,.528,3.6,4.2,.856,0.8,4.2,5.0,9.1,1.7,0.2,4.0,4.1,24.8,111,114,
74,73,Mehmet Okur,28,UTA,C,72,72,2390,8.1,18.1,.445,2.5,6.3,.388,5.6,11.8,.475,.512,4.0,5.0,.804,2.8,9.1,12.0,3.1,1.2,0.6,2.2,5.1,22.6,114,107,
75,74,Mikki Moore,32,SAC,PF,82,79,2385,6.0,10.4,.577,0.0,0.0,.000,6.0,10.4,.579,.577,2.8,3.9,.736,3.4,7.1,10.5,1.8,0.7,1.0,2.3,6.6,14.8,116,111,
76,75,Kirk Hinrich,27,CHI,PG,75,72,2380,7.2,17.3,.414,1.8,5.2,.350,5.3,12.1,.442,.467,2.6,3.1,.831,0.6,4.7,5.3,9.8,1.9,0.4,3.4,4.9,18.7,104,109,
77,76,Gerald Wallace,25,CHA,PF,62,59,2376,9.0,20.0,.449,1.6,4.9,.321,7.4,15.1,.491,.488,6.9,9.4,.731,1.3,6.9,8.2,4.8,2.9,1.3,4.0,4.2,26.4,104,106,
78,77,David Lee,24,NYK,PF,81,29,2356,7.6,13.7,.552,0.0,0.0,.000,7.6,13.7,.554,.552,4.3,5.3,.819,5.4,10.7,16.1,2.1,1.2,0.6,2.2,4.7,19.5,123,110,6MOY-14
79,78,Pau Gasol,27,2TM,C,66,66,2351,10.2,19.0,.534,0.1,0.3,.250,10.1,18.7,.539,.536,6.2,7.7,.807,3.3,8.5,11.8,4.5,0.6,2.1,2.7,3.0,26.7,119,109,
80,78,Pau Gasol,27,MEM,C,39,39,1433,9.8,19.6,.501,0.1,0.5,.267,9.7,19.0,.507,.504,6.2,7.6,.819,3.3,8.7,12.0,4.1,0.6,2.0,2.8,3.0,25.9,114,111,
81,78,Pau Gasol,27,LAL,C,27,27,918,10.7,18.2,.589,0.0,0.1,.000,10.7,18.2,.590,.589,6.3,8.0,.789,3.3,8.2,11.5,5.2,0.8,2.3,2.4,3.0,27.8,128,105,
82,79,Rasheed Wallace,33,DET,C,77,76,2346,8.8,20.4,.432,2.6,7.4,.356,6.2,13.0,.476,.497,2.7,3.5,.767,2.0,10.0,12.0,3.2,2.1,3.0,2.0,5.0,22.9,108,98,"MVP-14,DPOY-12,AS"
83,80,Kevin Garnett,31,BOS,PF,71,71,2328,12.1,22.5,.539,0.0,0.2,.000,12.1,22.2,.545,.539,6.1,7.6,.801,3.1,11.8,14.9,5.5,2.3,2.0,3.1,3.7,30.3,118,94,"MVP-3,DPOY-1,AS,NBA1,DEF1"
84,81,Shawn Marion,29,2TM,PF,63,62,2315,8.7,17.2,.508,1.4,4.3,.333,7.3,12.9,.567,.550,2.3,3.3,.707,3.0,11.1,14.0,3.0,2.7,1.9,1.9,3.3,21.2,113,102,
85,81,Shawn Marion,29,PHO,PF,47,47,1713,8.8,16.8,.526,1.7,4.8,.347,7.1,11.9,.599,.576,2.2,3.1,.713,2.5,11.0,13.5,2.8,2.8,2.0,1.4,3.4,21.5,119,102,
86,81,Shawn Marion,29,MIA,PF,16,15,602,8.5,18.5,.459,0.7,2.7,.258,7.8,15.7,.494,.478,2.6,3.7,.690,4.4,11.4,15.8,3.5,2.7,1.3,3.3,2.9,20.2,99,104,
87,82,Caron Butler,27,WAS,SF,58,58,2314,10.2,21.9,.466,1.5,4.3,.357,8.6,17.6,.492,.501,5.5,6.1,.901,2.2,6.8,9.0,6.6,3.0,0.5,3.5,3.7,27.4,113,107,AS
88,83,Tony Parker,25,SAS,PG,69,68,2312,12.0,24.4,.494,0.4,1.5,.258,11.6,22.9,.510,.502,5.8,8.1,.715,0.7,4.5,5.2,9.6,1.3,0.2,3.8,2.2,30.3,109,105,
89,84,Boris Diaw,25,PHO,PF,82,19,2308,6.6,13.9,.477,0.3,0.9,.317,6.3,13.0,.488,.487,2.1,2.8,.744,2.1,6.0,8.1,6.8,1.3,0.8,3.3,3.6,15.6,103,109,
90,85,Rajon Rondo,21,BOS,PG,77,77,2306,8.0,16.3,.492,0.1,0.4,.263,7.9,15.9,.499,.496,2.4,4.0,.611,1.8,5.6,7.4,9.0,3.0,0.3,3.4,4.3,18.6,107,98,DPOY-16
91,86,Manu Ginóbili,30,SAS,SG,74,23,2299,10.7,23.1,.460,3.7,9.2,.401,7.0,14.0,.499,.540,8.9,10.4,.860,1.5,6.8,8.3,7.8,2.6,0.8,4.7,4.1,33.9,116,100,"MVP-10,6MOY-1,NBA3"
92,87,Ben Gordon,24,CHI,SG,72,27,2291,10.4,24.1,.434,3.2,7.8,.410,7.3,16.3,.445,.500,6.0,6.6,.908,0.9,4.1,5.0,4.8,1.2,0.2,3.4,3.9,30.1,110,111,6MOY-5
93,88,Antonio McDyess,33,DET,PF,78,78,2285,7.0,14.4,.488,0.0,0.0,.000,7.0,14.4,.490,.488,2.3,3.8,.622,4.9,11.1,16.0,2.1,1.5,1.3,1.8,5.9,16.4,110,100,
94,89,Josh Childress,24,ATL,SF,76,0,2274,7.6,13.3,.571,0.5,1.4,.367,7.1,11.9,.595,.590,5.1,6.4,.807,4.0,4.6,8.6,2.7,1.6,1.0,2.3,3.0,20.8,127,110,6MOY-6
95,90,Earl Watson,28,SEA,PG,78,73,2269,7.4,16.4,.454,1.1,2.9,.371,6.4,13.5,.472,.487,2.4,3.2,.766,0.9,4.0,4.9,11.7,1.5,0.2,3.8,3.5,18.4,105,112,
96,91,Jeff Green,21,SEA,SF,80,52,2253,7.1,16.6,.427,0.5,1.7,.276,6.6,14.9,.444,.441,3.9,5.3,.744,2.2,6.1,8.4,2.6,1.0,1.1,3.5,4.4,18.5,94,111,
97,92,Derek Fisher,33,LAL,PG,82,82,2249,7.6,17.3,.436,2.5,6.2,.406,5.1,11.2,.453,.508,3.7,4.2,.883,0.5,3.3,3.8,5.3,1.9,0.1,2.0,4.2,21.3,114,109,
98,93,Zach Randolph,26,NYK,C,69,68,2244,11.3,24.7,.459,0.5,1.9,.275,10.8,22.8,.474,.470,5.2,6.7,.772,4.3,12.3,16.6,3.3,1.4,0.4,4.3,4.5,28.4,101,109,
99,94,Jarrett Jack,24,POR,SG,82,16,2229,6.5,15.2,.431,1.6,4.7,.342,4.9,10.5,.470,.483,5.3,6.1,.867,0.8,5.0,5.7,7.7,1.5,0.0,4.4,3.2,19.9,105,110,6MOY-14
100,95,Brendan Haywood,28,WAS,C,80,80,2228,7.6,14.4,.528,0.0,0.0,,7.6,14.4,.528,.528,5.2,7.1,.735,6.6,7.3,13.9,1.7,0.7,3.2,2.6,5.2,20.4,119,109,
101,96,Nick Collison,27,SEA,PF,78,35,2223,7.2,14.4,.502,0.0,0.0,.000,7.2,14.3,.504,.502,2.8,3.7,.737,5.7,10.7,16.4,2.5,1.1,1.3,2.6,5.6,17.2,109,107,
102,97,Zydrunas Ilgauskas,32,CLE,C,73,73,2222,10.0,21.1,.474,0.0,0.0,.000,10.0,21.0,.475,.474,4.7,5.8,.802,6.3,10.0,16.3,2.5,0.8,2.9,3.2,5.9,24.7,108,104,
103,98,Grant Hill,35,PHO,SF,70,68,2222,8.0,15.9,.503,0.7,2.3,.317,7.3,13.6,.535,.526,3.8,4.4,.867,1.7,6.2,7.9,4.5,1.5,1.3,2.1,3.4,20.5,115,108,
104,99,Andrei Kirilenko,26,UTA,SF,72,72,2217,6.4,12.6,.506,1.0,2.7,.379,5.4,9.9,.540,.546,4.6,6.0,.770,2.8,5.1,7.9,6.6,2.0,2.5,3.3,3.8,18.4,118,105,DPOY-16
105,100,Kevin Martin,24,SAC,SG,61,57,2216,9.5,20.9,.456,2.4,6.1,.402,7.1,14.8,.478,.515,11.5,13.2,.869,1.1,5.1,6.2,3.0,1.4,0.1,3.0,3.4,33.0,121,112,
106,101,Ben Wallace,33,2TM,C,72,72,2205,3.3,8.3,.392,0.0,0.1,.000,3.3,8.2,.397,.392,1.7,4.0,.426,5.5,8.7,14.2,2.5,2.1,2.8,1.6,2.9,8.2,100,103,
107,101,Ben Wallace,33,CHI,C,50,50,1627,3.2,8.6,.373,0.0,0.1,.000,3.2,8.5,.378,.373,1.7,4.0,.424,5.5,8.4,14.0,2.9,2.2,2.5,1.6,2.7,8.1,99,104,
108,101,Ben Wallace,33,CLE,PF,22,22,578,3.4,7.5,.457,0.0,0.0,,3.4,7.5,.457,.457,1.8,4.1,.432,5.4,9.6,15.0,1.2,1.8,3.4,1.7,3.2,8.6,104,102,
109,102,Michael Finley,34,SAS,SG,82,61,2204,7.7,18.7,.414,3.2,8.8,.370,4.5,9.9,.453,.501,1.6,2.0,.800,0.7,5.6,6.2,2.8,0.7,0.2,1.4,2.3,20.3,105,105,
110,103,Keith Bogans,27,ORL,SG,82,35,2198,5.6,13.8,.410,3.5,9.6,.362,2.2,4.2,.520,.536,1.9,2.6,.736,1.0,5.2,6.2,2.4,1.4,0.2,1.2,3.8,16.6,113,107,
111,104,Al Harrington,27,GSW,C,81,59,2190,8.9,20.5,.434,3.4,9.0,.375,5.5,11.4,.482,.517,3.3,4.2,.774,2.4,7.4,9.7,2.9,1.6,0.4,2.0,5.9,24.4,113,110,
112,105,Marko Jarić,29,MIN,SG,75,56,2189,5.4,12.6,.430,1.1,3.0,.362,4.3,9.6,.451,.473,2.9,3.9,.742,0.9,4.4,5.3,7.4,2.3,0.8,3.1,4.3,14.8,104,111,
113,106,Travis Outlaw,23,POR,PF,82,6,2186,10.4,24.1,.433,1.0,2.5,.396,9.4,21.6,.437,.453,5.4,7.3,.741,2.4,7.0,9.4,2.6,1.5,1.6,2.7,4.3,27.3,102,107,6MOY-9
