,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
10,11,LaMarcus Aldridge,23,POR,PF,81,81,3004,11.1,22.9,.484,0.1,0.5,.250,11.0,22.4,.489,.486,4.8,6.2,.781,4.3,6.8,11.2,2.9,1.4,1.4,2.2,3.8,27.1,115,108,
11,12,Chris Paul,23,NOH,PG,78,78,3002,11.5,22.9,.503,1.2,3.2,.364,10.3,19.6,.525,.528,8.3,9.5,.868,1.3,6.6,7.9,15.7,3.9,0.2,4.2,3.9,32.4,124,103,"MVP-5,DPOY-6,AS,NBA2,DEF1"
12,13,Derrick Rose,20,CHI,PG,81,80,3000,9.9,20.8,.475,0.3,1.2,.222,9.6,19.5,.491,.482,3.4,4.3,.788,1.7,3.8,5.4,8.8,1.1,0.3,3.5,2.1,23.4,108,113,ROY-1
13,14,Ben Gordon,25,CHI,SG,82,76,2999,10.3,22.6,.455,3.0,7.3,.410,7.3,15.4,.476,.521,5.7,6.6,.864,0.9,4.0,4.9,4.8,1.2,0.4,3.4,3.2,29.2,112,112,
14,15,Pau Gasol,28,LAL,C,81,81,2999,10.0,17.7,.567,0.0,0.0,.500,10.0,17.7,.567,.567,5.8,7.5,.781,4.4,8.8,13.2,4.8,0.9,1.4,2.7,2.9,25.9,126,105,"AS,NBA3"
15,16,David West,28,NOH,PF,76,76,2982,11.2,23.7,.472,0.1,0.5,.240,11.1,23.2,.477,.474,6.7,7.6,.884,2.9,8.9,11.8,3.2,0.9,1.2,3.0,3.8,29.2,109,107,AS
16,17,Andre Miller,32,PHI,PG,82,82,2976,8.8,18.7,.473,0.3,1.0,.283,8.6,17.7,.483,.480,6.1,7.3,.826,2.2,4.4,6.6,9.6,2.0,0.3,3.6,3.5,24.0,115,110,
17,18,Kobe Bryant,30,LAL,SG,82,82,2960,13.8,29.4,.467,2.0,5.8,.351,11.7,23.7,.496,.502,8.3,9.7,.856,1.5,5.8,7.4,6.9,2.1,0.6,3.6,3.3,37.8,115,106,"MVP-2,DPOY-7,AS,NBA1,DEF1"
18,19,John Salmons,29,2TM,SF,79,74,2959,8.9,18.9,.472,2.2,5.2,.417,6.7,13.7,.493,.530,5.0,6.0,.830,1.0,4.7,5.8,4.3,1.4,0.4,2.9,3.1,25.0,113,115,
19,19,John Salmons,29,SAC,SF,53,53,1980,9.0,19.1,.472,2.0,4.7,.418,7.0,14.4,.489,.524,4.9,6.0,.823,1.1,4.6,5.7,5.0,1.5,0.2,3.1,3.1,25.0,111,116,
20,19,John Salmons,29,CHI,SF,26,21,979,8.7,18.4,.473,2.6,6.2,.415,6.1,12.2,.502,.543,5.1,6.1,.843,0.8,5.1,5.9,2.8,1.3,0.8,2.3,3.2,25.1,117,111,
21,20,Vince Carter,32,NJN,SG,80,80,2946,10.7,24.4,.437,2.7,7.1,.385,7.9,17.3,.459,.493,6.1,7.4,.817,1.3,6.1,7.4,6.8,1.5,0.7,3.0,4.2,30.1,112,112,
22,21,Rudy Gay,22,MEM,SF,79,78,2945,10.3,22.8,.453,1.5,4.4,.351,8.8,18.4,.477,.487,4.8,6.2,.767,2.0,5.9,7.9,2.4,1.8,1.1,3.7,4.0,27.0,101,110,
23,22,Richard Jefferson,28,MIL,SF,82,82,2939,9.5,21.6,.439,2.0,5.2,.397,7.4,16.4,.453,.487,7.4,9.1,.805,1.0,5.6,6.6,3.5,1.2,0.2,2.9,4.4,28.4,110,110,
24,23,Chris Bosh,24,TOR,C,77,77,2928,11.0,22.5,.487,0.2,0.9,.245,10.7,21.6,.497,.492,9.0,11.0,.817,3.8,9.9,13.7,3.4,1.2,1.4,3.1,3.4,31.1,114,108,AS
25,24,Chris Duhon,26,NYK,PG,79,78,2906,4.9,11.6,.421,2.2,5.6,.391,2.7,6.1,.449,.515,3.1,3.6,.856,0.8,3.4,4.2,9.7,1.2,0.1,3.8,2.2,15.0,110,114,
26,25,Brandon Roy,24,POR,SG,78,78,2903,12.1,25.2,.480,1.6,4.2,.377,10.5,21.0,.501,.512,7.9,9.6,.824,2.0,5.1,7.1,7.6,1.7,0.4,2.9,2.4,33.7,123,109,"MVP-9,AS,NBA2"
27,26,Jason Kidd,35,DAL,PG,81,81,2886,4.7,11.2,.416,2.4,5.9,.406,2.3,5.4,.427,.522,1.6,1.9,.819,1.5,7.5,9.1,12.8,2.9,0.7,3.4,3.1,13.3,116,106,
28,27,Kevin Durant,20,OKC,SF,74,74,2885,11.7,24.7,.476,1.7,4.1,.422,10.0,20.6,.486,.510,8.0,9.3,.863,1.4,7.2,8.6,3.6,1.7,0.9,4.0,2.4,33.3,111,109,
29,28,Ray Allen,33,BOS,SG,79,79,2876,9.2,19.2,.480,3.7,9.0,.409,5.5,10.2,.542,.575,4.4,4.6,.952,1.2,3.9,5.1,4.0,1.3,0.2,2.5,2.9,26.5,122,106,AS
30,29,Jeff Green,22,OKC,PF,78,78,2873,8.5,19.1,.446,1.7,4.4,.389,6.8,14.7,.463,.491,4.3,5.5,.788,2.1,7.1,9.3,2.8,1.4,0.6,3.1,3.6,23.0,105,110,
31,30,Rashard Lewis,29,ORL,PF,79,79,2859,8.7,19.8,.439,4.0,10.1,.397,4.7,9.7,.482,.540,4.1,4.9,.836,1.7,6.6,8.2,3.7,1.5,0.9,2.9,3.5,25.5,113,103,AS
32,31,Mo Williams,26,CLE,PG,81,81,2834,10.0,21.5,.467,3.5,8.0,.436,6.5,13.5,.486,.548,4.0,4.4,.912,0.9,4.4,5.3,6.3,1.3,0.2,3.4,4.1,27.5,115,106,AS
33,32,David Lee,25,NYK,C,81,74,2824,9.2,16.7,.549,0.0,0.1,.000,9.2,16.7,.551,.549,4.4,5.8,.755,4.5,12.2,16.7,3.1,1.4,0.4,2.6,4.6,22.7,118,108,
34,33,Dwight Howard,23,ORL,C,79,79,2821,10.3,18.0,.572,0.0,0.0,.000,10.3,18.0,.573,.572,9.3,15.6,.594,6.2,13.9,20.1,2.1,1.4,4.3,4.4,5.0,29.9,113,95,"MVP-4,DPOY-1,AS,NBA1,DEF1"
35,34,Hedo Türkoğlu,29,ORL,SF,77,77,2815,7.8,18.9,.413,2.5,6.9,.356,5.3,12.0,.445,.478,5.8,7.2,.807,0.8,6.7,7.6,6.9,1.2,0.4,3.8,4.0,23.9,107,104,DPOY-16
36,35,Chauncey Billups,32,2TM,PG,79,79,2789,7.5,17.9,.418,3.0,7.3,.408,4.5,10.7,.425,.501,7.6,8.4,.913,0.6,3.8,4.4,9.3,1.7,0.3,3.2,2.9,25.6,121,110,"MVP-6,AS,NBA3"
37,35,Chauncey Billups,32,DET,PG,2,2,70,5.5,16.6,.333,1.6,5.5,.286,4.0,11.1,.357,.381,7.1,7.9,.900,0.8,7.1,7.9,11.9,2.4,0.8,3.2,2.4,19.8,110,106,
38,35,Chauncey Billups,32,DEN,PG,77,77,2719,7.5,18.0,.420,3.0,7.3,.410,4.6,10.7,.427,.504,7.7,8.4,.913,0.6,3.7,4.3,9.2,1.7,0.3,3.2,3.0,25.8,121,110,
39,36,Boris Diaw,26,2TM,PF,81,59,2754,8.7,17.2,.507,1.5,3.5,.414,7.2,13.6,.531,.549,2.0,2.9,.687,2.3,6.1,8.4,6.5,1.2,1.0,4.2,3.9,20.8,105,109,
40,36,Boris Diaw,26,PHO,PF,22,0,538,7.4,13.1,.567,0.5,1.3,.357,7.0,11.8,.591,.585,1.7,2.4,.692,2.2,5.6,7.8,4.3,1.0,0.8,3.4,3.6,17.0,109,114,
41,36,Boris Diaw,26,CHA,PF,59,59,2216,9.0,18.2,.495,1.7,4.1,.419,7.3,14.1,.517,.542,2.0,3.0,.686,2.3,6.2,8.5,7.0,1.2,1.1,4.4,4.0,21.8,105,107,
42,37,Mike Bibby,30,ATL,PG,79,79,2740,8.5,19.6,.435,3.3,8.4,.390,5.3,11.3,.468,.518,2.6,3.3,.789,0.7,4.7,5.4,7.7,1.9,0.2,2.5,2.8,23.0,113,109,
43,38,Wilson Chandler,21,NYK,SF,82,70,2735,8.3,19.1,.432,1.9,5.7,.328,6.4,13.4,.476,.481,3.1,3.9,.795,1.7,6.4,8.1,3.1,1.3,1.4,2.5,4.5,21.5,103,110,
44,39,Jarrett Jack,25,IND,SG,82,53,2716,7.1,15.6,.453,1.4,4.0,.353,5.6,11.6,.487,.498,4.1,4.8,.852,0.8,4.2,5.1,6.2,1.6,0.3,3.4,3.3,19.7,107,111,
45,40,Emeka Okafor,26,CHA,C,82,81,2691,8.7,15.6,.561,0.0,0.0,,8.7,15.6,.561,.561,4.4,7.5,.593,5.6,11.1,16.7,1.1,1.0,2.7,2.9,5.0,21.9,112,103,
46,41,Eric Gordon,20,LAC,SG,78,65,2677,8.0,17.5,.456,2.6,6.6,.389,5.5,11.0,.496,.529,5.8,6.8,.854,0.9,3.0,3.9,4.2,1.5,0.7,3.2,3.3,24.4,112,115,ROY-5
47,42,Gerald Wallace,26,CHA,SF,71,71,2669,7.9,16.5,.480,0.8,2.7,.298,7.1,13.8,.515,.504,7.4,9.2,.804,2.3,9.0,11.3,3.8,2.5,1.4,3.0,4.3,24.1,115,102,
48,43,Russell Westbrook,20,OKC,PG,82,65,2668,8.4,21.0,.398,0.7,2.5,.271,7.7,18.6,.415,.414,6.7,8.2,.815,3.4,4.2,7.7,8.4,2.1,0.3,5.3,3.7,24.1,99,111,ROY-4
49,44,Al Thornton,25,LAC,SF,71,67,2654,9.2,20.6,.446,0.4,1.6,.253,8.8,19.1,.462,.456,4.6,6.1,.754,2.4,4.8,7.2,2.0,1.2,1.2,2.6,4.5,23.5,100,114,
50,45,Rajon Rondo,22,BOS,PG,80,80,2642,7.7,15.3,.505,0.3,1.0,.313,7.4,14.3,.518,.514,3.5,5.4,.642,2.0,6.4,8.4,13.2,3.0,0.2,4.2,3.9,19.2,114,101,"DPOY-10,DEF2"
51,46,Anthony Parker,33,TOR,SG,80,71,2637,6.4,14.9,.426,1.9,4.8,.390,4.5,10.2,.442,.488,2.4,2.9,.834,0.9,5.4,6.3,5.3,2.0,0.3,2.3,2.9,17.0,105,111,
52,47,Mario Chalmers,22,MIA,PG,82,82,2626,5.7,13.5,.420,2.3,6.3,.367,3.3,7.1,.467,.506,3.0,3.9,.767,0.8,3.9,4.6,8.2,3.3,0.2,3.4,4.9,16.6,107,107,ROY-11
53,48,Rasual Butler,29,NOH,SF,82,74,2614,7.3,16.8,.433,2.9,7.5,.390,4.4,9.3,.468,.521,1.8,2.3,.782,1.0,4.6,5.7,1.6,1.1,1.3,1.2,3.3,19.3,109,109,
54,49,Ryan Gomes,26,MIN,SF,82,76,2614,8.4,19.5,.431,2.1,5.7,.372,6.3,13.8,.456,.486,2.9,3.6,.807,2.1,5.7,7.9,2.7,1.3,0.4,2.6,3.7,21.9,104,113,
55,50,Ronnie Brewer,23,UTA,SF,81,80,2605,8.3,16.4,.508,0.4,1.7,.259,7.9,14.7,.537,.522,4.9,7.0,.702,2.0,3.9,5.9,3.5,2.7,0.6,2.2,2.5,22.0,113,108,
56,51,Yao Ming,28,HOU,C,77,77,2589,11.6,21.2,.548,0.0,0.0,1.000,11.6,21.2,.548,.549,7.8,9.0,.866,4.2,11.4,15.6,2.8,0.6,3.1,4.8,5.3,31.1,114,101,"MVP-12,AS,NBA2"
57,52,Caron Butler,28,WAS,SG,67,67,2585,10.0,22.1,.453,1.3,4.3,.310,8.7,17.9,.487,.482,7.0,8.2,.858,2.4,6.0,8.4,5.9,2.2,0.4,4.3,3.4,28.4,108,113,
58,53,Thaddeus Young,20,PHI,PF,75,71,2580,9.8,19.9,.495,1.2,3.4,.341,8.7,16.5,.526,.524,2.9,3.9,.735,2.9,4.9,7.8,1.8,2.1,0.5,2.4,3.4,23.7,110,109,
59,54,Udonis Haslem,28,MIA,PF,75,75,2560,6.9,13.4,.518,0.0,0.0,,6.9,13.4,.518,.518,2.7,3.5,.753,3.5,9.4,12.9,1.8,0.9,0.5,1.7,4.3,16.6,113,108,
60,55,Al Harrington,28,2TM,PF,73,56,2546,10.4,23.6,.439,3.3,9.2,.364,7.0,14.5,.487,.509,4.6,5.7,.793,1.9,6.9,8.9,2.0,1.7,0.4,3.1,4.4,28.6,105,110,
61,55,Al Harrington,28,GSW,PF,5,5,166,6.8,20.6,.329,3.2,8.2,.393,3.5,12.4,.286,.407,1.5,2.9,.500,2.9,5.3,8.2,2.9,2.1,0.0,2.1,4.1,18.3,92,114,
62,55,Al Harrington,28,NYK,PF,68,51,2380,10.6,23.8,.446,3.3,9.2,.362,7.3,14.6,.499,.516,4.8,5.9,.804,1.9,7.0,8.9,1.9,1.7,0.5,3.2,4.4,29.3,106,110,
63,56,Tim Duncan,32,SAS,C,75,75,2524,12.0,23.8,.504,0.0,0.0,.000,12.0,23.8,.505,.504,7.2,10.4,.692,4.3,12.9,17.2,5.7,0.8,2.7,3.5,3.7,31.2,111,100,"MVP-11,DPOY-11,AS,NBA2,DEF2"
64,57,Marc Gasol,24,MEM,C,82,75,2521,7.4,14.0,.530,0.0,0.0,.000,7.4,13.9,.530,.530,5.8,7.9,.733,4.2,8.5,12.8,3.0,1.3,1.9,3.5,5.6,20.6,112,108,ROY-8
65,58,Rodney Stuckey,22,DET,PG,79,65,2517,8.8,20.1,.439,0.5,1.7,.295,8.3,18.4,.453,.452,5.1,6.4,.803,1.5,4.5,6.0,8.5,1.7,0.2,3.8,4.8,23.3,104,110,
66,59,Nenê,26,DEN,C,77,76,2510,8.7,14.4,.604,0.0,0.1,.200,8.7,14.3,.607,.604,5.4,7.5,.723,3.7,8.4,12.1,2.2,1.9,2.0,3.0,5.6,22.8,120,105,
67,60,Mike Conley,21,MEM,PG,82,61,2508,6.9,15.5,.442,1.9,4.6,.406,5.0,10.9,.458,.503,3.4,4.2,.817,0.5,5.3,5.9,7.5,1.9,0.2,3.0,3.1,19.0,109,111,
68,61,Deron Williams,24,UTA,PG,68,68,2505,9.5,20.2,.471,1.4,4.6,.310,8.1,15.6,.518,.506,6.7,7.9,.849,0.5,3.5,4.0,14.9,1.5,0.4,4.7,2.8,27.2,116,111,
69,62,Brook Lopez,20,NJN,C,82,75,2501,9.6,18.0,.531,0.0,0.0,.000,9.6,18.0,.532,.531,3.7,4.6,.793,4.8,9.4,14.2,1.8,0.9,3.2,3.1,5.5,22.8,110,108,ROY-3
70,63,Roger Mason,28,SAS,SG,82,71,2496,7.6,17.9,.425,3.6,8.6,.421,4.0,9.3,.428,.526,2.3,2.6,.890,0.3,5.1,5.5,3.8,0.9,0.3,2.2,3.5,21.1,107,107,
71,64,Randy Foye,25,MIN,SG,70,61,2494,8.4,20.6,.407,2.3,6.5,.360,6.1,14.1,.428,.463,4.8,5.7,.846,0.7,3.8,4.5,6.4,1.5,0.5,3.2,4.2,23.9,106,113,
72,65,Devin Harris,25,NJN,PG,69,69,2494,9.7,22.2,.438,1.4,4.7,.291,8.4,17.5,.477,.469,10.6,13.0,.820,0.6,4.3,4.9,10.2,2.4,0.3,4.5,3.5,31.5,113,111,AS
73,66,Jason Terry,31,DAL,SG,74,11,2491,11.4,24.6,.463,3.5,9.6,.366,7.9,15.0,.525,.535,4.2,4.7,.880,0.8,2.9,3.7,5.3,2.0,0.4,2.5,3.0,30.5,115,111,6MOY-1
74,67,Luis Scola,28,HOU,PF,82,82,2488,9.1,17.1,.531,0.0,0.1,.000,9.1,17.0,.533,.531,4.2,5.5,.760,4.3,11.1,15.4,2.6,1.5,0.2,2.6,5.6,22.3,114,102,
75,68,Steve Nash,34,PHO,PG,74,74,2484,8.6,17.1,.503,2.2,5.0,.439,6.4,12.2,.529,.566,3.9,4.2,.933,0.4,4.1,4.5,14.4,1.1,0.2,5.0,2.2,23.4,119,115,
76,69,Troy Murphy,28,IND,PF,73,73,2482,7.3,15.4,.475,3.2,7.2,.450,4.1,8.2,.496,.580,3.0,3.7,.826,2.9,14.3,17.3,3.4,1.2,0.7,2.3,4.5,20.9,120,106,
77,70,Jamal Crawford,28,2TM,PG,65,65,2479,8.3,20.2,.410,2.8,7.8,.360,5.5,12.4,.441,.479,5.9,6.8,.872,0.5,3.4,3.8,5.7,1.1,0.3,2.9,1.8,25.3,110,117,
78,70,Jamal Crawford,28,NYK,SG,11,11,392,9.2,21.4,.432,4.4,9.8,.455,4.8,11.7,.413,.536,4.4,5.8,.761,0.3,1.9,2.2,6.1,1.1,0.0,3.3,1.6,27.4,111,115,
79,70,Jamal Crawford,28,GSW,PG,54,54,2087,8.1,20.0,.406,2.5,7.4,.338,5.6,12.6,.446,.468,6.2,7.0,.889,0.5,3.6,4.1,5.6,1.1,0.3,2.9,1.9,24.9,110,117,
80,71,Shawn Marion,30,2TM,SF,69,68,2470,8.2,16.9,.485,0.2,1.1,.189,8.0,15.7,.506,.491,2.5,3.1,.796,3.9,8.8,12.6,3.0,1.9,1.4,2.2,2.8,19.1,107,106,
81,71,Shawn Marion,30,MIA,SF,42,41,1516,7.6,15.7,.482,0.3,1.4,.200,7.3,14.3,.510,.491,2.4,3.0,.788,3.8,9.1,12.9,2.7,2.0,1.6,2.0,3.2,17.8,109,105,
82,71,Shawn Marion,30,TOR,SF,27,27,954,9.1,18.7,.488,0.1,0.7,.154,9.0,18.0,.502,.491,2.7,3.4,.806,4.0,8.3,12.3,3.4,1.7,1.1,2.7,2.2,21.1,105,108,
83,72,Tony Parker,26,SAS,PG,72,71,2456,14.1,27.9,.506,0.4,1.4,.292,13.7,26.5,.518,.513,6.3,8.0,.782,0.6,4.3,4.9,11.0,1.5,0.1,4.1,2.4,35.0,112,107,"MVP-8,AS,NBA3"
84,73,Andrea Bargnani,23,TOR,PF,78,59,2453,9.2,20.4,.450,2.5,6.2,.409,6.6,14.2,.468,.512,4.7,5.7,.831,1.5,7.4,8.8,2.0,0.7,2.1,2.9,5.1,25.6,105,110,
85,74,Metta World Peace,29,HOU,SF,69,55,2452,9.0,22.5,.401,3.3,8.3,.399,5.7,14.2,.402,.475,4.3,5.7,.748,1.4,6.4,7.8,5.0,2.3,0.5,3.0,3.4,25.6,104,103,"DPOY-5,DEF2"
86,75,Rafer Alston,32,2TM,PG,77,76,2447,6.8,17.7,.385,2.4,7.1,.338,4.4,10.5,.417,.454,3.4,4.5,.750,0.7,4.2,4.9,8.8,2.3,0.2,3.0,2.9,19.4,105,104,
87,75,Rafer Alston,32,HOU,PG,48,48,1591,6.5,17.5,.370,2.7,7.7,.348,3.8,9.8,.387,.446,2.9,3.6,.789,0.8,4.0,4.8,8.6,1.9,0.2,2.9,2.4,18.5,104,106,
88,75,Rafer Alston,32,ORL,PG,29,28,856,7.5,18.1,.413,1.9,6.1,.317,5.5,12.0,.462,.466,4.3,6.0,.707,0.5,4.6,5.0,9.0,3.1,0.2,3.2,3.8,21.1,107,101,
89,76,Grant Hill,36,PHO,SF,82,68,2445,8.0,15.2,.523,0.5,1.6,.316,7.5,13.7,.547,.540,3.7,4.6,.808,1.3,7.0,8.3,3.8,1.8,1.1,2.6,3.7,20.1,114,111,DPOY-16
90,77,Derek Fisher,34,LAL,PG,82,82,2441,6.1,14.3,.424,2.5,6.3,.397,3.6,8.0,.446,.512,2.3,2.7,.846,0.5,3.4,3.9,5.4,2.0,0.1,1.5,3.9,17.0,117,108,
91,78,Danny Granger,25,IND,SF,67,66,2424,11.7,26.2,.447,3.7,9.2,.404,8.0,17.0,.470,.518,8.3,9.4,.878,1.0,6.0,7.0,3.8,1.4,2.0,3.4,4.2,35.5,114,109,"MIP-1,AS"
92,79,Josh Smith,23,ATL,PF,69,69,2421,9.2,18.8,.492,0.6,1.9,.299,8.7,16.9,.514,.508,4.7,7.9,.588,3.0,8.1,11.0,3.7,2.1,2.5,3.6,4.1,23.7,103,104,DPOY-16
93,80,Jason Richardson,28,2TM,SG,72,71,2410,9.8,20.5,.477,2.7,6.9,.397,7.1,13.7,.518,.544,3.2,4.2,.769,1.6,5.1,6.7,3.1,1.6,0.6,2.0,3.1,25.6,115,112,
94,80,Jason Richardson,28,CHA,SG,14,14,491,10.7,24.4,.441,3.0,6.5,.458,7.7,17.8,.435,.502,4.5,6.1,.745,1.4,5.0,6.4,4.0,1.5,0.3,2.7,4.8,29.0,107,108,
95,80,Jason Richardson,28,PHO,SG,58,57,1919,9.6,19.7,.488,2.7,6.9,.383,6.9,12.7,.545,.556,2.9,3.8,.778,1.7,5.1,6.8,2.9,1.6,0.7,1.9,2.7,24.8,117,113,
96,81,Mehmet Okur,29,UTA,C,72,72,2409,9.2,19.0,.485,1.9,4.3,.446,7.3,14.7,.497,.536,5.8,7.1,.817,2.7,9.3,11.9,2.6,1.2,1.1,2.8,4.7,26.2,115,107,
97,82,Kelenna Azubuike,25,GSW,SF,74,51,2375,8.1,17.4,.464,1.9,4.3,.448,6.1,13.1,.469,.520,3.8,4.7,.808,2.3,5.3,7.6,2.4,1.2,1.0,2.0,3.8,21.9,114,115,
98,83,Mike Miller,28,MIN,SF,73,47,2356,5.9,12.2,.482,1.9,5.0,.378,4.0,7.2,.554,.559,2.4,3.3,.732,1.6,9.1,10.7,7.3,0.7,0.7,3.2,3.1,16.1,112,112,
99,84,Stephen Jackson,30,GSW,SF,59,59,2339,8.6,20.8,.414,2.2,6.4,.338,6.5,14.5,.448,.466,6.1,7.4,.826,1.5,4.9,6.3,8.0,1.8,0.6,4.8,3.2,25.6,104,114,
100,85,Michael Finley,35,SAS,SF,81,77,2336,7.0,16.0,.437,3.0,7.4,.411,4.0,8.6,.459,.532,1.2,1.4,.823,0.6,5.7,6.3,2.6,0.9,0.4,1.4,1.9,18.2,107,107,
101,86,José Calderón,27,TOR,PG,68,68,2333,7.2,14.4,.497,1.8,4.5,.406,5.3,9.9,.538,.561,3.4,3.4,.981,0.4,4.0,4.3,13.6,1.7,0.2,3.2,2.5,19.5,123,112,
102,87,Lamar Odom,29,LAL,PF,78,32,2316,7.6,15.5,.492,0.7,2.3,.320,6.9,13.2,.522,.516,3.5,5.6,.623,3.9,10.1,14.0,4.5,1.7,2.2,3.0,5.2,19.5,110,102,6MOY-4
103,88,Raja Bell,32,2TM,SG,67,66,2315,6.8,15.6,.437,2.6,6.2,.421,4.2,9.4,.448,.520,2.0,2.3,.853,0.9,4.6,5.6,3.2,1.1,0.2,2.0,3.8,18.3,109,111,DPOY-12
104,88,Raja Bell,32,PHO,SG,22,22,712,5.3,12.4,.429,3.1,6.6,.468,2.2,5.8,.386,.554,1.1,1.5,.762,0.6,3.9,4.5,2.0,0.9,0.1,1.3,4.0,14.9,114,116,
105,88,Raja Bell,32,CHA,SG,45,44,1603,7.6,17.2,.440,2.4,6.0,.395,5.2,11.2,.464,.509,2.4,2.7,.877,1.1,4.9,6.1,3.8,1.3,0.2,2.3,3.7,19.9,107,109,
106,89,Anderson Varejão,26,CLE,PF,81,42,2306,6.3,11.8,.536,0.0,0.0,.000,6.3,11.8,.538,.536,3.6,5.9,.616,3.9,9.7,13.6,1.9,1.8,1.5,1.9,5.6,16.3,116,100,DPOY-13
107,90,Jason Thompson,22,SAC,PF,82,56,2303,7.9,15.9,.497,0.0,0.2,.000,7.9,15.7,.502,.497,4.4,6.3,.692,5.2,8.2,13.4,2.1,1.0,1.3,3.2,6.9,20.1,106,114,
108,91,Paul Millsap,23,UTA,PF,76,38,2290,9.0,16.9,.534,0.0,0.1,.000,9.0,16.8,.537,.534,5.1,7.3,.699,5.6,9.1,14.7,3.1,1.8,1.6,2.9,6.5,23.1,116,105,6MOY-17
109,92,Richard Hamilton,30,DET,SG,67,51,2279,11.3,25.3,.447,1.7,4.6,.368,9.6,20.7,.464,.480,5.4,6.4,.848,1.1,4.0,5.0,7.2,1.0,0.1,3.2,4.3,29.7,108,112,
110,93,Carmelo Anthony,24,DEN,SF,66,66,2277,12.0,27.0,.443,1.4,3.8,.371,10.6,23.2,.455,.469,8.3,10.5,.793,2.4,7.7,10.1,5.0,1.7,0.5,4.5,4.4,33.6,105,107,NBA3
111,94,Beno Udrih,26,SAC,PG,73,72,2270,7.2,15.6,.461,0.8,2.5,.310,6.4,13.1,.491,.486,2.8,3.4,.820,1.0,3.9,4.9,7.7,1.8,0.3,3.5,4.3,18.0,104,116,
112,95,Spencer Hawes,20,SAC,C,77,51,2259,8.4,18.0,.466,0.9,2.6,.348,7.5,15.4,.486,.491,2.0,3.1,.662,3.3,9.0,12.4,3.4,1.0,2.1,3.6,5.6,19.8,98,113,
113,96,T.J. Ford,25,IND,PG,74,49,2258,9.1,20.1,.452,0.8,2.3,.337,8.3,17.8,.467,.472,5.4,6.2,.872,1.3,4.4,5.7,8.6,2.0,0.4,4.0,4.0,24.4,108,110,
114,97,Kendrick Perkins,24,BOS,C,76,76,2253,6.5,11.3,.577,0.0,0.0,.000,6.5,11.2,.580,.577,2.3,3.8,.600,4.8,9.8,14.6,2.3,0.5,3.5,3.9,6.0,15.3,105,100,
