,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
20,21,Dirk Nowitzki,21,DAL,PF,82,81,2938,8.9,19.2,.461,2.0,5.3,.379,6.9,14.0,.491,.513,5.0,6.0,.830,1.8,7.4,9.2,3.5,1.1,1.2,2.4,4.4,24.7,112,107,
21,22,Lindsey Hunter,29,DET,PG,82,82,2919,6.5,15.3,.425,2.9,6.7,.432,3.6,8.6,.419,.519,2.0,2.6,.760,0.6,3.7,4.3,5.6,2.2,0.4,2.5,3.7,17.9,108,107,
22,23,Juwan Howard,26,WAS,PF,82,82,2909,9.1,19.7,.459,0.0,0.1,.000,9.1,19.6,.462,.459,3.6,4.9,.735,2.3,6.0,8.4,4.4,1.2,0.4,4.0,5.3,21.7,97,109,
23,24,Glenn Robinson,27,MIL,SF,81,81,2909,12.3,26.0,.472,1.5,4.2,.363,10.7,21.8,.493,.502,4.0,5.0,.802,1.9,6.7,8.6,3.4,1.4,0.7,4.0,3.8,30.1,103,109,AS
24,25,Bryon Russell,29,UTA,SF,82,70,2900,7.5,16.9,.446,2.0,4.9,.396,5.6,11.9,.467,.504,4.4,5.8,.750,1.8,6.1,7.9,2.9,2.4,0.4,1.9,4.7,21.4,112,102,
25,26,Sam Cassell,30,MIL,PG,81,81,2899,9.7,20.9,.466,0.5,1.6,.289,9.3,19.3,.481,.477,7.0,7.9,.876,1.2,4.1,5.4,13.0,1.8,0.1,4.8,4.6,26.9,113,110,
26,27,Stephon Marbury,22,NJN,PG,74,74,2881,10.2,23.7,.432,1.2,4.2,.283,9.1,19.5,.464,.457,7.9,9.7,.813,1.1,3.2,4.3,11.2,2.0,0.3,4.9,3.5,29.5,107,109,NBA3
27,28,Chris Webber,26,SAC,PF,75,75,2880,12.6,26.0,.483,0.5,1.6,.284,12.1,24.4,.496,.492,5.2,6.9,.751,3.2,10.0,13.2,5.8,2.0,2.1,3.7,4.4,30.8,107,98,"MVP-9,AS,NBA3"
28,29,Tim Duncan,23,SAS,PF,74,74,2875,11.6,23.6,.490,0.0,0.2,.091,11.5,23.4,.494,.491,8.4,11.1,.761,4.8,12.1,16.9,4.3,1.2,3.0,4.5,3.9,31.6,109,95,"MVP-5,AS,NBA1,DEF1"
29,30,Eric Snow,26,PHI,PG,82,80,2866,4.6,10.8,.430,0.2,0.8,.244,4.4,10.0,.446,.440,2.3,3.2,.712,0.8,4.0,4.7,11.3,2.5,0.1,2.9,4.4,11.8,105,102,
30,31,Allen Iverson,24,PHI,SG,70,70,2853,13.2,31.5,.421,1.6,4.7,.341,11.6,26.7,.435,.446,8.0,11.3,.713,1.3,3.6,4.8,6.0,2.6,0.1,4.2,2.9,36.1,101,102,"MVP-7,AS,NBA2"
31,32,Vin Baker,28,SEA,C,79,75,2849,9.3,20.4,.455,0.0,0.1,.250,9.2,20.2,.457,.456,5.1,7.4,.682,4.1,6.8,10.9,2.7,0.8,1.2,3.8,5.2,23.7,99,106,
32,33,Rasheed Wallace,25,POR,PF,81,77,2845,10.2,19.6,.519,0.2,0.9,.160,10.0,18.7,.537,.522,4.4,6.2,.704,2.4,8.2,10.6,2.7,1.6,2.0,2.9,4.1,24.9,108,99,AS
33,34,Clifford Robinson,33,PHO,SF,80,67,2839,9.5,20.5,.464,2.2,5.8,.370,7.4,14.7,.501,.517,5.4,6.9,.782,1.9,4.6,6.5,4.0,1.6,1.1,3.0,4.3,26.6,111,101,"DPOY-8,DEF2"
34,35,Jamal Mashburn,27,MIA,SF,76,76,2828,9.7,21.9,.445,2.1,5.3,.403,7.6,16.7,.458,.493,3.5,4.5,.778,1.2,6.0,7.2,5.6,1.5,0.3,3.4,4.1,25.1,104,103,
35,36,Eddie Jones,28,CHH,SG,72,72,2807,8.7,20.4,.427,2.3,6.2,.375,6.4,14.2,.450,.484,6.6,7.6,.864,1.5,4.8,6.2,5.6,3.5,0.9,2.9,3.2,26.3,110,100,"DPOY-3,AS,NBA3,DEF2"
36,37,Keith Van Horn,24,NJN,PF,80,80,2782,10.4,23.4,.445,1.6,4.3,.368,8.9,19.2,.462,.478,6.2,7.3,.847,3.7,8.9,12.6,2.9,1.2,1.1,4.6,4.8,28.6,103,106,
37,38,Steve Francis,22,HOU,PG,77,77,2776,9.1,20.5,.445,2.0,5.7,.345,7.2,14.8,.483,.493,5.3,6.7,.786,2.8,4.7,7.5,9.3,2.2,0.5,5.6,4.2,25.5,105,107,ROY-1
38,39,Grant Hill,27,DET,SF,74,74,2776,12.6,25.7,.489,0.6,1.8,.347,12.0,23.9,.500,.501,8.7,10.9,.795,1.8,7.1,8.9,7.0,1.9,0.8,4.3,3.4,34.5,111,105,"MVP-8,AS,NBA2"
39,40,Alan Henderson,27,ATL,PF,82,82,2775,8.1,17.5,.461,0.0,0.2,.100,8.1,17.3,.465,.462,4.2,6.3,.671,5.0,5.8,10.8,1.5,1.5,1.0,2.6,4.4,20.4,105,108,
40,41,Jim Jackson,29,ATL,SF,79,76,2767,9.6,23.4,.411,2.2,5.7,.386,7.4,17.6,.418,.458,3.5,4.0,.877,1.9,5.5,7.4,4.3,1.1,0.2,3.5,3.2,24.9,101,110,
41,42,Lamar Odom,20,LAC,SF,76,70,2767,8.3,18.9,.438,1.1,3.0,.360,7.2,15.9,.453,.467,5.6,7.8,.719,2.9,8.1,11.0,5.9,1.7,1.8,4.8,5.4,23.3,100,108,ROY-3
42,43,David Wesley,29,CHH,PG,82,82,2760,7.5,17.7,.426,1.6,4.6,.355,5.9,13.1,.451,.472,4.0,5.1,.778,0.7,3.4,4.2,8.6,2.0,0.2,2.9,3.4,20.7,106,105,
43,44,Jason Williams,24,SAC,PG,81,81,2760,6.4,17.0,.373,2.5,8.8,.287,3.8,8.2,.466,.448,2.2,3.0,.753,0.4,3.6,4.0,10.3,2.0,0.1,5.2,2.5,17.5,93,105,
44,45,Scottie Pippen,34,POR,SF,82,82,2749,7.5,16.7,.451,1.7,5.1,.327,5.9,11.6,.506,.501,3.1,4.3,.717,2.2,7.8,10.0,7.9,2.3,0.8,4.0,4.0,19.9,105,99,"DPOY-8,DEF2"
45,46,Alonzo Mourning,29,MIA,C,79,78,2748,12.7,23.1,.551,0.0,0.1,.000,12.7,23.0,.553,.551,8.1,11.3,.711,4.2,10.5,14.7,2.4,0.8,5.7,4.2,6.0,33.5,112,96,"MVP-3,DPOY-1,AS,NBA2,DEF1"
46,47,Brent Barry,28,SEA,SG,80,74,2726,6.2,13.3,.463,3.1,7.5,.411,3.1,5.8,.529,.579,2.4,3.0,.809,0.9,6.1,7.0,5.5,1.9,0.6,2.7,4.3,17.8,115,105,
47,48,Shandon Anderson,26,HOU,SF,82,82,2700,6.9,14.7,.473,1.5,4.2,.351,5.5,10.4,.523,.524,3.7,4.8,.767,1.7,5.5,7.2,4.5,1.8,0.6,3.7,3.4,19.0,106,107,
48,49,Antonio McDyess,25,DEN,PF,81,81,2698,11.5,22.7,.507,0.0,0.0,.000,11.5,22.7,.508,.507,6.1,9.7,.626,4.4,8.5,12.9,3.0,1.3,2.6,4.3,5.9,29.1,103,104,
49,50,Steve Smith,30,POR,SG,82,81,2689,8.3,17.9,.467,1.9,4.8,.398,6.4,13.1,.492,.520,5.7,6.8,.850,2.4,3.8,6.2,4.2,1.4,0.6,2.3,4.3,24.3,120,104,
50,51,Horace Grant,34,SEA,PF,76,76,2688,5.1,11.5,.444,0.0,0.1,.000,5.1,11.4,.447,.444,1.5,2.1,.721,3.2,8.1,11.3,3.6,1.1,1.1,1.2,3.7,11.7,109,105,
51,52,Othella Harrington,26,VAN,PF,82,82,2677,8.3,16.4,.506,0.0,0.0,.000,8.3,16.3,.507,.506,4.7,5.9,.792,3.9,7.2,11.1,1.9,0.7,1.1,4.3,5.7,21.2,102,109,
52,53,Jason Kidd,26,PHO,PG,67,67,2616,6.8,16.7,.409,1.1,3.2,.337,5.7,13.4,.427,.442,4.0,4.8,.829,1.9,7.6,9.4,13.2,2.6,0.5,4.4,2.9,18.7,106,98,"MVP-11,DPOY-8,AS,NBA1,DEF2"
53,54,Kenny Anderson,29,BOS,PG,82,82,2593,8.5,19.3,.440,1.7,4.3,.386,6.8,15.0,.456,.483,3.8,5.0,.775,1.1,3.3,4.4,8.2,2.7,0.2,2.5,4.5,22.5,112,107,
54,55,Darrell Armstrong,31,ORL,PG,82,82,2590,9.2,21.3,.433,2.6,7.7,.340,6.6,13.6,.485,.494,4.3,4.7,.911,1.2,3.9,5.1,9.5,3.2,0.2,4.7,2.6,25.3,107,102,MVP-13
55,56,Terrell Brandon,29,MIN,PG,71,71,2587,9.8,21.1,.466,1.1,2.7,.402,8.8,18.4,.476,.492,3.8,4.2,.899,0.9,3.9,4.8,12.7,2.7,0.6,3.7,3.2,24.5,111,104,
56,57,Paul Pierce,22,BOS,SF,73,72,2583,9.5,21.6,.442,1.9,5.5,.343,7.7,16.1,.476,.486,7.1,8.8,.798,1.6,6.1,7.8,4.3,3.0,1.2,3.5,4.7,28.0,109,103,
57,58,Avery Johnson,34,SAS,PG,82,82,2571,8.3,17.5,.473,0.0,0.2,.111,8.2,17.3,.477,.474,2.3,3.2,.735,0.7,2.6,3.3,10.1,1.6,0.4,2.9,3.1,18.9,106,103,
58,59,David Robinson,34,SAS,C,80,80,2557,10.9,21.3,.512,0.0,0.0,.000,10.9,21.3,.513,.512,7.7,10.6,.726,4.0,11.9,15.9,2.9,2.0,3.8,3.4,5.1,29.5,112,92,"AS,NBA3"
59,60,Elden Campbell,31,CHH,C,78,77,2538,7.5,16.7,.446,0.0,0.1,.000,7.5,16.6,.450,.446,5.0,7.2,.690,3.4,8.5,11.9,2.6,1.1,3.0,2.6,5.4,19.9,101,100,
60,61,Glen Rice,32,LAL,SF,80,80,2530,8.6,19.9,.430,1.7,4.7,.367,6.8,15.3,.449,.472,7.0,8.0,.874,1.1,5.5,6.6,3.6,1.0,0.2,2.3,3.6,25.9,113,102,
61,62,Kobe Bryant,21,LAL,SG,66,62,2524,11.3,24.1,.468,0.9,2.9,.319,10.3,21.2,.489,.488,6.7,8.2,.821,2.2,6.3,8.5,6.6,2.2,1.3,3.7,4.5,30.3,110,98,"MVP-12,DPOY-5,AS,NBA2,DEF1"
62,63,Cuttino Mobley,24,HOU,SG,81,8,2496,8.9,20.7,.430,2.1,6.0,.356,6.8,14.8,.460,.481,6.1,7.2,.847,1.2,4.7,5.9,4.2,1.8,0.7,3.8,3.5,26.1,106,107,6MOY-2
63,64,Michael Olowokandi,24,LAC,C,80,77,2493,6.8,15.5,.437,0.0,0.0,,6.8,15.5,.437,.437,2.5,3.9,.651,4.0,9.5,13.4,0.8,0.7,2.9,3.6,6.2,16.0,88,108,
64,65,Shawn Kemp,30,CLE,C,82,82,2492,9.7,23.3,.417,0.0,0.1,.333,9.7,23.2,.418,.418,9.9,12.8,.776,4.6,9.9,14.6,2.8,2.0,1.9,5.9,7.5,29.4,96,100,
65,66,Antonio Davis,31,TOR,C,79,78,2479,6.6,14.9,.440,0.0,0.0,,6.6,14.9,.440,.440,5.9,7.8,.765,4.9,9.7,14.6,2.2,0.8,2.1,2.5,5.6,19.1,109,104,
66,67,Tracy McGrady,20,TOR,SF,79,34,2462,9.7,21.5,.451,0.4,1.4,.277,9.3,20.1,.463,.460,5.8,8.3,.707,4.0,6.6,10.6,5.5,1.9,3.2,3.4,4.2,25.6,106,103,6MOY-3
67,68,Mookie Blaylock,32,GSW,PG,73,72,2459,6.7,17.1,.391,2.1,6.2,.336,4.6,11.0,.422,.451,1.4,1.9,.705,1.1,4.4,5.5,10.0,3.0,0.5,2.9,2.5,16.8,103,108,
68,69,Christian Laettner,30,DET,C,82,82,2443,7.8,16.5,.473,0.1,0.5,.292,7.6,16.0,.479,.478,4.9,6.0,.812,3.6,7.8,11.4,3.8,1.7,0.9,3.8,6.7,20.6,104,104,
69,70,Raef LaFrentz,23,DEN,C,81,80,2435,8.2,18.3,.446,1.2,3.8,.328,6.9,14.5,.477,.480,3.4,4.9,.686,3.5,9.8,13.3,2.0,0.9,3.7,2.0,6.1,20.9,106,103,
70,71,John Stockton,37,UTA,PG,82,82,2432,8.0,16.0,.501,0.9,2.7,.355,7.0,13.3,.530,.530,4.9,5.7,.860,1.0,3.7,4.7,15.5,3.1,0.3,3.9,4.2,21.8,121,102,AS
71,72,Charles Oakley,36,TOR,PF,80,80,2431,5.0,12.0,.418,0.3,0.9,.341,4.7,11.1,.424,.430,1.4,1.8,.776,2.5,9.0,11.5,5.4,2.2,1.0,3.3,6.3,11.7,93,103,
72,73,George Lynch,29,PHI,SF,75,75,2416,6.4,13.8,.461,0.3,0.8,.417,6.0,13.0,.464,.473,2.4,3.9,.617,4.6,7.8,12.5,2.9,2.6,0.8,2.6,5.0,15.5,103,98,
73,74,Mitch Richmond,34,WAS,SG,74,69,2397,9.7,22.7,.426,2.0,5.2,.386,7.6,17.4,.438,.470,6.4,7.3,.876,0.8,3.8,4.6,4.0,2.4,0.3,3.3,4.1,27.7,107,108,
74,75,Malik Sealy,29,MIN,SF,82,61,2392,8.1,17.1,.476,0.2,0.8,.286,7.9,16.3,.485,.482,3.9,4.8,.812,2.6,5.1,7.7,4.3,1.7,0.4,2.4,4.3,20.3,108,105,
75,76,Ron Mercer,23,2TM,SG,68,68,2377,9.7,22.8,.426,0.3,1.0,.313,9.4,21.8,.431,.433,4.5,5.7,.789,1.3,3.9,5.3,3.3,1.6,0.5,3.2,3.2,24.2,96,107,
76,76,Ron Mercer,23,DEN,SG,37,37,1408,9.8,22.0,.444,0.5,1.4,.385,9.2,20.6,.449,.457,4.3,5.4,.788,1.0,4.4,5.5,3.7,1.2,0.5,3.1,2.7,24.4,99,109,
77,76,Ron Mercer,23,ORL,SG,31,31,969,9.6,23.8,.402,0.0,0.5,.000,9.6,23.4,.410,.402,4.8,6.1,.790,1.8,3.2,5.0,2.7,2.1,0.4,3.3,3.9,23.9,93,104,
78,77,Vlade Divac,31,SAC,C,82,81,2374,7.8,15.6,.503,0.1,0.5,.269,7.7,15.0,.511,.507,4.7,6.8,.691,3.5,9.8,13.4,5.0,2.1,2.1,3.9,5.1,20.5,106,98,
79,78,Damon Stoudamire,26,POR,PG,78,78,2372,8.7,20.1,.432,1.8,4.8,.377,6.9,15.4,.449,.477,2.7,3.3,.841,1.4,4.1,5.5,9.1,1.7,0.0,3.4,3.9,21.9,107,104,
80,79,Lamond Murray,26,CLE,SF,74,72,2365,9.8,21.6,.451,1.1,2.9,.367,8.7,18.7,.465,.476,4.3,5.7,.761,2.7,6.3,9.0,2.8,2.2,0.8,3.9,4.4,24.9,98,104,
81,80,Kendall Gill,31,NJN,SF,76,75,2355,8.7,21.1,.414,0.4,1.7,.256,8.3,19.3,.428,.425,4.0,5.6,.710,1.8,4.4,6.2,4.6,3.1,0.9,2.0,4.6,21.9,101,105,DPOY-8
82,81,Derrick Coleman,32,CHH,PF,74,64,2347,9.7,21.3,.456,1.1,3.1,.362,8.6,18.2,.471,.482,6.4,8.2,.785,2.7,11.1,13.8,3.8,0.7,2.8,3.8,4.2,27.0,103,99,
83,82,Bo Outlaw,28,ORL,PF,82,55,2326,4.3,7.2,.602,0.0,0.1,.000,4.3,7.1,.607,.602,1.7,3.4,.506,4.3,6.8,11.1,5.2,2.4,3.1,2.8,4.3,10.4,112,99,DPOY-8
84,83,Larry Hughes,21,2TM,SG,82,37,2324,10.1,25.1,.400,0.6,2.7,.232,9.4,22.4,.421,.413,6.1,8.3,.740,2.5,5.2,7.7,4.5,2.5,0.6,4.3,4.2,26.9,95,105,
85,83,Larry Hughes,21,PHI,SG,50,5,1018,9.8,23.5,.416,0.6,2.6,.216,9.2,20.9,.441,.428,5.4,7.2,.746,2.6,5.4,8.1,3.8,2.7,0.6,4.8,4.8,25.5,93,100,
86,83,Larry Hughes,21,GSW,SG,32,32,1306,10.3,26.4,.389,0.7,2.9,.243,9.6,23.6,.407,.402,6.7,9.1,.736,2.3,5.0,7.3,5.0,2.3,0.6,3.9,3.7,27.9,96,109,
87,84,Tyrone Nesby,24,LAC,SG,73,39,2317,8.0,20.2,.398,2.1,6.2,.335,6.0,14.0,.426,.449,3.3,4.2,.791,1.8,4.3,6.1,2.7,1.7,0.7,2.2,4.5,21.5,100,112,
88,85,Dan Majerle,34,MIA,SG,69,69,2308,3.9,9.8,.403,2.6,7.1,.362,1.4,2.7,.508,.533,1.3,1.6,.812,0.6,7.1,7.7,4.8,2.1,0.4,1.4,3.6,11.7,115,101,
89,86,P.J. Brown,30,MIA,PF,80,80,2302,7.5,15.6,.480,0.0,0.0,.000,7.5,15.6,.481,.480,2.8,3.7,.755,5.0,8.9,14.0,3.4,1.5,1.4,2.3,6.1,17.8,109,100,
90,87,Rodney Rogers,28,PHO,PF,82,7,2286,9.6,19.7,.486,2.6,5.9,.439,7.0,13.8,.506,.551,3.6,5.6,.639,3.1,6.9,10.0,3.8,2.1,1.0,3.6,6.5,25.2,107,99,6MOY-1
91,88,Larry Johnson,30,NYK,PF,70,68,2281,6.7,15.4,.433,1.4,4.1,.333,5.3,11.3,.469,.477,3.0,3.9,.766,2.1,6.9,9.0,4.1,1.0,0.2,2.2,4.8,17.7,105,103,
92,89,Doug Christie,29,TOR,SG,73,73,2264,7.1,17.5,.407,2.3,6.3,.360,4.9,11.2,.434,.472,4.2,5.0,.843,1.4,5.1,6.5,7.4,2.3,1.0,3.3,3.8,20.7,107,105,
93,90,Anfernee Hardaway,28,PHO,SG,60,60,2253,8.6,18.1,.474,0.7,2.3,.324,7.8,15.8,.496,.494,5.1,6.5,.790,2.1,5.8,7.9,7.1,2.1,0.9,3.5,3.7,23.0,110,100,
94,91,Jamie Feick,25,NJN,C,81,17,2241,4.2,9.8,.428,0.1,0.1,1.000,4.1,9.7,.424,.431,2.2,3.1,.707,6.1,11.4,17.5,1.6,1.0,0.9,1.4,4.8,10.6,111,104,
95,92,Metta World Peace,20,CHI,SF,72,63,2238,7.4,18.2,.407,1.4,4.6,.314,6.0,13.6,.438,.447,4.5,6.7,.674,1.5,5.9,7.4,4.8,2.9,0.9,4.0,3.8,20.8,95,103,
96,93,Maurice Taylor,23,LAC,PF,62,60,2227,10.5,22.7,.464,0.0,0.2,.125,10.5,22.5,.466,.464,3.3,4.6,.711,2.2,7.0,9.2,2.3,1.2,1.1,3.9,5.0,24.3,93,111,
97,94,Mario Elie,36,SAS,SF,79,79,2217,4.7,10.9,.427,1.8,4.4,.398,2.9,6.5,.446,.508,3.0,3.6,.846,1.1,4.8,5.9,4.6,1.7,0.2,3.1,3.7,14.1,104,101,
98,95,Bob Sura,26,CLE,SG,73,45,2216,8.1,18.4,.437,2.8,7.5,.367,5.3,10.9,.484,.512,4.0,5.7,.697,1.1,5.4,6.5,6.4,2.1,0.4,3.3,4.5,22.8,106,105,
99,96,Derek Anderson,25,LAC,SG,64,58,2201,8.8,20.0,.438,1.3,4.1,.309,7.5,15.8,.472,.470,6.3,7.2,.877,1.9,4.1,6.0,5.1,2.1,0.3,3.9,3.5,25.1,105,111,
100,97,Mark Jackson,34,IND,PG,81,81,2190,5.8,13.4,.432,2.1,5.2,.403,3.7,8.2,.450,.510,1.9,2.3,.806,1.5,5.5,7.0,15.3,1.8,0.2,4.1,2.6,15.5,113,105,
101,98,Rod Strickland,33,WAS,PG,69,67,2188,7.7,18.0,.429,0.0,0.5,.048,7.7,17.5,.440,.430,5.1,7.2,.702,1.7,4.4,6.1,12.3,2.2,0.4,4.4,3.5,20.6,103,108,
102,99,Wally Szczerbiak,22,MIN,SF,73,53,2171,8.2,16.1,.511,0.7,1.9,.359,7.6,14.2,.531,.532,3.2,3.9,.826,2.1,4.4,6.6,4.8,1.4,0.6,2.0,4.2,20.4,116,106,
103,100,Jason Caffey,26,GSW,PF,71,56,2159,7.5,15.7,.479,0.0,0.0,.000,7.5,15.7,.480,.479,4.8,8.0,.597,4.4,6.8,11.2,2.8,1.4,0.5,4.0,6.3,19.9,98,109,
104,101,Tyrone Hill,31,PHI,PF,68,65,2155,7.6,15.8,.485,0.0,0.0,.000,7.6,15.7,.485,.485,4.3,6.2,.691,5.3,9.7,15.0,1.2,1.5,0.6,3.0,5.8,19.6,105,99,
105,102,Jeff Hornacek,36,UTA,SG,77,77,2133,9.0,18.3,.492,1.7,3.5,.478,7.3,14.8,.495,.537,4.3,4.5,.950,1.2,3.3,4.6,5.1,1.7,0.4,2.8,3.7,23.9,114,106,
106,103,Ervin Johnson,32,MIL,C,80,74,2129,3.5,6.8,.516,0.0,0.0,.000,3.5,6.8,.518,.516,2.3,3.8,.605,5.7,10.1,15.8,1.1,2.0,3.1,1.9,7.2,9.3,113,103,
107,104,Dale Davis,30,IND,C,74,72,2127,7.3,14.6,.502,0.0,0.0,,7.3,14.6,.502,.502,3.4,4.9,.685,6.2,11.5,17.7,1.6,1.3,2.3,2.2,4.9,18.0,112,100,AS
108,105,George McCloud,32,DEN,SF,78,11,2118,6.4,15.3,.417,2.6,6.8,.378,3.8,8.5,.448,.501,3.5,4.3,.818,1.7,5.1,6.8,5.9,1.1,0.6,3.2,4.3,18.8,108,108,
109,106,Jerome Williams,26,DET,PF,82,1,2102,6.1,10.9,.564,0.0,0.1,.000,6.1,10.8,.567,.564,4.2,6.8,.616,6.6,12.2,18.8,1.6,2.3,0.5,2.5,4.7,16.4,118,101,6MOY-5
110,107,Ruben Patterson,24,SEA,SF,81,74,2097,8.7,16.2,.536,0.3,0.7,.444,8.4,15.5,.539,.545,5.4,7.9,.692,5.3,5.3,10.6,3.1,2.3,1.0,3.5,4.7,23.1,113,104,
111,108,Howard Eisley,27,UTA,PG,82,5,2096,7.2,17.2,.418,1.5,4.2,.368,5.7,13.1,.434,.462,2.1,2.6,.824,0.6,3.8,4.3,8.9,1.5,0.2,3.4,5.7,18.1,101,106,
112,109,Nick Anderson,32,SAC,SG,72,72,2094,7.1,18.1,.391,3.0,9.2,.332,4.0,8.9,.452,.476,0.9,1.8,.487,1.9,5.9,7.8,2.8,2.2,0.4,2.2,2.7,18.0,97,103,
113,110,Andre Miller,23,CLE,PG,82,36,2093,8.1,18.1,.449,0.2,1.2,.204,7.9,16.9,.466,.456,5.4,7.0,.774,2.0,4.7,6.7,11.4,2.0,0.4,4.0,4.6,21.9,107,105,ROY-4
