,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
114,92,Manu Ginóbili,26,SAS,SG,77,38,2260,7.9,18.8,.418,2.1,5.8,.359,5.8,13.0,.445,.474,5.7,7.1,.802,2.0,6.1,8.2,6.9,3.2,0.4,3.8,4.3,23.5,107,93,6MOY-3
115,93,Reggie Miller,38,IND,SG,80,80,2254,6.3,14.5,.438,3.3,8.1,.401,3.1,6.3,.485,.551,3.6,4.0,.885,0.4,4.1,4.6,6.1,1.6,0.3,1.7,2.3,19.5,123,101,
116,94,Joe Smith,28,MIL,PF,76,76,2254,7.2,16.5,.439,0.0,0.1,.200,7.2,16.3,.441,.440,4.8,5.6,.859,5.3,9.6,15.0,1.8,1.1,2.2,1.9,4.9,19.3,110,103,
117,95,Kenyon Martin,26,NJN,PF,65,62,2252,10.5,21.4,.488,0.2,0.6,.280,10.3,20.9,.494,.492,4.8,7.0,.684,3.2,11.5,14.7,3.8,2.3,2.0,4.0,5.5,25.9,99,93,"DPOY-9,AS"
118,96,Darrell Armstrong,35,NOH,PG,79,22,2247,7.0,17.6,.395,3.2,10.3,.315,3.7,7.4,.508,.487,2.9,3.5,.854,1.5,3.9,5.4,7.5,3.2,0.4,3.7,3.5,20.1,105,102,6MOY-13
119,97,Kwame Brown,21,WAS,PF,74,57,2239,6.7,13.7,.489,0.0,0.0,.500,6.7,13.6,.489,.490,5.3,7.8,.683,4.1,8.6,12.8,2.6,1.5,1.2,3.3,3.3,18.7,106,104,
120,98,Voshon Lenard,30,DEN,SG,73,70,2233,9.1,21.5,.422,2.4,6.7,.367,6.6,14.8,.447,.479,3.3,4.2,.791,1.1,3.5,4.6,3.5,1.4,0.3,2.3,4.1,23.9,105,107,
121,99,Jason Collins,25,NJN,C,78,78,2220,3.9,9.3,.424,0.0,0.0,.000,3.9,9.2,.427,.424,3.3,4.4,.739,3.5,6.2,9.7,3.7,1.6,1.4,2.3,6.1,11.2,102,99,
122,100,Samuel Dalembert,22,PHI,C,82,53,2197,6.7,12.4,.541,0.0,0.0,.000,6.7,12.4,.542,.541,2.8,4.3,.644,4.8,10.7,15.5,0.5,1.1,4.7,2.1,6.8,16.2,110,97,
123,101,Mike James,28,2TM,PG,81,55,2196,6.5,15.6,.414,2.5,6.7,.377,3.9,8.9,.441,.495,2.4,3.0,.811,0.7,4.9,5.6,8.1,2.3,0.1,2.9,3.7,17.9,107,103,
124,101,Mike James,28,BOS,PG,55,55,1684,6.5,15.6,.418,2.6,6.9,.381,3.9,8.7,.447,.502,2.3,2.9,.800,0.6,4.8,5.4,7.5,2.1,0.1,2.5,3.5,18.0,109,106,
125,101,Mike James,28,DET,PG,26,0,512,6.3,15.7,.401,2.1,5.9,.364,4.2,9.8,.424,.469,2.9,3.4,.844,0.9,5.3,6.2,10.1,2.8,0.1,4.4,4.6,17.6,101,96,
126,102,Jiří Welsch,24,BOS,SG,81,68,2179,6.2,14.5,.428,1.6,4.3,.381,4.6,10.2,.448,.484,3.6,4.9,.743,1.4,5.6,7.0,4.3,2.4,0.2,3.0,4.2,17.6,102,104,
127,103,Marcus Camby,29,DEN,C,72,72,2162,6.2,13.1,.477,0.0,0.0,.000,6.2,13.0,.479,.477,2.3,3.2,.721,5.0,12.3,17.3,3.1,2.0,4.4,2.3,5.7,14.8,108,95,
128,104,Eddy Curry,21,CHI,PF,73,63,2154,10.1,20.3,.496,0.0,0.0,1.000,10.1,20.3,.496,.497,5.7,8.5,.671,3.5,7.4,10.9,1.6,0.6,2.0,4.3,6.2,25.9,98,104,
129,105,Greg Ostertag,30,UTA,C,78,51,2153,5.4,11.3,.476,0.0,0.0,.000,5.4,11.2,.477,.476,2.9,5.0,.579,5.7,9.2,14.9,3.2,0.8,3.6,2.5,5.9,13.6,106,101,
130,106,Ray Allen,28,SEA,SG,56,56,2152,11.1,25.2,.440,3.7,9.4,.392,7.4,15.8,.468,.512,6.1,6.7,.904,1.7,5.4,7.1,6.6,1.8,0.3,3.9,3.3,31.9,112,110,AS
131,107,Morris Peterson,26,TOR,SF,82,29,2148,6.1,15.1,.405,3.2,8.8,.371,2.9,6.4,.453,.513,2.0,2.4,.809,0.9,5.8,6.7,2.9,2.3,0.4,1.8,5.3,17.5,105,101,
132,108,Drew Gooden,22,ORL,PF,79,17,2134,9.1,20.5,.445,0.2,1.0,.214,8.9,19.5,.457,.451,4.1,6.5,.637,4.0,8.8,12.8,2.2,1.5,1.8,3.1,4.9,22.6,98,108,
133,109,Dwyane Wade,22,MIA,PG,61,56,2126,9.5,20.5,.465,0.4,1.4,.302,9.1,19.1,.477,.475,6.0,8.0,.747,2.2,4.2,6.3,7.1,2.2,0.9,5.0,3.6,25.4,101,102,ROY-3
134,110,Jason Williams,28,MEM,PG,72,68,2115,7.2,17.7,.407,3.0,9.0,.330,4.2,8.7,.487,.491,2.0,2.4,.837,0.6,3.0,3.7,12.2,2.3,0.1,3.4,2.4,19.4,109,106,
135,111,Aaron McKie,31,PHI,SF,75,41,2112,6.8,14.9,.459,1.9,4.4,.436,4.9,10.5,.469,.524,2.2,2.9,.757,1.2,5.4,6.5,5.0,2.2,0.6,2.7,3.7,17.8,106,103,
136,112,Anfernee Hardaway,32,2TM,SG,76,14,2095,7.0,17.1,.411,0.8,2.0,.380,6.3,15.1,.415,.433,2.8,3.5,.804,1.7,5.5,7.2,4.4,1.8,0.5,2.7,3.7,17.6,97,106,
137,112,Anfernee Hardaway,32,PHO,SG,34,10,876,7.1,16.0,.443,0.8,2.1,.400,6.3,14.0,.449,.469,2.5,2.9,.857,1.6,4.2,5.8,5.7,1.7,0.5,2.5,3.8,17.5,105,108,
138,112,Anfernee Hardaway,32,NYK,SG,42,4,1219,7.0,17.9,.390,0.7,1.9,.364,6.3,16.0,.393,.409,3.0,3.9,.775,1.8,6.5,8.3,3.5,1.8,0.5,2.9,3.6,17.7,92,104,
139,113,Tim Thomas,26,2TM,SF,66,65,2089,9.2,20.6,.446,1.8,4.9,.376,7.3,15.7,.468,.491,4.3,5.5,.784,1.6,6.5,8.1,3.1,1.6,0.5,2.9,5.0,24.5,104,105,
140,113,Tim Thomas,26,MIL,SF,42,42,1343,8.8,19.9,.443,1.8,5.1,.362,7.0,14.8,.471,.489,3.6,4.8,.762,1.5,6.5,8.0,3.5,1.6,0.6,2.8,5.0,23.1,102,106,
141,113,Tim Thomas,26,NYK,SF,24,23,746,9.8,21.8,.452,1.9,4.6,.406,8.0,17.2,.464,.495,5.6,6.9,.813,1.9,6.4,8.3,2.4,1.7,0.4,3.1,5.0,27.2,106,104,
142,114,Maurice Taylor,27,HOU,PF,75,10,2081,9.6,20.1,.480,0.0,0.1,.000,9.6,20.0,.481,.480,3.4,4.6,.736,3.4,6.6,10.1,2.8,1.1,1.2,3.9,6.6,22.6,98,100,6MOY-10
143,115,Darius Miles,22,2TM,SF,79,56,2079,9.6,19.7,.485,0.2,1.0,.175,9.4,18.7,.502,.489,3.2,5.1,.642,2.9,6.5,9.4,4.2,1.8,1.6,3.4,4.4,22.5,101,105,
144,115,Darius Miles,22,CLE,SF,37,16,888,8.5,19.7,.432,0.3,1.8,.167,8.2,17.9,.458,.440,2.3,4.3,.542,2.9,7.1,9.9,4.8,1.5,1.6,3.3,5.0,19.6,93,104,
145,115,Darius Miles,22,POR,SF,42,40,1191,10.4,19.7,.526,0.1,0.5,.200,10.3,19.3,.534,.528,4.0,5.7,.702,3.0,6.0,9.0,3.8,2.0,1.6,3.5,3.9,24.8,108,105,
146,116,Hedo Türkoğlu,24,SAS,SF,80,44,2073,6.8,16.7,.406,2.6,6.3,.419,4.2,10.5,.399,.484,3.0,4.2,.708,1.3,7.9,9.3,4.0,2.1,0.8,2.4,4.3,19.2,104,94,
147,117,Calbert Cheaney,32,GSW,SF,79,7,2067,7.2,14.9,.481,0.0,0.3,.000,7.2,14.7,.489,.481,1.2,2.0,.610,2.0,4.7,6.7,3.5,1.6,0.3,2.2,4.8,15.6,100,106,
148,118,Gilbert Arenas,22,WAS,PG,55,52,2066,9.0,23.0,.392,3.1,8.4,.375,5.9,14.6,.401,.460,6.0,8.0,.748,1.4,5.0,6.4,6.9,2.6,0.3,5.7,4.4,27.1,98,105,
149,119,Larry Hughes,25,WAS,SG,61,61,2061,10.1,25.5,.397,2.0,5.9,.341,8.1,19.6,.414,.437,6.7,8.5,.797,2.4,5.8,8.2,3.7,2.4,0.7,3.8,3.7,29.0,101,105,
150,120,Jarvis Hayes,22,WAS,SF,70,42,2044,7.1,17.7,.400,1.0,3.3,.305,6.1,14.4,.422,.429,2.0,2.5,.786,1.8,4.9,6.7,2.7,1.8,0.3,2.8,4.0,17.1,92,107,
151,121,Gordan Giriček,26,2TM,SF,73,43,2041,8.3,19.0,.436,1.6,4.0,.395,6.7,15.0,.448,.478,3.5,4.1,.854,1.3,4.6,5.9,3.2,1.5,0.4,2.7,3.8,21.7,104,111,
152,121,Gordan Giriček,26,ORL,SF,48,25,1435,6.9,15.7,.440,1.7,4.2,.407,5.2,11.6,.452,.494,2.5,3.0,.827,1.4,4.7,6.0,2.9,1.5,0.4,2.3,3.6,18.0,104,112,
153,121,Gordan Giriček,26,UTA,SG,25,18,606,11.7,27.2,.431,1.3,3.6,.359,10.4,23.6,.442,.455,6.2,7.0,.883,1.3,4.4,5.7,3.8,1.4,0.5,3.7,4.2,30.9,103,106,
154,122,Allen Iverson,28,PHI,SG,48,47,2040,11.6,30.1,.387,1.5,5.3,.286,10.1,24.8,.408,.412,9.1,12.2,.745,0.9,3.8,4.8,8.7,3.1,0.1,5.6,2.3,33.8,96,102,AS
155,123,Caron Butler,23,MIA,SF,68,56,2030,6.5,17.0,.380,0.3,1.1,.238,6.2,15.8,.390,.388,3.6,4.7,.756,2.5,6.3,8.8,3.4,2.0,0.3,2.4,4.4,16.7,94,102,
156,124,Amar'e Stoudemire,21,PHO,PF,55,53,2025,10.5,22.1,.475,0.0,0.1,.200,10.5,22.0,.477,.476,7.9,11.1,.713,4.0,8.7,12.7,2.0,1.6,2.3,4.5,4.8,29.0,102,103,
157,125,Ronald Murray,24,SEA,PG,82,18,2021,10.3,24.2,.425,1.8,6.0,.293,8.5,18.1,.469,.462,4.4,6.2,.715,1.2,4.2,5.4,5.4,2.1,0.7,3.9,4.2,26.8,98,109,
158,126,Raja Bell,27,UTA,SG,82,4,2020,9.0,22.1,.409,1.7,4.6,.373,7.3,17.5,.418,.447,5.4,6.8,.786,1.6,5.0,6.6,2.9,1.7,0.4,3.0,7.2,25.1,103,105,6MOY-9
159,127,Damon Jones,27,MIL,PG,82,26,2016,5.5,13.6,.401,2.5,7.1,.359,2.9,6.5,.446,.494,1.4,1.9,.764,0.4,4.0,4.4,12.4,0.8,0.1,2.7,2.4,14.9,112,110,
160,128,Carlos Arroyo,24,UTA,PG,71,71,2008,9.4,21.2,.441,1.0,3.2,.325,8.3,18.0,.462,.466,5.0,6.2,.804,1.1,4.0,5.1,9.8,1.7,0.1,4.3,4.6,24.8,106,106,
161,129,David Wesley,33,NOH,SG,61,60,2001,8.4,21.5,.389,2.5,7.7,.323,5.9,13.9,.425,.446,3.7,4.9,.753,0.8,2.9,3.6,4.7,1.9,0.4,2.7,4.0,22.9,100,106,
162,130,Shandon Anderson,30,NYK,SG,80,37,1974,6.5,15.3,.422,1.0,3.5,.281,5.5,11.8,.463,.454,3.3,4.4,.764,1.4,4.6,6.0,3.3,1.8,0.5,3.2,4.9,17.2,96,105,
163,131,Jeff Foster,27,IND,C,82,79,1961,5.5,10.1,.544,0.0,0.1,.000,5.5,10.0,.550,.544,2.9,4.3,.669,6.9,10.1,17.1,1.8,2.0,0.8,1.7,5.3,13.9,122,96,
164,132,Devean George,26,LAL,SF,82,48,1951,6.2,15.2,.408,1.7,5.0,.349,4.5,10.3,.436,.465,1.9,2.6,.760,2.3,6.5,8.9,3.0,2.2,1.0,2.3,5.0,16.1,99,101,
165,133,Shane Battier,25,MEM,SF,79,1,1947,6.5,14.7,.446,1.8,5.0,.349,4.8,9.6,.496,.506,3.2,4.4,.732,2.8,5.4,8.2,2.7,2.7,1.6,1.5,5.0,18.1,114,102,6MOY-8
166,134,Boris Diaw,21,ATL,SG,76,37,1919,3.9,8.6,.447,0.2,0.7,.231,3.7,7.9,.467,.457,1.5,2.6,.602,3.1,6.4,9.4,5.0,1.6,1.0,3.5,5.3,9.4,93,107,
167,135,Jared Jeffries,22,WAS,PF,82,38,1913,4.8,12.8,.377,0.1,0.8,.167,4.7,11.9,.392,.383,2.9,4.7,.614,4.9,6.6,11.5,2.5,1.3,0.8,2.9,5.8,12.6,91,106,
168,136,Etan Thomas,25,WAS,C,79,15,1901,7.0,14.4,.489,0.0,0.0,,7.0,14.4,.489,.489,5.2,8.1,.647,5.0,9.4,14.5,1.9,1.0,3.4,3.1,6.0,19.3,106,102,
169,137,Walter McCarty,29,BOS,PF,77,23,1900,5.5,14.2,.388,3.7,9.9,.374,1.8,4.3,.420,.519,1.7,2.2,.756,0.8,5.7,6.5,3.4,2.0,0.6,2.5,4.9,16.4,102,105,
170,138,Eric Williams,31,2TM,SF,71,36,1886,6.4,16.6,.386,1.0,3.5,.276,5.5,13.1,.416,.416,6.0,7.9,.760,1.8,6.1,8.0,3.3,1.9,0.3,2.4,5.0,19.8,102,105,
171,138,Eric Williams,31,BOS,SF,21,0,513,7.7,17.8,.435,1.1,3.2,.344,6.6,14.6,.455,.466,7.8,10.9,.716,2.1,7.4,9.5,2.5,2.2,0.1,3.1,5.2,24.4,105,103,
172,138,Eric Williams,31,CLE,SF,50,36,1373,5.9,16.2,.366,0.9,3.7,.253,5.0,12.5,.399,.394,5.3,6.7,.787,1.7,5.7,7.4,3.7,1.8,0.3,2.2,4.9,18.0,101,106,
173,139,Bonzi Wells,27,2TM,SG,72,27,1872,10.3,24.2,.427,0.6,2.0,.319,9.7,22.2,.437,.440,3.9,5.2,.754,2.2,5.2,7.4,3.9,2.6,0.5,4.6,5.6,25.2,92,103,6MOY-12
174,139,Bonzi Wells,27,POR,SG,13,10,404,9.4,24.1,.389,0.1,1.1,.125,9.2,23.0,.401,.391,2.9,3.7,.778,2.9,5.5,8.4,4.8,2.8,0.4,4.4,5.2,21.8,87,105,
175,139,Bonzi Wells,27,MEM,SG,59,17,1468,10.6,24.2,.437,0.8,2.2,.344,9.8,22.0,.446,.453,4.2,5.6,.750,2.0,5.1,7.1,3.7,2.5,0.6,4.6,5.7,26.1,93,103,
176,140,Earl Boykins,27,DEN,SG,82,3,1849,8.9,21.3,.419,1.5,4.8,.322,7.4,16.5,.447,.455,3.9,4.5,.877,1.2,2.8,4.0,8.2,1.4,0.1,2.8,2.3,23.3,107,108,6MOY-5
177,141,Chris Kaman,21,LAC,C,82,61,1843,5.7,12.5,.460,0.0,0.1,.000,5.7,12.4,.462,.460,2.8,4.1,.697,3.6,9.6,13.2,2.4,0.7,2.1,4.4,6.0,14.3,90,107,
178,142,Casey Jacobsen,22,PHO,SF,78,13,1828,4.3,10.2,.417,2.1,5.1,.417,2.1,5.1,.417,.521,2.6,3.1,.820,1.2,4.5,5.7,2.8,1.4,0.3,1.9,4.1,13.2,110,109,
179,143,Derek Anderson,29,POR,SG,51,46,1810,7.1,18.8,.376,2.4,8.0,.305,4.6,10.9,.428,.440,4.8,5.8,.824,0.8,4.8,5.6,7.0,2.0,0.1,2.8,2.4,21.3,107,107,
180,144,Fred Hoiberg,31,MIN,SG,79,3,1804,5.3,11.5,.465,2.3,5.1,.442,3.1,6.3,.483,.564,2.9,3.5,.845,0.6,7.4,8.0,3.3,2.0,0.3,1.3,4.1,15.8,121,100,6MOY-15
181,145,Brent Barry,32,SEA,SG,59,53,1803,6.4,12.6,.504,3.4,7.5,.452,3.0,5.2,.577,.637,2.7,3.3,.827,0.6,5.4,6.0,10.1,2.5,0.5,4.1,3.6,18.8,120,108,
182,146,Allan Houston,32,NYK,SG,50,50,1799,10.1,23.3,.435,2.6,6.0,.431,7.5,17.3,.437,.491,4.7,5.1,.913,0.6,3.0,3.6,3.0,1.1,0.1,3.0,3.1,27.5,104,108,
183,147,Udonis Haslem,23,MIA,PF,75,24,1795,6.2,13.6,.459,0.0,0.1,.000,6.2,13.5,.462,.459,4.3,5.6,.765,5.7,8.6,14.4,1.6,1.0,0.7,2.2,6.0,16.7,109,102,
184,148,Keith Bogans,23,ORL,SF,73,36,1787,5.4,13.4,.403,2.0,5.5,.358,3.4,7.9,.434,.477,1.9,3.0,.631,3.1,6.2,9.4,2.9,1.4,0.3,2.2,3.8,14.7,103,111,
185,149,Mike Miller,23,MEM,SF,65,65,1770,8.0,18.3,.438,2.4,6.4,.372,5.6,11.9,.474,.503,3.0,4.2,.723,1.2,5.2,6.4,6.9,1.8,0.4,3.2,4.8,21.4,106,105,
186,150,Derek Fisher,29,LAL,SG,82,3,1769,6.0,16.9,.352,1.5,5.3,.291,4.4,11.7,.380,.398,3.6,4.5,.797,0.9,3.6,4.5,5.5,3.0,0.1,2.3,3.4,17.1,97,102,
187,151,Marko Jarić,25,LAC,PG,58,50,1760,5.5,14.3,.388,1.5,4.5,.340,4.0,9.8,.410,.441,2.2,3.0,.733,1.3,3.9,5.2,8.4,2.8,0.6,3.4,4.0,14.8,100,108,
188,152,Kelvin Cato,29,HOU,PF,69,67,1743,5.0,11.3,.447,0.0,0.0,,5.0,11.3,.447,.447,3.0,4.5,.676,4.8,10.0,14.8,2.3,1.6,3.0,2.6,6.4,13.1,101,95,
189,153,Jarron Collins,25,UTA,C,81,31,1732,4.7,9.4,.498,0.0,0.0,.000,4.7,9.4,.500,.498,6.0,8.4,.718,3.7,6.4,10.1,2.5,0.8,0.6,2.5,8.2,15.4,115,106,
190,154,Alvin Williams,29,TOR,SG,56,54,1730,6.4,15.9,.405,0.8,2.8,.292,5.6,13.0,.430,.431,2.1,2.7,.776,0.6,4.2,4.8,7.2,1.8,0.3,2.5,3.6,15.8,96,103,
191,155,George Lynch,33,NOH,SF,78,51,1701,4.7,11.9,.397,1.4,4.4,.309,3.4,7.5,.449,.455,1.1,1.6,.667,3.0,6.8,9.9,3.7,1.5,0.6,2.0,5.0,11.9,101,103,
192,156,Dale Davis,34,POR,C,76,37,1682,4.4,9.3,.473,0.0,0.0,,4.4,9.3,.473,.473,2.2,3.5,.613,5.2,7.9,13.2,2.4,1.4,2.1,1.3,5.1,11.0,115,104,
193,157,Lorenzen Wright,28,MEM,C,65,46,1674,8.1,18.4,.439,0.0,0.2,.000,8.1,18.2,.442,.439,3.0,4.1,.733,4.5,9.4,14.0,2.2,1.4,1.8,2.4,6.0,19.1,100,101,
194,158,Earl Watson,24,MEM,PG,81,14,1669,5.4,14.6,.371,0.8,3.3,.245,4.6,11.3,.408,.399,2.8,4.3,.652,1.5,4.1,5.6,12.7,2.9,0.6,4.6,5.5,14.5,95,103,DPOY-10
195,159,Bob Sura,30,2TM,SG,80,18,1663,6.5,15.6,.416,0.7,2.5,.266,5.8,13.1,.446,.438,5.5,7.3,.757,3.2,7.3,10.5,7.5,2.0,0.5,3.4,5.1,19.2,107,102,
196,159,Bob Sura,30,DET,SG,53,0,707,5.5,13.4,.410,0.7,2.8,.250,4.8,10.6,.453,.436,3.7,5.3,.696,2.3,5.6,8.0,6.9,2.9,0.7,3.0,6.6,15.4,103,95,
197,159,Bob Sura,30,ATL,SG,27,18,956,7.2,17.2,.420,0.7,2.4,.279,6.6,14.9,.442,.439,6.8,8.7,.783,3.9,8.5,12.3,8.0,1.4,0.3,3.6,4.0,21.9,109,106,
198,160,Ruben Patterson,28,POR,SF,73,1,1651,6.7,13.3,.506,0.1,0.4,.167,6.7,12.9,.517,.509,3.5,6.4,.553,4.3,4.7,9.0,4.7,2.8,0.7,3.5,5.1,17.1,104,105,
199,161,Dion Glover,25,2TM,SG,69,30,1643,7.4,19.0,.390,1.3,3.8,.336,6.1,15.2,.404,.424,3.9,5.0,.769,1.9,6.7,8.6,4.2,1.6,0.6,3.3,4.0,20.0,95,106,
200,161,Dion Glover,25,ATL,SG,55,26,1465,7.4,18.9,.391,1.3,3.8,.343,6.1,15.1,.403,.426,4.0,5.1,.775,1.9,6.6,8.5,4.1,1.4,0.6,3.0,3.8,20.1,97,107,
201,161,Dion Glover,25,TOR,SG,14,4,178,7.8,20.2,.385,1.2,4.4,.286,6.5,15.8,.412,.415,3.1,4.4,.714,1.2,7.8,9.0,4.7,3.1,0.6,5.9,5.3,19.9,80,97,
202,162,Jerome Williams,30,2TM,PF,68,44,1637,5.1,10.8,.470,0.0,0.3,.000,5.1,10.6,.482,.470,3.4,5.0,.684,5.7,9.6,15.3,2.3,2.9,0.3,2.4,4.3,13.6,107,99,
203,162,Jerome Williams,30,TOR,PF,15,12,407,3.8,7.7,.491,0.0,0.1,.000,3.8,7.6,.500,.491,2.9,3.9,.724,4.8,12.6,17.4,1.5,2.6,0.4,3.1,4.1,10.5,100,95,
204,162,Jerome Williams,30,CHI,PF,53,32,1230,5.5,11.8,.466,0.0,0.3,.000,5.5,11.5,.478,.466,3.6,5.3,.675,6.0,8.7,14.7,2.6,3.0,0.2,2.2,4.4,14.6,109,100,
205,163,Brian Cardinal,26,GSW,PF,76,11,1634,7.2,15.2,.472,1.8,4.1,.444,5.4,11.2,.482,.531,7.8,8.9,.878,3.3,7.1,10.4,3.4,2.2,0.7,2.7,6.7,24.0,123,103,
206,164,Raül López,23,UTA,PG,82,11,1617,7.6,17.7,.431,0.9,2.9,.294,6.8,14.8,.458,.456,3.5,4.0,.863,0.8,4.5,5.3,10.5,2.1,0.1,6.0,6.9,19.6,95,105,
207,165,Nazr Mohammed,26,2TM,C,80,24,1611,8.1,15.6,.521,0.0,0.0,,8.1,15.6,.521,.521,3.3,5.6,.592,5.9,9.8,15.6,1.2,1.8,1.7,3.2,6.4,19.5,104,102,
208,165,Nazr Mohammed,26,ATL,C,53,1,938,7.8,15.8,.493,0.0,0.0,,7.8,15.8,.493,.493,3.9,6.2,.627,5.7,9.4,15.0,1.1,1.2,1.5,3.1,6.4,19.4,103,105,
209,165,Nazr Mohammed,26,NYK,C,27,23,673,8.6,15.3,.563,0.0,0.0,,8.6,15.3,.563,.563,2.5,4.7,.525,6.1,10.4,16.5,1.3,2.6,2.0,3.3,6.5,19.7,106,98,
210,166,Bo Outlaw,32,MEM,PF,82,1,1606,5.2,10.2,.510,0.0,0.1,.000,5.2,10.1,.516,.510,2.0,3.8,.526,4.1,7.1,11.2,2.9,2.4,2.3,2.3,5.6,12.4,106,100,
211,167,Jake Voskuhl,26,PHO,C,66,43,1606,4.9,9.7,.507,0.0,0.0,,4.9,9.7,.507,.507,4.3,5.8,.740,4.0,7.1,11.1,1.8,1.4,0.8,2.5,8.3,14.1,111,106,
212,168,John Salmons,24,PHI,SG,77,24,1603,5.5,14.2,.387,1.7,5.0,.340,3.8,9.1,.413,.447,2.4,3.1,.772,1.3,5.4,6.7,4.6,2.1,0.5,2.6,4.1,15.1,98,103,
213,169,Anthony Johnson,29,IND,PG,73,7,1598,5.7,14.1,.406,1.4,4.2,.336,4.3,9.9,.436,.456,2.6,3.2,.798,1.0,3.5,4.5,6.9,2.2,0.3,2.6,4.7,15.4,103,100,
214,170,Speedy Claxton,25,GSW,PG,60,29,1595,7.5,17.6,.427,0.1,0.7,.182,7.4,16.8,.438,.431,6.1,7.5,.813,1.3,4.0,5.2,8.9,3.3,0.3,3.4,4.9,21.3,107,103,
215,171,Josh Howard,23,DAL,SF,67,29,1589,7.4,17.2,.430,0.6,2.1,.303,6.8,15.1,.448,.449,3.1,4.5,.703,4.8,7.1,11.9,3.1,2.2,1.7,2.2,5.4,18.6,107,105,
216,172,Mehmet Okur,24,DET,PF,71,33,1580,8.7,18.7,.463,0.6,1.7,.375,8.1,17.1,.472,.480,5.6,7.2,.775,5.5,9.0,14.6,2.4,1.2,2.2,3.5,4.8,23.6,107,95,
217,173,Brian Skinner,27,MIL,C,56,54,1577,8.5,17.1,.497,0.0,0.0,,8.5,17.1,.497,.497,2.6,4.6,.572,4.0,9.7,13.7,1.6,1.0,2.0,2.6,5.5,19.6,101,103,
218,174,Corliss Williamson,30,DET,PF,79,0,1574,10.6,20.9,.505,0.0,0.0,,10.6,20.9,.505,.505,5.0,6.8,.731,3.1,5.8,8.9,2.0,1.0,0.7,3.9,7.1,26.1,102,99,6MOY-10
219,175,Chucky Atkins,29,2TM,PG,64,24,1544,6.6,16.6,.397,2.8,8.3,.336,3.8,8.3,.457,.480,2.5,3.3,.753,0.3,2.9,3.2,7.7,1.5,0.1,3.2,3.5,18.5,103,105,
220,175,Chucky Atkins,29,DET,PG,40,0,751,6.4,17.1,.374,3.1,9.5,.323,3.3,7.6,.438,.464,2.3,3.1,.721,0.4,3.1,3.5,6.9,1.4,0.1,3.5,4.4,18.1,98,101,
221,175,Chucky Atkins,29,BOS,PG,24,24,793,6.8,16.2,.418,2.5,7.2,.351,4.2,9.0,.471,.496,2.7,3.5,.778,0.2,2.7,2.9,8.3,1.7,0.1,2.9,2.7,18.8,108,108,
222,176,Stromile Swift,24,MEM,PF,77,10,1528,9.2,19.6,.469,0.0,0.1,.250,9.2,19.5,.471,.470,6.5,9.0,.725,4.8,8.1,13.0,1.3,1.9,4.1,3.0,6.5,25.0,106,99,
223,177,Toni Kukoč,35,MIL,PF,73,0,1522,7.3,17.4,.417,1.7,5.8,.292,5.6,11.6,.479,.465,5.0,6.9,.729,2.1,7.3,9.3,6.9,2.0,0.7,3.8,3.8,21.2,103,104,
224,178,Antonio Daniels,28,SEA,PG,71,32,1512,6.6,14.0,.470,1.5,4.1,.362,5.1,10.0,.514,.523,5.5,6.5,.842,0.8,4.2,5.0,10.5,1.6,0.2,2.2,2.3,20.2,129,111,
225,179,Fred Jones,24,IND,SG,81,2,1508,4.5,11.3,.395,1.0,3.2,.303,3.5,8.1,.432,.439,4.5,5.4,.832,0.9,3.7,4.6,6.3,2.4,0.7,2.7,4.8,14.4,107,99,
226,180,Lucious Harris,33,NJN,PG,69,15,1504,6.7,16.5,.404,1.4,3.6,.376,5.3,12.9,.412,.445,2.4,2.8,.846,1.4,3.6,5.0,4.8,1.5,0.1,1.9,2.6,17.1,100,102,
227,181,Leandro Barbosa,21,PHO,PG,70,46,1500,7.3,16.2,.447,2.9,7.3,.395,4.4,9.0,.488,.535,1.6,2.1,.770,0.8,3.5,4.2,5.7,3.2,0.2,4.1,6.4,19.0,100,106,
228,182,Dikembe Mutombo,37,NYK,C,65,56,1494,5.1,10.6,.478,0.0,0.0,,5.1,10.6,.478,.478,2.9,4.3,.681,5.2,10.5,15.7,0.9,0.6,4.4,1.9,5.1,13.0,108,100,
229,183,Brendan Haywood,24,WAS,C,77,59,1484,7.0,13.6,.515,0.0,0.0,.000,7.0,13.6,.517,.515,4.8,8.2,.585,6.5,7.0,13.6,1.5,1.1,3.5,2.8,5.4,18.8,110,104,
230,184,Juan Dixon,25,WAS,SG,71,16,1478,8.7,22.4,.388,2.1,7.0,.298,6.6,15.5,.428,.434,3.9,4.9,.799,1.1,4.2,5.2,4.8,2.9,0.1,3.7,3.9,23.4,96,105,
231,185,Tony Battie,27,2TM,C,73,7,1478,6.0,13.6,.443,0.1,0.3,.222,6.0,13.3,.448,.445,2.3,3.2,.742,4.2,8.5,12.7,2.1,0.9,2.4,2.2,5.6,14.5,101,103,
232,185,Tony Battie,27,BOS,C,23,6,501,5.8,12.0,.479,0.1,0.1,1.000,5.7,11.9,.474,.483,2.4,3.4,.697,4.0,8.1,12.1,2.2,0.8,2.1,2.5,5.7,14.0,103,104,
