,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
18,19,David Robinson,30,SAS,C,82,82,3019,12.1,23.5,.516,0.1,0.2,.333,12.1,23.3,.517,.517,10.7,14.0,.761,5.4,11.6,17.0,4.2,1.9,4.6,3.2,4.5,34.9,120,96,"MVP-2,DPOY-4,AS,NBA1,DEF1"
19,20,Anfernee Hardaway,24,ORL,PG,82,82,3015,10.8,21.1,.513,1.5,4.9,.314,9.3,16.2,.573,.549,7.7,10.1,.767,2.2,3.9,6.1,10.1,2.9,0.7,4.0,2.8,30.9,122,107,"MVP-3,AS,NBA1"
20,21,Grant Long,29,ATL,PF,82,82,3008,7.0,14.9,.471,0.6,1.5,.360,6.5,13.4,.484,.490,4.6,6.0,.763,4.4,9.6,14.0,3.3,1.9,0.6,2.8,4.1,19.2,114,106,
21,22,Clifford Robinson,29,POR,SF,78,76,2980,9.6,22.7,.423,3.1,8.2,.378,6.5,14.5,.449,.492,6.3,9.4,.664,2.1,5.6,7.7,3.3,1.5,1.2,3.4,4.3,28.6,108,105,
22,23,Loy Vaught,27,LAC,PF,80,78,2966,9.9,18.9,.525,0.1,0.3,.368,9.8,18.6,.528,.529,2.6,3.6,.727,3.5,10.5,14.0,1.9,1.5,0.7,2.7,4.2,22.5,109,108,
23,24,Mitch Richmond,30,SAC,SG,81,81,2946,10.7,23.9,.447,3.9,9.0,.437,6.7,14.9,.453,.529,7.4,8.6,.866,0.9,3.8,4.7,4.4,2.2,0.3,3.8,4.1,32.7,115,110,"MVP-16,AS,NBA3"
24,25,P.J. Brown,26,NJN,C,81,81,2942,6.4,14.3,.444,0.1,0.3,.200,6.3,14.1,.448,.445,3.7,4.8,.770,3.9,6.2,10.1,3.0,1.4,1.8,2.4,4.5,16.4,107,107,
25,26,John Stockton,33,UTA,PG,82,82,2915,8.1,15.0,.538,1.7,4.1,.422,6.3,10.9,.582,.596,4.3,5.2,.830,1.0,3.1,4.1,16.8,2.6,0.3,4.5,3.8,22.1,125,108,"MVP-11,AS,NBA2"
26,27,Sean Elliott,27,SAS,SF,77,77,2901,9.3,20.0,.466,2.9,6.9,.411,6.5,13.0,.495,.537,5.8,7.5,.771,1.2,5.8,7.0,3.7,1.2,0.6,3.5,3.2,27.2,110,106,AS
27,28,Derek Harper,34,NYK,PG,82,82,2893,7.9,17.1,.464,2.2,5.9,.372,5.7,11.2,.513,.529,2.8,3.8,.757,0.6,3.1,3.7,6.4,2.4,0.1,3.2,3.7,20.9,107,106,
28,29,Mookie Blaylock,28,ATL,PG,81,81,2893,8.4,20.8,.405,4.3,11.5,.371,4.1,9.3,.448,.508,2.4,3.1,.747,2.0,4.1,6.1,8.8,3.9,0.3,3.5,2.8,23.5,113,106,DEF2
29,30,Damon Stoudamire,22,TOR,PG,70,70,2865,8.6,20.3,.426,2.4,6.1,.395,6.3,14.2,.439,.485,4.2,5.3,.797,1.1,4.0,5.1,11.7,1.8,0.3,4.8,3.0,23.9,108,115,ROY-1
30,31,Steve Smith,26,ATL,SG,80,80,2856,9.3,21.4,.432,2.6,7.9,.331,6.6,13.5,.492,.493,6.0,7.2,.826,2.3,3.8,6.1,4.2,1.3,0.3,2.8,3.9,27.1,116,112,
31,32,Armen Gilliam,31,NJN,SF,78,76,2856,10.6,22.5,.474,0.0,0.0,.000,10.6,22.5,.474,.474,5.1,6.5,.791,4.5,8.7,13.2,2.6,1.3,1.0,3.3,3.3,26.4,108,106,
32,33,George McCloud,28,DAL,SF,79,63,2846,9.4,22.6,.414,4.5,12.0,.379,4.8,10.7,.453,.514,3.2,4.0,.804,2.1,4.6,6.7,3.7,2.0,0.7,2.9,3.7,26.5,111,111,
33,34,Otis Thorpe,33,DET,PF,82,82,2841,8.7,16.4,.530,0.0,0.1,.000,8.7,16.4,.532,.530,5.0,7.0,.710,4.1,9.2,13.3,3.0,1.0,0.8,3.8,5.8,22.4,109,104,
34,35,Tom Gugliotta,26,MIN,PF,78,78,2835,8.6,18.2,.471,0.5,1.6,.302,8.1,16.6,.487,.484,5.2,6.8,.773,3.2,9.3,12.5,4.3,2.5,1.7,4.2,4.8,22.8,103,105,
35,36,Scottie Pippen,30,CHI,SF,77,77,2825,10.5,22.7,.463,2.8,7.5,.374,7.7,15.2,.507,.525,4.1,6.0,.679,2.8,6.4,9.3,8.4,2.5,1.1,3.9,3.7,27.9,116,101,"MVP-5,DPOY-2,AS,NBA1,DEF1"
36,37,Hersey Hawkins,29,SEA,SG,82,82,2823,8.0,17.0,.473,2.6,6.9,.384,5.4,10.1,.534,.551,4.5,5.2,.874,1.6,3.8,5.4,3.9,2.7,0.3,3.0,3.1,23.2,116,104,
37,38,Joe Smith,20,GSW,PF,82,82,2821,8.5,18.6,.458,0.2,0.5,.357,8.4,18.1,.461,.463,5.5,7.1,.773,5.5,7.6,13.1,1.4,1.5,2.4,2.5,4.1,22.8,111,108,ROY-3
38,39,Jim Jackson,25,DAL,SG,82,82,2820,10.1,23.3,.435,2.2,5.9,.363,8.0,17.4,.459,.481,6.2,7.5,.825,3.1,4.2,7.3,4.2,0.8,0.4,3.4,2.9,28.6,111,115,
39,40,Bryant Stith,25,DEN,SG,82,77,2810,7.0,16.9,.416,0.8,2.7,.277,6.3,14.1,.443,.439,5.9,7.0,.844,2.3,5.1,7.4,4.5,2.1,0.3,2.9,3.5,20.7,107,109,
40,41,Hakeem Olajuwon,33,HOU,C,72,72,2797,14.1,27.5,.514,0.1,0.3,.214,14.1,27.2,.517,.515,7.3,10.1,.724,3.2,11.2,14.4,4.7,2.1,3.8,4.5,4.5,35.6,108,101,"MVP-4,DPOY-5,AS,NBA2,DEF2"
41,42,Patrick Ewing,33,NYK,C,76,76,2783,12.8,27.6,.466,0.1,0.5,.143,12.8,27.1,.472,.467,6.7,8.7,.761,3.0,12.3,15.3,3.0,1.3,3.5,4.2,4.7,32.4,100,98,AS
42,43,Blue Edwards,30,VAN,SF,82,82,2773,7.6,18.2,.419,1.6,4.7,.343,6.0,13.5,.446,.463,3.0,4.0,.755,1.9,4.7,6.6,4.0,2.2,0.9,3.2,4.6,19.8,97,109,
43,44,Vinny Del Negro,29,SAS,SG,82,82,2766,8.9,17.9,.497,1.1,2.8,.380,7.8,15.1,.518,.527,3.3,4.0,.832,0.7,4.4,5.1,5.9,1.6,0.1,1.9,3.1,22.1,116,107,
44,45,Nick Anderson,28,ORL,SG,77,77,2717,7.7,17.4,.442,3.2,8.3,.391,4.5,9.1,.489,.535,3.2,4.6,.692,1.8,6.2,8.0,5.4,2.3,0.9,2.7,2.6,21.8,112,106,
45,46,Dikembe Mutombo,29,DEN,C,74,74,2713,5.4,10.9,.499,0.0,0.0,.000,5.4,10.9,.500,.499,4.7,6.8,.695,4.8,11.9,16.7,2.1,0.7,6.4,2.9,5.0,15.6,110,101,"DPOY-3,AS"
46,47,Jerry Stackhouse,21,PHI,SG,72,71,2701,8.7,21.0,.414,1.8,5.6,.318,6.9,15.4,.449,.457,7.5,10.0,.747,1.7,3.4,5.1,5.4,1.5,1.5,4.9,3.4,26.7,101,115,ROY-4
47,48,Elden Campbell,27,LAL,PF,82,82,2699,8.6,17.1,.503,0.0,0.1,.000,8.6,17.0,.506,.503,4.8,6.7,.713,3.1,8.9,12.0,3.5,1.7,4.1,2.6,5.8,22.0,111,103,
48,49,Johnny Newman,32,MIL,SG,82,82,2690,6.3,12.8,.495,1.2,3.2,.377,5.1,9.6,.534,.542,3.7,4.6,.802,1.3,2.6,4.0,3.0,1.8,0.3,2.1,5.1,17.6,115,114,
49,50,Danny Ferry,29,CLE,PF,82,79,2680,9.2,20.0,.459,3.1,7.9,.394,6.1,12.1,.502,.537,2.2,2.9,.769,1.5,5.2,6.7,4.2,1.2,0.8,2.7,5.1,23.7,109,109,
50,51,Alonzo Mourning,25,MIA,C,70,70,2671,11.1,21.2,.523,0.2,0.6,.300,10.9,20.6,.530,.527,9.6,14.0,.685,4.3,10.0,14.3,3.1,1.4,3.7,5.2,4.8,32.0,109,99,"MVP-14,AS"
51,52,Mark Jackson,30,IND,PG,81,81,2643,6.0,12.7,.473,1.3,3.0,.430,4.7,9.7,.486,.524,3.1,3.9,.785,1.3,4.9,6.2,12.9,2.0,0.1,4.1,3.1,16.4,115,108,
52,53,Robert Horry,25,HOU,SF,71,71,2634,5.9,14.3,.410,2.8,7.6,.366,3.1,6.7,.459,.507,2.2,2.8,.776,1.9,6.2,8.1,5.5,2.3,2.1,3.1,3.9,16.7,105,106,
53,54,Charles Barkley,32,PHO,PF,71,71,2632,11.3,22.7,.500,1.0,3.4,.280,10.4,19.3,.539,.521,8.6,11.1,.777,4.8,11.3,16.1,5.1,2.2,1.1,4.3,4.1,32.3,115,105,"MVP-12,AS,NBA3"
54,55,Michael Cage,34,CLE,C,82,80,2631,4.9,8.8,.556,0.0,0.0,.000,4.9,8.8,.557,.556,1.1,2.0,.543,6.4,9.8,16.2,1.2,1.9,1.8,1.2,4.8,10.9,124,104,
55,56,Shawn Kemp,26,SEA,PF,79,76,2631,10.2,18.2,.561,0.1,0.2,.417,10.1,18.0,.563,.564,9.6,12.9,.742,5.4,12.2,17.6,3.4,1.8,2.5,6.1,5.8,30.1,111,97,"MVP-8,AS,NBA2"
56,57,Cedric Ceballos,26,LAL,SF,78,71,2628,12.6,23.8,.530,1.0,3.6,.277,11.6,20.1,.576,.552,6.5,8.1,.804,4.3,6.3,10.6,2.4,1.9,0.4,3.3,2.8,32.7,117,107,
57,58,Dale Ellis,35,DEN,SF,81,52,2626,9.1,19.0,.479,3.0,7.2,.412,6.1,11.8,.519,.557,2.7,3.5,.760,1.7,4.5,6.2,2.8,1.1,0.1,1.9,3.8,23.9,116,112,
58,59,Reggie Miller,30,IND,SG,76,76,2621,10.3,21.9,.473,3.4,8.4,.410,6.9,13.5,.512,.552,8.8,10.2,.863,0.8,3.6,4.4,5.2,1.6,0.3,3.9,3.6,32.9,121,110,"AS,NBA3"
59,60,Dale Davis,26,IND,PF,78,77,2617,6.9,12.3,.558,0.0,0.0,,6.9,12.3,.558,.558,2.8,5.9,.467,5.2,9.4,14.6,1.6,1.2,2.3,2.4,4.9,16.5,110,105,
60,61,Bimbo Coles,27,2TM,PG,81,55,2615,6.4,15.5,.409,1.8,5.1,.346,4.6,10.5,.440,.466,3.4,4.2,.796,1.0,4.2,5.2,8.4,1.9,0.3,3.4,5.1,17.8,107,107,
61,61,Bimbo Coles,27,MIA,PG,52,52,1882,6.5,15.6,.413,1.8,4.8,.366,4.7,10.8,.434,.470,3.9,4.8,.803,1.1,4.6,5.6,8.3,1.8,0.3,3.4,4.9,18.6,108,106,
62,61,Bimbo Coles,27,GSW,PG,29,3,733,6.1,15.3,.399,1.8,5.7,.305,4.3,9.5,.456,.456,2.0,2.7,.763,0.8,3.4,4.1,8.8,2.2,0.4,3.4,5.5,16.0,103,112,
63,62,Wesley Person,24,PHO,SG,82,47,2609,7.7,17.3,.445,2.3,6.2,.374,5.4,11.1,.484,.511,2.9,3.8,.771,1.1,5.2,6.3,2.7,1.1,0.4,1.8,2.9,20.6,110,112,
64,63,Isaiah Rider,24,MIN,SG,75,68,2594,11.1,23.9,.464,2.0,5.4,.371,9.1,18.4,.492,.507,4.9,5.9,.838,2.0,4.2,6.1,4.2,0.9,0.5,4.0,4.0,29.1,106,114,
65,64,Jeff Hornacek,32,UTA,SG,82,59,2588,9.1,18.1,.502,2.1,4.6,.466,7.0,13.5,.514,.561,5.3,6.0,.893,1.3,3.0,4.3,7.0,2.2,0.4,2.6,3.5,25.7,125,109,
66,65,Rick Fox,26,BOS,SF,81,81,2588,8.1,17.9,.454,1.9,5.2,.364,6.2,12.6,.491,.507,3.8,4.9,.772,3.0,5.6,8.7,7.1,2.2,0.8,4.2,5.6,21.9,108,109,
67,66,Terrell Brandon,25,CLE,PG,75,75,2570,11.6,24.9,.465,2.1,5.3,.387,9.5,19.5,.487,.507,7.7,8.6,.887,1.1,4.6,5.6,11.0,3.0,0.7,3.2,3.3,32.9,121,106,"MVP-16,AS"
68,67,Tim Hardaway,29,2TM,PG,80,46,2534,8.6,20.3,.422,2.8,7.8,.364,5.8,12.6,.458,.492,4.9,6.2,.790,0.7,4.0,4.7,13.1,2.7,0.3,4.8,4.1,24.9,111,108,
69,67,Tim Hardaway,29,GSW,PG,52,18,1487,8.8,20.9,.421,2.9,8.0,.366,5.9,12.9,.455,.491,4.8,6.3,.769,0.8,3.8,4.5,12.4,2.6,0.4,4.3,4.5,25.4,112,111,
70,67,Tim Hardaway,29,MIA,PG,28,28,1047,8.3,19.4,.425,2.7,7.4,.361,5.6,12.0,.464,.494,5.1,6.2,.821,0.7,4.3,4.9,14.1,2.9,0.3,5.5,3.5,24.3,110,103,
71,68,Bobby Phills,26,CLE,SG,72,69,2530,8.9,19.0,.467,2.1,4.9,.441,6.8,14.2,.476,.524,4.3,5.5,.775,1.4,4.6,6.0,6.2,2.4,0.6,2.9,4.4,24.2,113,107,DEF2
72,69,Rod Strickland,29,POR,PG,67,63,2526,9.7,21.0,.460,0.8,2.3,.342,8.9,18.7,.475,.479,5.7,8.7,.652,1.8,4.3,6.1,13.1,2.0,0.3,5.2,2.8,25.8,108,105,
73,70,Oliver Miller,25,TOR,PF,76,72,2516,8.6,16.3,.526,0.0,0.2,.000,8.6,16.0,.533,.526,3.0,4.5,.661,3.6,7.9,11.5,4.5,2.2,2.9,4.1,5.7,20.1,104,108,
74,71,Nick Van Exel,24,LAL,PG,74,74,2513,8.2,19.6,.417,3.0,8.3,.357,5.2,11.3,.461,.493,3.4,4.2,.799,0.6,3.1,3.7,10.5,1.4,0.2,3.2,2.4,22.7,112,111,
75,72,Christian Laettner,26,2TM,C,74,71,2495,9.2,19.0,.487,0.2,0.8,.231,9.1,18.1,.499,.492,6.8,8.3,.818,3.8,7.4,11.2,4.1,1.5,1.5,3.9,5.8,25.4,110,108,
76,72,Christian Laettner,26,MIN,C,44,44,1518,9.6,19.7,.486,0.3,1.0,.290,9.3,18.6,.497,.494,7.3,9.0,.816,3.3,6.9,10.2,4.4,1.4,1.5,3.8,5.3,26.8,111,110,
77,72,Christian Laettner,26,ATL,C,30,27,977,8.7,17.8,.489,0.0,0.4,.000,8.7,17.4,.502,.489,5.9,7.1,.823,4.7,8.2,12.9,3.7,1.7,1.5,4.1,6.5,23.3,110,106,
78,73,John Starks,30,NYK,SG,81,71,2491,7.9,17.9,.443,3.0,8.4,.361,4.9,9.5,.516,.528,2.8,3.7,.753,0.7,4.4,5.0,6.7,2.2,0.2,3.3,4.8,21.7,107,105,
79,74,Tyus Edney,22,SAC,PG,80,60,2481,6.3,15.3,.412,1.1,3.0,.368,5.2,12.3,.423,.448,4.1,5.2,.782,1.3,2.9,4.2,10.2,1.8,0.1,4.0,4.2,17.8,106,112,
80,75,Alvin Robertson,33,TOR,SG,77,69,2478,5.9,12.6,.470,0.9,3.1,.272,5.1,9.5,.535,.503,2.2,3.3,.677,2.3,4.8,7.1,6.7,3.5,0.7,3.8,5.6,14.9,103,110,
81,76,Vlade Divac,27,LAL,C,79,79,2470,8.7,17.0,.513,0.1,0.4,.167,8.6,16.6,.521,.515,4.0,6.2,.641,4.2,10.1,14.3,5.5,1.6,2.8,4.2,5.8,21.5,106,103,
82,77,Vernon Maxwell,30,PHI,PG,75,57,2467,8.7,22.2,.390,3.1,9.7,.317,5.6,12.5,.446,.459,5.3,7.0,.756,0.8,4.0,4.8,7.0,2.0,0.3,4.5,3.8,25.7,100,115,
83,78,Bryant Reeves,22,VAN,C,77,63,2460,8.6,18.8,.457,0.0,0.1,.000,8.6,18.7,.459,.457,4.7,6.4,.732,3.8,8.4,12.2,2.3,0.9,1.2,3.4,4.8,21.9,99,108,
84,79,Tracy Murray,24,TOR,SF,82,37,2458,10.4,22.9,.454,3.2,7.5,.422,7.2,15.4,.470,.523,3.8,4.6,.831,2.4,5.0,7.4,2.7,1.8,0.8,2.8,4.4,27.8,111,113,
85,80,Olden Polynice,31,SAC,C,81,80,2441,9.1,17.2,.527,0.0,0.1,.333,9.1,17.2,.528,.528,2.6,4.3,.601,5.4,10.7,16.1,1.2,1.1,1.4,2.7,5.3,20.7,108,107,
86,81,Derrick McKey,29,IND,SF,75,75,2440,7.6,15.7,.486,0.4,1.5,.250,7.2,14.2,.511,.498,3.7,4.9,.769,2.7,5.2,8.0,5.8,1.8,1.0,3.1,5.4,19.4,111,107,DEF2
87,82,Chris Childs,28,NJN,PG,78,54,2408,7.1,17.1,.416,2.1,5.7,.367,5.0,11.4,.441,.478,5.7,6.7,.852,1.1,4.3,5.4,12.0,2.4,0.2,5.0,5.4,22.0,109,108,
88,83,Brian Grant,23,SAC,PF,78,75,2398,9.2,18.0,.507,0.1,0.4,.235,9.1,17.7,.513,.510,5.6,7.7,.732,3.8,7.9,11.7,2.7,0.9,2.2,4.0,5.8,24.0,107,108,
89,84,Harvey Grant,30,POR,PF,76,75,2394,6.8,14.7,.462,0.5,1.5,.313,6.3,13.3,.479,.478,1.3,2.4,.545,2.5,5.3,7.8,2.4,1.3,0.9,1.8,3.7,15.4,104,105,
90,85,Dell Curry,31,CHH,SG,82,29,2371,9.8,21.5,.453,3.6,9.0,.404,6.1,12.6,.488,.537,3.2,3.8,.854,1.5,4.3,5.8,3.9,2.4,0.6,2.9,3.8,26.4,111,111,6MOY-7
91,86,Dan Majerle,30,CLE,SF,82,15,2367,7.5,18.4,.405,3.6,10.2,.353,3.9,8.2,.470,.503,3.0,4.2,.710,1.7,5.8,7.5,5.3,2.0,0.8,2.3,3.2,21.5,110,107,
92,87,Andrew Lang,29,2TM,C,71,69,2365,7.9,17.7,.447,0.0,0.1,.200,7.9,17.6,.448,.447,2.8,3.5,.801,3.4,6.8,10.2,1.5,0.9,2.8,2.8,5.4,18.6,99,108,
93,87,Andrew Lang,29,ATL,C,51,51,1815,8.3,18.3,.454,0.0,0.1,.000,8.3,18.2,.456,.454,2.8,3.5,.805,3.3,6.6,9.9,1.8,1.0,2.5,2.8,5.3,19.4,101,108,
94,87,Andrew Lang,29,MIN,C,20,18,550,6.7,16.0,.421,0.1,0.2,.500,6.6,15.8,.420,.424,2.8,3.5,.789,3.9,7.4,11.3,0.3,0.7,3.8,2.8,5.9,16.3,93,109,
95,88,Matt Geiger,26,CHH,C,77,50,2349,8.0,14.9,.536,0.1,0.2,.375,7.9,14.7,.538,.538,3.3,4.6,.727,4.5,10.0,14.5,1.3,1.0,1.4,3.1,6.5,19.3,109,110,
96,89,Kenny Anderson,25,2TM,PG,69,64,2344,7.8,18.7,.418,2.1,5.7,.359,5.8,13.0,.445,.474,5.8,7.6,.769,1.4,3.1,4.6,12.9,2.5,0.3,3.3,4.0,23.6,118,110,
97,89,Kenny Anderson,25,NJN,PG,31,28,1042,7.2,19.3,.376,1.8,5.0,.364,5.4,14.2,.381,.424,7.7,9.5,.803,1.9,3.2,5.1,12.5,2.6,0.4,2.9,3.7,24.0,118,108,
98,89,Kenny Anderson,25,CHH,PG,38,36,1302,8.3,18.3,.454,2.3,6.3,.357,6.0,12.0,.505,.515,4.4,6.0,.727,1.0,3.1,4.1,13.2,2.4,0.2,3.5,4.2,23.2,118,113,
99,90,Sherman Douglas,29,2TM,PG,79,66,2335,7.8,15.5,.504,0.9,2.5,.364,6.9,13.0,.530,.533,3.6,5.0,.731,1.2,2.8,4.1,9.9,1.4,0.1,4.4,3.7,20.1,109,115,
100,90,Sherman Douglas,29,BOS,PG,10,4,234,7.7,17.9,.429,0.2,1.5,.143,7.5,16.4,.455,.435,5.3,8.5,.625,1.3,3.6,4.9,8.3,0.4,0.0,6.2,3.4,20.9,91,115,
101,90,Sherman Douglas,29,MIL,PG,69,62,2101,7.8,15.2,.514,1.0,2.6,.379,6.8,12.6,.542,.547,3.4,4.5,.754,1.2,2.7,4.0,10.1,1.5,0.1,4.2,3.7,20.1,112,115,
102,91,Shawn Bradley,23,2TM,C,79,68,2329,8.8,19.8,.443,0.0,0.1,.250,8.7,19.7,.444,.444,3.8,5.6,.687,5.0,9.4,14.4,1.4,1.1,6.5,4.0,6.5,21.4,95,101,
103,91,Shawn Bradley,23,PHI,C,12,11,334,6.7,15.1,.443,0.0,0.0,,6.7,15.1,.443,.443,3.0,3.9,.760,5.3,11.2,16.5,1.2,1.2,5.9,4.8,6.5,16.4,89,106,
104,91,Shawn Bradley,23,NJN,C,67,57,1995,9.1,20.5,.443,0.0,0.1,.250,9.1,20.4,.444,.444,4.0,5.8,.679,4.9,9.1,14.1,1.5,1.1,6.6,3.9,6.5,22.2,96,101,
105,92,Dana Barros,28,BOS,PG,80,25,2328,8.1,17.3,.470,3.2,7.9,.408,4.9,9.4,.523,.563,2.8,3.1,.884,0.4,3.7,4.1,6.6,1.2,0.1,2.6,2.5,22.2,118,113,
106,93,Calbert Cheaney,24,WSB,SF,70,70,2324,9.4,19.9,.471,1.1,3.4,.338,8.2,16.5,.498,.499,3.3,4.7,.706,1.5,3.8,5.3,3.4,1.5,0.4,2.8,4.5,23.2,104,110,
107,94,Popeye Jones,25,DAL,PF,68,68,2322,7.1,15.9,.446,0.3,0.8,.359,6.8,15.0,.451,.456,2.2,2.9,.767,5.6,10.3,16.0,2.9,1.2,0.6,2.4,5.7,16.7,107,109,
108,95,Stacey Augmon,27,ATL,SF,77,49,2294,8.4,17.2,.491,0.0,0.1,.250,8.4,17.1,.492,.491,5.9,7.4,.792,3.2,3.9,7.1,3.2,2.5,0.7,3.2,4.4,22.8,112,109,
109,96,Kevin Garnett,19,MIN,SF,80,43,2293,8.1,16.5,.491,0.2,0.6,.286,7.9,15.8,.499,.497,2.4,3.3,.705,3.9,7.3,11.2,3.2,1.9,2.9,2.5,4.2,18.7,107,107,ROY-6
110,97,Horace Grant,30,ORL,PF,63,62,2286,7.9,15.5,.513,0.0,0.1,.167,7.9,15.3,.516,.513,3.5,4.7,.734,4.1,9.2,13.3,3.9,1.4,1.7,1.5,3.3,19.4,121,105,"DPOY-8,DEF2"
111,98,Antonio McDyess,21,DEN,PF,76,75,2280,9.7,20.1,.485,0.0,0.1,.000,9.7,20.0,.487,.485,3.8,5.5,.683,5.2,7.8,13.1,1.7,1.2,2.6,3.5,5.7,23.3,102,107,
112,99,B.J. Armstrong,28,GSW,PG,82,64,2262,7.7,16.5,.468,2.2,4.7,.473,5.5,11.8,.465,.535,5.3,6.3,.839,0.5,3.7,4.2,9.1,1.5,0.1,2.9,3.3,23.0,123,113,
113,100,Aaron McKie,23,POR,SG,81,73,2259,7.7,16.6,.467,0.9,2.7,.325,6.9,13.9,.494,.493,3.5,4.6,.764,2.0,5.0,7.0,4.7,2.1,0.5,3.1,4.7,19.8,108,104,
114,101,Gheorghe Mureșan,24,WSB,C,76,76,2242,10.6,18.2,.584,0.0,0.0,.000,10.6,18.2,.585,.584,3.9,6.3,.619,5.7,11.0,16.6,1.3,1.2,3.9,3.3,6.8,25.2,114,102,MIP-1
