,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
16,15,LaMarcus Aldridge,24,POR,PF,78,78,2922,10.8,21.9,.495,0.1,0.3,.313,10.7,21.6,.498,.497,4.3,5.7,.757,3.6,8.1,11.7,3.0,1.3,0.9,1.9,4.3,26.1,113,107,
17,16,Aaron Brooks,25,HOU,PG,82,82,2919,10.1,23.3,.432,3.7,9.2,.398,6.4,14.1,.454,.511,4.3,5.2,.822,0.9,2.8,3.8,7.6,1.2,0.2,4.1,3.5,28.0,108,112,MIP-1
18,17,Boris Diaw,27,CHA,PF,82,82,2906,6.8,14.1,.483,1.2,3.8,.320,5.6,10.4,.541,.525,2.1,2.7,.769,2.4,5.4,7.8,5.9,1.1,1.0,3.3,4.0,16.9,107,105,
19,18,Stephen Curry,21,GSW,PG,80,77,2896,8.7,18.9,.462,2.7,6.3,.437,6.0,12.6,.474,.535,2.9,3.3,.885,0.8,5.1,5.9,7.8,2.5,0.3,4.0,4.2,23.1,107,111,ROY-2
20,19,Joe Johnson,28,ATL,SG,76,76,2886,11.7,25.6,.458,2.4,6.5,.369,9.3,19.1,.488,.505,4.1,5.0,.818,1.4,5.1,6.5,6.8,1.5,0.1,2.7,2.7,29.9,112,109,"MVP-12,AS,NBA3"
21,20,Jason Kidd,36,DAL,PG,80,80,2881,5.1,12.1,.423,3.2,7.5,.425,1.9,4.6,.420,.554,1.4,1.8,.808,0.9,7.2,8.0,13.0,2.6,0.6,3.5,2.6,14.8,115,105,AS
22,21,Josh Smith,24,ATL,PF,81,81,2871,9.4,18.5,.505,0.0,0.1,.000,9.4,18.4,.508,.505,4.8,7.8,.618,4.1,8.9,13.1,6.3,2.4,3.2,3.7,4.5,23.5,109,101,"DPOY-2,DEF2"
23,22,Derrick Rose,21,CHI,PG,78,78,2871,12.1,24.7,.489,0.3,1.1,.267,11.8,23.6,.500,.495,4.7,6.1,.766,1.2,4.1,5.3,8.4,1.0,0.5,3.9,1.7,29.1,106,109,AS
24,23,Al Horford,23,ATL,C,81,81,2845,8.7,15.9,.551,0.0,0.0,1.000,8.7,15.8,.551,.552,4.0,5.1,.789,4.4,10.5,15.0,3.5,1.1,1.7,2.3,4.2,21.5,121,105,AS
25,24,Dwight Howard,24,ORL,C,82,82,2843,9.4,15.3,.612,0.0,0.1,.000,9.4,15.2,.617,.612,8.9,15.0,.592,5.2,14.6,19.8,2.6,1.4,4.2,5.0,5.3,27.6,113,95,"MVP-4,DPOY-1,AS,NBA1,DEF1"
26,25,Amar'e Stoudemire,27,PHO,PF,82,82,2838,12.5,22.4,.557,0.0,0.1,.167,12.5,22.3,.559,.557,8.6,11.2,.771,4.1,8.9,13.0,1.5,0.9,1.5,3.8,5.0,33.6,117,109,"MVP-10,AS,NBA2"
27,26,Kobe Bryant,31,LAL,SG,73,73,2835,13.1,28.6,.456,1.8,5.5,.329,11.3,23.1,.487,.488,8.0,9.9,.811,1.4,5.7,7.1,6.7,2.1,0.4,4.3,3.4,35.9,109,104,"MVP-3,DPOY-12,AS,NBA1,DEF1"
28,27,John Salmons,30,2TM,SG,81,56,2824,8.0,18.2,.441,2.2,5.7,.382,5.9,12.5,.468,.501,4.6,5.6,.830,0.6,4.3,5.0,4.1,1.8,0.5,2.3,3.0,22.9,110,106,
29,27,John Salmons,30,CHI,SG,51,28,1695,7.0,16.7,.420,2.2,5.8,.380,4.8,10.8,.441,.486,3.5,4.5,.789,0.5,4.7,5.3,3.8,2.0,0.7,2.1,3.1,19.7,106,106,
30,27,John Salmons,30,MIL,SG,30,28,1129,9.6,20.5,.467,2.1,5.4,.385,7.5,15.1,.497,.518,6.4,7.3,.867,0.8,3.7,4.5,4.5,1.6,0.2,2.5,3.0,27.6,116,106,
31,28,Ray Allen,34,BOS,SG,80,80,2819,8.6,18.1,.477,2.7,7.4,.363,5.9,10.7,.556,.551,4.3,4.7,.913,0.8,3.9,4.7,3.9,1.2,0.5,2.4,3.4,24.2,115,108,
32,29,Russell Westbrook,21,OKC,PG,82,82,2813,8.9,21.3,.418,0.4,1.9,.221,8.5,19.4,.438,.428,6.0,7.7,.780,2.6,4.7,7.4,12.0,2.0,0.6,4.9,3.7,24.2,105,106,
33,30,Deron Williams,25,UTA,PG,76,76,2802,9.0,19.2,.469,1.8,4.7,.371,7.3,14.5,.501,.515,6.1,7.6,.801,0.9,4.6,5.5,14.6,1.8,0.3,4.6,3.8,25.9,116,107,"MVP-9,AS,NBA2"
34,31,Andrea Bargnani,24,TOR,PF,80,80,2799,9.9,21.1,.470,2.2,6.0,.372,7.7,15.1,.509,.523,3.3,4.3,.774,1.9,7.2,9.1,1.7,0.5,2.0,2.2,4.0,25.4,108,113,
35,32,Dwyane Wade,28,MIA,SG,77,77,2792,13.8,29.0,.476,1.4,4.7,.300,12.4,24.3,.509,.500,10.2,13.5,.761,2.1,5.1,7.2,9.6,2.7,1.6,4.8,3.5,39.2,113,103,"MVP-5,DPOY-10,AS,NBA1,DEF2"
36,33,Caron Butler,29,2TM,SG,74,74,2783,8.4,19.7,.428,0.8,2.7,.290,7.7,17.0,.450,.448,5.0,5.9,.838,2.0,6.7,8.6,2.9,2.2,0.5,3.0,3.6,22.6,101,108,
37,33,Caron Butler,29,WAS,SF,47,47,1853,8.3,19.6,.422,0.7,2.7,.263,7.6,16.9,.447,.440,5.2,6.0,.877,1.9,7.0,8.9,3.0,1.9,0.4,3.2,3.6,22.5,101,109,
38,33,Caron Butler,29,DAL,SG,27,27,930,8.8,19.9,.440,0.9,2.8,.340,7.8,17.1,.456,.464,4.4,5.8,.760,2.0,6.1,8.1,2.7,2.7,0.5,2.6,3.7,22.9,101,105,
39,34,Nenê,27,DEN,C,82,82,2755,7.7,13.2,.587,0.0,0.0,.000,7.7,13.1,.589,.587,5.4,7.6,.704,3.1,8.5,11.5,3.7,2.1,1.5,2.3,5.2,20.9,124,105,
40,35,Danilo Gallinari,21,NYK,SF,81,74,2747,7.3,17.2,.423,3.5,9.1,.381,3.8,8.2,.469,.523,4.7,5.7,.818,1.2,6.2,7.4,2.5,1.4,1.1,2.0,3.6,22.7,113,112,
41,36,Rasual Butler,30,LAC,SF,82,64,2702,6.8,16.7,.409,2.8,8.3,.336,4.0,8.4,.482,.493,2.3,2.8,.841,0.7,3.9,4.6,2.2,0.7,1.3,1.5,2.3,18.8,106,113,
42,37,Tyreke Evans,20,SAC,SG,72,72,2677,10.2,22.2,.458,0.7,2.7,.255,9.5,19.5,.485,.473,6.6,8.9,.748,1.3,6.0,7.2,7.9,2.1,0.5,4.1,3.9,27.7,107,110,ROY-1
43,38,Carlos Boozer,28,UTA,PF,78,78,2673,11.8,21.0,.562,0.0,0.0,,11.8,21.0,.562,.562,5.5,7.4,.742,3.5,13.3,16.7,4.7,1.6,0.7,4.1,5.2,29.1,112,102,
44,39,Brandon Jennings,20,MIL,PG,82,82,2671,8.8,23.8,.371,2.8,7.6,.374,6.0,16.2,.370,.431,4.4,5.4,.817,1.0,4.6,5.5,9.2,2.1,0.4,3.9,3.7,24.9,100,104,ROY-3
45,40,Luis Scola,29,HOU,PF,82,82,2671,10.7,20.8,.514,0.0,0.1,.200,10.7,20.7,.515,.514,4.0,5.1,.779,3.3,10.1,13.5,3.2,1.2,0.5,3.1,4.7,25.4,108,107,
46,41,Steve Nash,35,PHO,PG,81,81,2660,9.4,18.6,.507,2.3,5.5,.426,7.1,13.1,.540,.570,4.0,4.3,.938,0.6,4.4,5.1,16.9,0.8,0.2,5.6,2.0,25.2,121,114,"MVP-8,AS,NBA2"
47,42,Luol Deng,24,CHI,SF,70,69,2651,9.2,19.7,.466,0.6,1.6,.386,8.6,18.1,.474,.482,4.9,6.4,.764,2.5,7.4,10.0,2.8,1.3,1.2,2.6,2.5,23.9,106,106,
48,43,Monta Ellis,24,GSW,SG,64,64,2647,11.4,25.4,.449,1.4,4.1,.338,10.0,21.3,.470,.476,5.3,7.0,.753,0.8,3.8,4.6,6.1,2.6,0.5,4.4,3.4,29.5,99,112,
49,44,Raymond Felton,25,CHA,PG,80,80,2643,7.8,17.0,.459,1.2,3.1,.385,6.6,13.9,.475,.494,2.7,3.5,.763,1.1,4.7,5.8,9.0,2.5,0.4,3.4,3.5,19.5,107,103,
50,45,Carmelo Anthony,25,DEN,SF,69,69,2634,13.2,28.9,.458,1.1,3.6,.316,12.1,25.3,.478,.478,9.8,11.8,.830,2.9,5.8,8.7,4.3,1.7,0.6,4.0,4.3,37.4,110,109,"MVP-6,AS,NBA2"
51,46,Trevor Ariza,24,HOU,SF,72,71,2629,7.6,19.4,.394,2.6,7.9,.334,5.0,11.5,.436,.462,2.9,4.4,.649,1.5,6.3,7.8,5.4,2.4,0.8,3.1,3.1,20.8,99,106,
52,47,Chris Kaman,27,LAC,C,76,76,2608,11.7,23.9,.490,0.0,0.1,.000,11.7,23.8,.492,.490,4.6,6.1,.749,3.7,10.3,14.0,2.4,0.7,1.9,4.4,4.2,28.0,99,109,AS
53,48,Metta World Peace,30,LAL,SF,77,77,2605,6.1,14.7,.414,2.1,5.9,.355,4.0,8.8,.453,.484,2.5,3.7,.688,2.0,4.6,6.6,4.6,2.1,0.4,2.4,3.3,16.8,106,105,DPOY-6
54,49,Lamar Odom,30,LAL,PF,82,38,2585,6.8,14.8,.463,1.2,3.6,.319,5.7,11.1,.510,.502,2.8,4.0,.693,3.7,12.4,16.0,5.3,1.5,1.2,3.0,4.5,17.6,109,100,6MOY-6
55,50,Mike Conley,22,MEM,PG,80,80,2569,7.4,16.6,.445,1.6,4.2,.387,5.7,12.3,.464,.494,2.8,3.7,.743,0.6,3.2,3.8,8.5,2.2,0.2,3.4,3.6,19.2,108,112,
56,51,Jason Terry,32,DAL,SG,77,12,2540,9.3,21.3,.438,2.8,7.6,.365,6.5,13.6,.479,.503,4.7,5.5,.866,0.4,2.5,2.9,6.0,1.9,0.3,2.2,2.9,26.2,112,109,6MOY-2
57,52,Chris Bosh,25,TOR,C,70,70,2526,12.3,23.6,.518,0.2,0.4,.364,12.1,23.2,.521,.522,9.6,12.0,.797,4.2,11.3,15.5,3.4,0.9,1.4,3.5,3.5,34.3,117,111,"MVP-12,AS"
58,53,Baron Davis,30,LAC,PG,75,73,2523,8.5,20.9,.406,1.7,6.1,.277,6.8,14.8,.459,.446,4.9,6.0,.821,1.1,4.4,5.5,12.3,2.6,0.9,4.3,4.3,23.5,105,109,
59,54,Richard Jefferson,29,SAS,SF,81,70,2520,7.5,16.1,.467,1.2,3.9,.316,6.3,12.2,.515,.505,4.4,6.0,.735,1.2,6.2,7.4,3.3,0.9,0.8,2.2,3.7,20.7,110,106,
60,55,Andre Miller,33,POR,PG,82,66,2500,8.8,19.9,.445,0.4,1.8,.200,8.5,18.1,.469,.454,7.0,8.6,.821,1.8,4.0,5.8,9.7,2.0,0.2,3.8,3.7,25.1,111,108,
61,56,Rodney Stuckey,23,DET,PG,73,67,2499,9.7,24.1,.405,0.4,1.7,.228,9.3,22.3,.418,.413,6.5,7.8,.833,1.5,4.6,6.1,7.5,2.2,0.3,3.5,4.4,26.4,103,112,
62,57,Brandon Rush,24,IND,SG,82,64,2491,5.9,13.9,.423,2.5,6.0,.411,3.4,7.9,.433,.511,1.1,1.8,.629,0.8,6.1,6.9,2.2,1.1,1.3,1.8,3.2,15.4,99,108,
63,58,Chauncey Billups,33,DEN,PG,73,73,2490,8.2,19.6,.418,3.2,8.3,.386,5.0,11.3,.441,.499,9.5,10.4,.910,0.5,4.1,4.6,8.3,1.7,0.2,3.6,3.1,29.0,120,110,"MVP-12,AS"
64,59,Jason Richardson,29,PHO,SG,79,76,2485,9.6,20.2,.474,3.2,8.1,.393,6.4,12.1,.528,.553,2.8,3.7,.739,1.6,6.5,8.2,2.9,1.3,0.7,1.9,3.4,25.1,116,111,
65,60,Corey Brewer,23,MIN,SG,82,82,2482,8.2,19.1,.431,1.7,4.8,.346,6.6,14.3,.459,.474,3.3,5.2,.648,1.4,4.2,5.6,3.9,2.4,0.6,3.3,4.5,21.5,98,111,
66,61,Kirk Hinrich,29,CHI,SG,74,53,2481,6.4,15.6,.409,2.2,5.8,.371,4.2,9.8,.431,.478,1.8,2.3,.752,0.5,4.9,5.4,6.9,1.8,0.5,2.3,4.2,16.7,104,107,
67,62,Beno Udrih,27,SAC,PG,79,41,2477,8.6,17.3,.493,1.5,4.1,.377,7.0,13.2,.530,.538,2.4,2.9,.837,0.8,3.7,4.5,7.7,1.8,0.2,2.8,3.4,21.1,114,112,
68,63,Marc Gasol,25,MEM,C,69,69,2469,7.9,13.5,.581,0.0,0.0,.000,7.9,13.5,.582,.581,5.2,7.8,.670,4.3,9.0,13.3,3.4,1.4,2.3,2.8,5.3,20.9,121,108,
69,64,Carl Landry,26,2TM,PF,80,29,2469,10.3,19.3,.536,0.0,0.1,.333,10.3,19.2,.537,.537,7.1,8.8,.806,3.9,5.8,9.7,1.4,1.1,1.3,2.8,4.8,27.8,117,110,6MOY-8
70,64,Carl Landry,26,HOU,PF,52,1,1415,10.9,19.9,.547,0.0,0.0,,10.9,19.9,.547,.547,8.5,10.1,.839,4.4,5.9,10.3,1.4,1.0,1.7,3.1,5.3,30.3,120,109,
71,64,Carl Landry,26,SAC,PF,28,28,1054,9.5,18.4,.520,0.0,0.1,.333,9.5,18.2,.521,.521,5.3,7.1,.741,3.2,5.6,8.8,1.3,1.3,0.8,2.4,4.3,24.4,112,111,
72,65,Marvin Williams,23,ATL,SF,81,81,2468,6.5,14.3,.455,0.9,2.8,.303,5.7,11.5,.492,.485,3.8,4.6,.819,2.3,6.7,9.0,2.0,1.4,1.0,1.6,3.5,17.7,113,107,
73,66,Al Jefferson,25,MIN,C,76,76,2463,11.4,22.8,.498,0.0,0.1,.000,11.4,22.7,.500,.498,3.7,5.4,.680,3.7,10.6,14.3,2.8,1.3,2.0,2.8,4.2,26.4,106,108,
74,67,Jamal Crawford,29,ATL,SG,79,0,2460,10.7,23.9,.449,3.5,9.2,.382,7.2,14.7,.491,.523,5.8,6.8,.857,0.7,3.6,4.4,5.2,1.3,0.3,3.0,2.9,30.9,114,110,6MOY-1
75,68,Tim Duncan,33,SAS,C,78,77,2438,12.0,23.2,.518,0.0,0.2,.182,12.0,23.0,.522,.519,5.8,8.0,.725,4.7,12.2,16.9,5.3,1.0,2.5,3.0,3.3,30.0,116,101,"DPOY-14,AS,NBA3,DEF2"
76,69,Grant Hill,37,PHO,SF,81,81,2430,7.0,14.6,.478,0.7,1.7,.438,6.2,12.9,.483,.503,4.2,5.2,.817,1.5,7.7,9.2,4.0,1.2,0.7,2.2,3.4,18.9,114,110,
77,70,Brandon Roy,25,POR,SG,65,65,2419,11.1,23.5,.473,1.7,5.0,.330,9.5,18.5,.512,.508,7.8,10.0,.780,1.7,4.8,6.4,6.9,1.4,0.4,2.9,3.1,31.6,117,109,"AS,NBA3"
78,71,Paul Pierce,32,BOS,SF,71,71,2411,8.9,18.8,.472,2.4,5.7,.414,6.5,13.1,.497,.535,8.0,9.4,.852,0.8,5.9,6.7,4.7,1.8,0.7,3.6,4.3,28.2,114,105,AS
79,72,Antawn Jamison,33,2TM,PF,66,64,2406,10.4,22.6,.461,1.9,5.4,.344,8.6,17.2,.498,.502,4.2,6.5,.647,3.0,9.1,12.1,1.8,1.5,0.5,2.0,3.9,26.9,108,107,
80,72,Antawn Jamison,33,WAS,PF,41,41,1595,10.3,23.0,.450,1.9,5.5,.345,8.4,17.5,.483,.491,5.0,7.1,.700,3.3,8.6,11.9,1.7,1.4,0.3,2.0,3.7,27.6,109,109,
81,72,Antawn Jamison,33,CLE,PF,25,23,811,10.6,21.8,.485,1.7,5.1,.342,8.8,16.7,.529,.525,2.7,5.4,.506,2.4,10.1,12.5,2.1,1.8,0.8,1.9,4.3,25.6,106,102,
82,73,Pau Gasol,29,LAL,C,65,65,2403,9.7,18.2,.536,0.0,0.1,.000,9.7,18.1,.539,.536,6.2,7.8,.790,5.2,10.6,15.8,4.7,0.8,2.4,3.1,3.3,25.6,120,102,"AS,NBA3"
83,74,Shawn Marion,31,DAL,SF,75,75,2385,8.6,16.9,.508,0.1,0.4,.158,8.5,16.5,.516,.510,2.3,3.0,.755,3.4,6.9,10.4,2.3,1.5,1.3,2.2,3.1,19.5,107,106,DPOY-13
84,75,Courtney Lee,24,NJN,SG,71,66,2375,7.5,17.1,.436,1.7,5.0,.338,5.8,12.2,.476,.485,2.9,3.4,.869,1.3,4.2,5.6,2.7,2.1,0.4,1.7,2.9,19.6,106,111,
85,76,Emeka Okafor,27,NOH,C,82,82,2370,7.6,14.3,.530,0.0,0.0,,7.6,14.3,.530,.530,3.4,6.0,.562,5.5,10.7,16.2,1.2,1.2,2.8,2.4,4.8,18.6,110,106,
86,77,Rashard Lewis,30,ORL,PF,72,72,2369,7.7,17.7,.435,3.7,9.3,.397,4.0,8.4,.476,.539,3.2,4.0,.806,1.4,5.6,7.0,2.4,1.7,0.6,2.4,4.0,22.3,111,104,
87,78,Mo Williams,27,CLE,PG,69,68,2359,8.4,19.0,.442,3.5,8.3,.429,4.9,10.8,.452,.535,3.9,4.4,.894,0.6,4.0,4.6,8.2,1.6,0.5,3.9,3.8,24.3,112,107,
88,79,Jason Thompson,23,SAC,C,75,58,2357,8.0,17.0,.472,0.0,0.2,.100,8.0,16.8,.477,.473,4.3,6.0,.715,4.9,8.9,13.8,2.7,0.9,1.6,3.0,6.0,20.3,106,109,
89,80,Brendan Haywood,30,2TM,C,77,67,2355,6.1,10.9,.562,0.0,0.0,.000,6.1,10.9,.563,.562,3.4,5.4,.620,6.2,9.7,15.9,1.0,0.6,3.5,2.2,4.6,15.6,117,106,DPOY-17
90,80,Brendan Haywood,30,WAS,C,49,48,1614,6.1,10.9,.561,0.0,0.0,,6.1,10.9,.561,.561,3.3,5.1,.646,6.5,10.0,16.5,0.6,0.6,3.3,2.2,4.7,15.5,118,107,
91,80,Brendan Haywood,30,DAL,C,28,19,741,6.2,10.9,.564,0.0,0.1,.000,6.2,10.9,.568,.564,3.5,6.1,.575,5.5,9.1,14.6,1.8,0.6,4.0,2.2,4.5,15.8,116,104,
92,81,Thabo Sefolosha,25,OKC,SG,82,82,2348,4.3,9.7,.440,0.9,2.9,.313,3.4,6.8,.494,.486,1.3,2.0,.674,1.7,6.8,8.5,3.2,2.1,1.0,2.0,3.4,10.7,103,104,"DPOY-8,DEF2"
93,82,Troy Murphy,29,IND,PF,72,69,2344,8.1,17.2,.472,2.7,7.0,.384,5.4,10.1,.533,.551,3.2,4.1,.798,2.7,12.8,15.6,3.2,1.5,0.7,2.1,3.7,22.2,115,103,
94,83,Jonny Flynn,20,MIN,PG,81,81,2339,8.5,20.3,.417,1.6,4.6,.358,6.8,15.7,.434,.457,4.8,5.8,.826,0.5,3.6,4.1,7.6,1.8,0.0,5.0,2.1,23.4,97,114,ROY-5
95,84,Michael Beasley,21,MIA,PF,78,78,2328,10.8,23.9,.450,0.6,2.3,.275,10.1,21.6,.469,.463,4.4,5.5,.800,2.8,8.6,11.5,2.3,1.8,1.1,3.0,5.1,26.6,101,103,
96,85,Earl Watson,30,IND,PG,79,52,2322,4.7,11.2,.426,1.1,3.9,.288,3.6,7.2,.500,.476,2.6,3.6,.710,1.2,4.0,5.1,8.5,2.2,0.3,3.7,3.9,13.2,100,108,
97,86,Wilson Chandler,22,NYK,SG,65,64,2320,9.1,18.9,.479,0.9,3.3,.267,8.2,15.6,.524,.502,2.8,3.5,.806,2.0,5.6,7.7,3.0,1.0,1.1,2.4,4.1,21.9,106,113,
98,87,Marcus Camby,35,2TM,PF,74,74,2314,5.4,11.4,.475,0.0,0.2,.286,5.4,11.3,.478,.477,1.8,2.8,.639,5.7,14.2,19.8,4.2,2.2,3.3,2.1,3.7,12.7,112,101,DPOY-10
99,87,Marcus Camby,35,LAC,PF,51,51,1596,5.4,11.6,.466,0.1,0.2,.333,5.3,11.4,.469,.469,1.9,3.0,.659,5.4,14.6,20.0,4.9,2.2,3.2,2.1,3.4,12.8,111,101,
100,87,Marcus Camby,35,POR,C,23,23,718,5.5,11.0,.497,0.0,0.1,.000,5.5,11.0,.500,.497,1.4,2.4,.581,6.3,13.1,19.4,2.7,2.0,3.6,2.1,4.3,12.3,113,99,
101,88,Vince Carter,33,ORL,SG,75,74,2310,9.8,22.9,.428,2.7,7.3,.367,7.1,15.6,.456,.486,5.8,6.9,.840,0.7,5.9,6.6,5.3,1.2,0.4,2.4,4.3,28.1,112,105,
102,89,Elton Brand,30,PHI,PF,76,57,2297,9.4,19.6,.480,0.0,0.0,.000,9.4,19.6,.481,.480,3.9,5.3,.738,4.1,6.4,10.5,2.5,1.9,1.8,3.0,5.3,22.7,104,109,
103,90,Anthony Parker,34,CLE,SG,81,81,2289,4.7,10.9,.434,2.5,6.0,.414,2.2,4.9,.458,.547,1.7,2.2,.789,0.7,4.6,5.3,3.6,1.4,0.4,1.6,3.5,13.7,113,107,
104,91,Carlos Delfino,27,MIL,SF,75,66,2279,6.9,16.8,.408,3.1,8.4,.367,3.8,8.4,.450,.500,2.1,2.7,.782,1.2,7.9,9.1,4.6,1.8,0.5,2.7,3.2,19.0,103,103,
105,92,Danny Granger,26,IND,SF,62,62,2278,10.6,24.7,.428,3.4,9.5,.361,7.2,15.2,.471,.498,7.9,9.3,.848,1.5,6.0,7.4,3.7,2.0,1.1,3.4,4.0,32.5,108,106,
106,93,Paul Millsap,24,UTA,PF,82,8,2277,8.7,16.1,.538,0.0,0.2,.111,8.6,15.9,.543,.538,4.1,5.9,.693,4.2,8.4,12.6,2.9,1.4,2.2,2.6,6.4,21.4,113,103,6MOY-7
107,94,George Hill,23,SAS,PG,78,43,2276,8.1,17.0,.478,1.7,4.3,.399,6.4,12.7,.505,.529,4.2,5.5,.772,1.0,3.8,4.7,5.2,1.6,0.6,2.3,5.1,22.2,115,106,
108,95,Hedo Türkoğlu,30,TOR,SF,74,69,2272,6.3,15.3,.409,2.5,6.6,.374,3.8,8.7,.436,.490,4.0,5.1,.774,1.0,6.8,7.8,6.9,1.2,0.7,2.8,5.0,19.0,109,113,
109,96,Andray Blatche,23,WAS,PF,81,36,2256,11.1,23.2,.478,0.3,1.0,.295,10.8,22.2,.487,.485,4.0,5.4,.744,3.7,8.1,11.8,3.9,2.0,1.6,4.2,5.1,26.5,101,106,
110,97,Jarrett Jack,26,TOR,PG,82,43,2243,7.4,15.4,.481,1.9,4.6,.412,5.5,10.9,.511,.542,4.7,5.5,.842,0.7,4.4,5.1,9.5,1.4,0.1,3.7,3.5,21.4,116,115,
111,98,Jonas Jerebko,22,DET,PF,80,73,2232,7.0,14.6,.481,0.9,2.8,.313,6.2,11.9,.520,.511,3.0,4.3,.710,4.7,6.9,11.6,1.4,1.9,0.7,2.0,5.6,18.0,113,111,
112,99,Andrew Bogut,25,MIL,C,69,69,2229,11.1,21.4,.520,0.0,0.0,.000,11.1,21.3,.521,.520,3.5,5.6,.629,4.9,11.6,16.5,3.0,0.9,4.1,3.1,5.2,25.7,107,98,"DPOY-7,NBA3"
113,100,Eric Gordon,21,LAC,SG,62,60,2229,8.2,18.2,.449,2.8,7.5,.371,5.4,10.8,.503,.525,5.2,7.0,.742,0.6,3.1,3.7,4.3,1.6,0.3,3.3,2.2,24.3,107,113,
