,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
10,11,Dwight Howard,25,ORL,C,78,78,2935,11.1,18.7,.593,0.0,0.1,.000,11.1,18.6,.597,.593,9.8,16.4,.596,5.5,14.1,19.7,1.9,1.9,3.3,5.0,4.6,32.0,113,94,"MVP-2,DPOY-1,AS,NBA1,DEF1"
11,12,Jrue Holiday,20,PHI,PG,82,82,2901,8.0,18.0,.446,1.5,4.0,.365,6.6,14.0,.470,.487,3.1,3.8,.823,1.2,4.8,6.0,9.6,2.2,0.5,3.9,3.7,20.7,104,106,
12,13,Ray Allen,35,BOS,SG,80,80,2890,8.8,18.0,.491,3.1,6.9,.444,5.7,11.0,.520,.577,3.5,4.0,.881,0.9,4.1,5.0,4.0,1.4,0.3,2.2,2.7,24.3,116,104,AS
13,14,Brook Lopez,22,NJN,C,82,82,2889,11.9,24.2,.492,0.0,0.0,.000,11.9,24.2,.492,.492,7.1,9.0,.787,3.6,5.4,9.0,2.4,0.9,2.2,3.3,4.4,30.9,108,110,
14,15,Chris Paul,25,NOH,PG,80,80,2880,8.1,17.4,.463,1.3,3.4,.388,6.7,14.0,.482,.502,6.3,7.2,.878,0.7,5.4,6.1,14.7,3.5,0.1,3.3,3.7,23.8,122,103,"MVP-13,DPOY-12,AS,NBA3,DEF2"
15,16,Mike Conley,23,MEM,PG,81,81,2872,7.7,17.3,.444,1.5,3.9,.369,6.2,13.4,.466,.486,3.3,4.5,.733,0.6,3.9,4.5,9.6,2.6,0.3,3.2,3.3,20.1,108,107,
16,17,Amar'e Stoudemire,28,NYK,C,78,78,2870,13.0,25.9,.502,0.2,0.4,.435,12.8,25.5,.503,.505,8.3,10.4,.792,3.5,7.7,11.1,3.5,1.2,2.6,4.4,4.8,34.5,109,108,"MVP-9,AS,NBA2"
17,18,DeMar DeRozan,21,TOR,SG,82,82,2851,9.8,20.9,.467,0.1,0.9,.096,9.7,20.0,.485,.469,5.9,7.3,.813,1.4,4.4,5.7,2.7,1.5,0.6,2.6,3.9,25.6,106,115,
18,19,Russell Westbrook,22,OKC,PG,82,82,2847,11.2,25.3,.442,0.6,1.9,.330,10.5,23.4,.451,.454,9.7,11.5,.842,2.2,4.7,6.9,12.2,2.8,0.5,5.7,3.8,32.6,110,107,"AS,NBA2"
19,20,Dwyane Wade,29,MIA,SG,76,76,2823,12.9,25.9,.500,1.2,3.9,.306,11.8,22.0,.534,.523,9.2,12.2,.758,2.3,6.8,9.1,6.5,2.1,1.6,4.4,3.7,36.3,114,102,"MVP-7,DPOY-16,AS,NBA2"
20,21,Elton Brand,31,PHI,PF,81,81,2809,9.4,18.3,.512,0.0,0.0,.000,9.4,18.3,.512,.512,4.0,5.1,.780,4.4,8.2,12.6,2.2,1.7,2.0,1.9,4.5,22.7,114,103,
21,22,Chris Bosh,26,MIA,PF,77,77,2795,9.9,20.0,.496,0.1,0.5,.240,9.8,19.5,.502,.499,7.3,8.9,.815,2.7,9.4,12.1,2.7,1.1,0.9,2.6,3.2,27.2,115,103,AS
22,23,Kobe Bryant,32,LAL,SG,82,82,2779,14.1,31.2,.451,2.2,6.8,.323,11.9,24.4,.487,.487,9.2,11.1,.828,1.6,6.4,8.0,7.4,1.9,0.2,4.6,3.3,39.6,111,105,"MVP-4,DPOY-11,AS,NBA1,DEF1"
23,24,Boris Diaw,28,CHA,PF,82,82,2778,7.3,14.9,.492,1.5,4.4,.345,5.8,10.6,.553,.543,1.6,2.4,.683,2.0,6.0,8.0,6.5,1.4,0.9,3.2,3.7,17.8,107,109,
24,25,Paul Pierce,33,BOS,SF,80,80,2774,9.7,19.5,.497,2.1,5.7,.374,7.6,13.9,.547,.551,7.4,8.6,.860,0.7,7.6,8.2,5.0,1.5,1.0,3.3,4.4,28.9,116,101,AS
25,26,Danny Granger,27,IND,SF,79,79,2763,9.8,23.1,.425,2.9,7.5,.386,6.9,15.6,.443,.487,7.2,8.5,.848,1.6,6.2,7.8,3.7,1.6,1.1,3.8,3.9,29.7,107,106,
26,27,Wesley Matthews,24,POR,SG,82,69,2758,8.7,19.4,.449,3.0,7.5,.407,5.7,11.9,.476,.528,5.3,6.2,.844,1.0,4.2,5.1,3.2,2.0,0.2,2.7,3.9,25.7,114,109,
27,28,D.J. Augustin,23,CHA,PG,82,82,2757,7.7,18.6,.416,2.2,6.5,.333,5.6,12.1,.461,.474,5.2,5.8,.906,0.7,3.6,4.4,9.7,1.0,0.1,3.0,3.0,22.9,112,112,
28,29,Carmelo Anthony,26,2TM,SF,77,77,2751,12.5,27.4,.455,1.7,4.6,.378,10.8,22.9,.470,.487,9.3,11.0,.838,2.2,8.1,10.3,4.0,1.2,0.8,3.8,4.1,36.0,109,108,AS
29,29,Carmelo Anthony,26,DEN,SF,50,50,1774,12.4,27.4,.452,1.2,3.6,.333,11.2,23.8,.470,.474,9.7,11.8,.823,2.2,8.6,10.8,4.0,1.2,0.9,4.0,3.8,35.6,107,107,
30,29,Carmelo Anthony,26,NYK,SF,27,27,977,12.7,27.6,.461,2.7,6.4,.424,10.0,21.1,.472,.510,8.4,9.7,.872,2.1,7.2,9.3,4.2,1.3,0.8,3.3,4.6,36.5,114,111,
31,30,Raymond Felton,26,2TM,SG,75,54,2737,7.8,18.4,.425,2.1,6.0,.353,5.7,12.4,.460,.483,3.6,4.4,.805,0.9,4.1,4.9,11.5,2.3,0.2,4.1,2.8,21.4,108,111,
32,30,Raymond Felton,26,NYK,PG,54,54,2074,8.2,19.4,.423,2.1,6.5,.328,6.1,12.9,.471,.478,3.8,4.4,.867,1.0,3.7,4.7,11.8,2.3,0.3,4.3,2.7,22.4,108,111,
33,30,Raymond Felton,26,DEN,SG,21,0,663,6.7,15.5,.431,2.1,4.6,.459,4.5,10.8,.420,.500,2.8,4.5,.617,0.6,5.1,5.7,10.4,2.1,0.0,3.4,2.8,18.3,108,108,
34,31,Beno Udrih,28,SAC,PG,79,64,2734,7.6,15.2,.500,1.2,3.4,.357,6.4,11.8,.540,.539,3.6,4.2,.864,0.8,4.1,4.9,7.1,1.7,0.2,2.6,3.3,20.0,118,111,
35,32,Zach Randolph,29,MEM,PF,75,74,2724,11.5,22.8,.503,0.2,0.8,.186,11.3,22.0,.515,.507,5.8,7.6,.758,6.3,11.3,17.5,3.1,1.2,0.5,2.9,3.4,28.8,115,105,NBA3
36,33,Jason Richardson,30,2TM,SG,80,80,2715,9.1,20.3,.447,3.6,9.2,.395,5.4,11.1,.490,.536,2.2,3.1,.730,1.3,5.1,6.3,2.8,1.8,0.2,1.8,3.1,24.0,110,106,
37,33,Jason Richardson,30,PHO,SG,25,25,796,11.7,24.9,.470,4.0,9.5,.419,7.7,15.4,.502,.550,3.5,4.6,.764,2.1,5.0,7.1,2.3,1.7,0.2,1.9,2.9,30.9,112,112,
38,33,Jason Richardson,30,ORL,SG,55,55,1919,7.9,18.3,.433,3.5,9.1,.384,4.4,9.2,.482,.528,1.7,2.4,.701,0.9,5.1,6.0,3.0,1.8,0.3,1.8,3.2,21.0,109,103,
39,34,Al Horford,24,ATL,C,77,77,2704,10.2,18.3,.557,0.0,0.1,.500,10.2,18.2,.557,.558,3.0,3.7,.798,3.6,10.7,14.3,5.3,1.2,1.6,2.4,3.8,23.4,118,105,"AS,NBA3"
40,35,Gerald Wallace,28,2TM,SF,71,63,2693,7.7,17.0,.454,1.2,3.7,.333,6.5,13.3,.487,.490,5.6,7.5,.746,2.2,9.2,11.4,3.5,2.1,1.3,3.0,3.7,22.3,107,105,DPOY-23
41,35,Gerald Wallace,28,CHA,SF,48,48,1872,7.2,16.6,.433,1.0,3.0,.330,6.2,13.6,.456,.463,6.0,8.1,.739,2.1,9.2,11.3,3.3,1.7,1.4,2.9,3.4,21.4,105,106,
42,35,Gerald Wallace,28,POR,PF,23,15,821,8.9,17.9,.498,1.8,5.3,.338,7.1,12.6,.566,.548,4.6,6.0,.767,2.6,9.0,11.6,3.8,3.1,1.0,3.5,4.2,24.2,112,103,
43,36,Jason Kidd,37,DAL,PG,80,80,2653,4.3,11.8,.361,2.6,7.7,.340,1.6,4.1,.400,.472,1.3,1.5,.870,0.7,6.3,7.0,13.0,2.7,0.6,3.5,2.4,12.5,108,104,
44,37,Andre Miller,34,POR,PG,81,81,2650,8.0,17.4,.460,0.1,0.8,.108,7.9,16.6,.476,.462,5.1,6.0,.853,2.0,4.2,6.2,11.7,2.3,0.2,4.1,3.5,21.2,111,108,
45,38,Josh Smith,25,ATL,PF,77,77,2645,10.1,21.1,.477,1.0,3.1,.331,9.1,18.0,.503,.502,4.7,6.4,.725,2.7,10.6,13.3,5.2,2.0,2.4,4.0,4.4,25.9,104,102,DPOY-25
46,39,Lamar Odom,31,LAL,PF,82,35,2639,9.5,17.9,.530,1.4,3.6,.382,8.1,14.3,.566,.568,3.3,4.9,.675,3.5,10.7,14.2,5.0,0.9,1.2,2.8,4.0,23.7,118,103,6MOY-1
47,40,David Lee,27,GSW,PF,73,73,2634,9.5,18.8,.507,0.0,0.1,.333,9.5,18.7,.508,.508,4.0,5.1,.787,4.2,9.6,13.7,4.5,1.4,0.6,3.3,4.1,23.1,111,110,
48,41,Kevin Love,22,MIN,PF,73,73,2611,9.2,19.6,.470,1.7,4.0,.417,7.5,15.5,.483,.513,8.1,9.5,.850,6.3,14.9,21.2,3.5,0.9,0.5,3.0,2.8,28.1,123,108,"MIP-1,AS"
49,42,John Wall,20,WAS,PG,69,64,2606,7.8,19.1,.409,0.7,2.3,.296,7.1,16.8,.425,.427,5.9,7.7,.766,0.7,5.5,6.2,11.3,2.4,0.7,5.1,3.4,22.2,100,110,ROY-2
50,43,Paul Millsap,25,UTA,PF,76,76,2605,10.6,20.0,.531,0.2,0.5,.391,10.4,19.5,.535,.536,5.2,6.8,.757,3.3,8.4,11.7,3.8,2.1,1.4,2.9,5.5,26.6,114,108,
51,44,Kevin Martin,27,HOU,SG,80,80,2603,10.8,24.8,.436,3.4,9.0,.383,7.4,15.8,.467,.506,11.6,13.1,.888,0.5,4.5,5.1,3.9,1.6,0.3,3.6,3.0,36.7,117,111,
52,45,Trevor Ariza,25,NOH,SF,75,75,2600,6.3,15.9,.398,1.7,5.6,.303,4.6,10.2,.450,.451,2.9,4.1,.701,1.3,7.2,8.5,3.4,2.5,0.6,2.5,3.7,17.2,97,104,
53,46,Marc Gasol,26,MEM,C,81,81,2586,7.4,14.0,.527,0.1,0.1,.429,7.3,13.8,.528,.529,4.4,5.9,.748,3.1,8.4,11.5,4.0,1.5,2.7,2.9,5.4,19.2,113,103,
54,47,Jason Terry,33,DAL,SG,82,10,2564,10.1,22.4,.451,2.6,7.2,.362,7.5,15.2,.493,.509,3.7,4.4,.850,0.5,2.6,3.1,6.8,1.9,0.3,3.4,2.9,26.5,106,108,6MOY-2
55,48,Kyle Lowry,24,HOU,PG,75,71,2563,6.9,16.1,.426,2.6,6.8,.376,4.3,9.3,.464,.506,3.8,5.0,.765,1.8,4.4,6.1,9.9,2.0,0.5,3.1,4.1,20.1,115,110,
56,49,Tayshaun Prince,30,DET,SF,78,78,2562,9.9,21.0,.473,0.7,2.1,.347,9.2,19.0,.486,.490,2.5,3.5,.702,1.6,5.3,6.9,4.5,0.6,0.9,1.7,1.9,23.1,108,115,
57,50,John Salmons,31,MIL,SG,73,70,2554,7.8,18.8,.415,1.7,4.6,.379,6.1,14.2,.427,.462,4.1,5.0,.813,0.6,5.0,5.6,5.3,1.5,0.6,2.9,3.3,21.4,101,105,
58,51,Joe Johnson,29,ATL,SG,72,72,2554,10.8,24.4,.443,1.9,6.3,.297,8.9,18.1,.494,.481,4.1,5.1,.802,1.2,4.9,6.1,7.1,1.0,0.1,3.1,2.8,27.6,105,110,AS
59,52,Landry Fields,22,NYK,SG,82,81,2541,5.9,11.9,.497,1.7,4.3,.393,4.2,7.6,.556,.568,2.2,2.9,.769,2.1,8.2,10.3,3.1,1.6,0.3,2.1,2.3,15.8,115,110,ROY-4
60,53,Channing Frye,27,PHO,PF,77,64,2541,7.2,16.6,.432,3.4,8.8,.390,3.7,7.8,.479,.535,1.8,2.1,.832,1.3,9.0,10.3,1.9,0.9,1.6,1.5,5.4,19.5,110,109,
61,54,Hedo Türkoğlu,31,2TM,SF,81,72,2540,6.6,14.8,.446,2.6,6.4,.410,4.0,8.5,.473,.534,2.2,3.2,.679,0.9,6.4,7.3,7.0,1.5,0.7,2.7,5.1,18.0,112,105,
62,54,Hedo Türkoğlu,31,PHO,PF,25,16,630,6.9,15.6,.440,3.3,7.8,.423,3.6,7.7,.458,.547,2.1,2.9,.722,1.6,6.5,8.1,4.7,1.5,1.1,2.5,6.2,19.1,110,110,
63,54,Hedo Türkoğlu,31,ORL,SF,56,56,1910,6.5,14.6,.448,2.4,5.9,.404,4.2,8.7,.478,.529,2.2,3.3,.667,0.7,6.4,7.1,7.9,1.5,0.6,2.8,4.7,17.6,112,103,
64,55,Tony Parker,28,SAS,PG,78,78,2528,11.4,22.0,.519,0.5,1.4,.357,10.9,20.5,.531,.531,4.8,6.2,.769,0.6,4.3,4.9,10.6,1.9,0.1,4.1,2.8,28.1,113,108,MVP-12
65,56,Rajon Rondo,24,BOS,PG,68,68,2527,6.7,14.1,.475,0.2,0.9,.233,6.5,13.2,.491,.482,1.6,2.8,.568,1.8,4.4,6.2,16.0,3.2,0.2,4.9,2.5,15.2,104,100,"MVP-10,DPOY-5,AS,DEF1"
66,57,Nicolas Batum,22,POR,SF,80,67,2522,7.9,17.5,.455,2.6,7.4,.345,5.4,10.1,.535,.528,3.0,3.6,.841,2.4,5.5,7.8,2.7,1.5,1.1,1.8,4.2,21.4,116,108,
67,58,Dirk Nowitzki,32,DAL,PF,73,73,2504,12.8,24.8,.517,1.4,3.5,.393,11.4,21.2,.538,.545,8.3,9.3,.892,1.0,9.7,10.8,4.0,0.8,1.0,2.9,3.6,35.3,118,105,"MVP-6,AS,NBA2"
68,59,Steve Nash,36,PHO,PG,75,75,2497,8.1,16.5,.492,1.6,4.2,.395,6.5,12.3,.525,.542,4.6,5.1,.912,0.8,4.5,5.3,17.4,1.0,0.1,5.4,1.8,22.5,118,114,
69,60,Stephen Curry,22,GSW,PG,74,74,2489,10.3,21.4,.480,3.1,7.0,.442,7.2,14.5,.498,.551,4.3,4.6,.934,1.1,4.8,5.8,8.8,2.2,0.4,4.6,4.7,27.9,113,112,
70,61,Andre Iguodala,27,PHI,SF,67,67,2469,7.2,16.1,.445,1.3,3.8,.337,5.9,12.3,.479,.486,4.4,6.4,.693,1.3,6.9,8.2,8.9,2.1,0.8,2.9,2.3,20.0,110,104,"DPOY-8,DEF2"
71,62,Deron Williams,26,2TM,PG,65,65,2465,9.2,20.9,.439,2.3,6.8,.331,6.9,14.1,.491,.493,7.5,8.8,.845,0.9,4.7,5.6,14.3,1.7,0.3,4.9,4.1,28.1,114,112,AS
72,62,Deron Williams,26,UTA,PG,53,53,2009,9.7,21.2,.458,2.3,6.8,.345,7.3,14.4,.511,.513,7.9,9.3,.853,0.8,4.5,5.4,13.5,1.7,0.3,4.9,4.0,29.6,116,113,
73,62,Deron Williams,26,NJN,PG,12,12,456,6.9,19.8,.349,1.9,6.9,.271,5.0,12.9,.391,.396,5.4,6.8,.793,0.9,5.5,6.4,17.9,1.8,0.4,5.0,4.4,21.1,103,110,
74,63,Richard Jefferson,30,SAS,SF,81,81,2459,6.4,13.6,.474,2.9,6.5,.440,3.6,7.1,.504,.579,3.1,4.1,.759,1.1,5.4,6.6,2.3,0.8,0.7,2.0,3.5,18.8,116,109,
75,64,David West,30,NOH,PF,70,70,2451,11.7,23.0,.508,0.0,0.2,.222,11.6,22.8,.510,.509,5.8,7.2,.807,3.4,8.3,11.7,3.6,1.5,1.4,3.1,4.5,29.2,111,104,
76,65,Jeff Green,24,2TM,SF,75,51,2427,7.9,17.6,.449,1.4,4.5,.303,6.5,13.1,.499,.488,4.3,5.2,.811,1.6,6.2,7.7,2.3,1.1,0.8,2.1,4.5,21.4,108,108,
77,65,Jeff Green,24,OKC,PF,49,49,1815,7.7,17.6,.437,1.6,5.2,.304,6.1,12.4,.493,.482,4.2,5.2,.818,1.6,6.2,7.8,2.5,1.1,0.6,2.2,4.1,21.2,108,109,
78,65,Jeff Green,24,BOS,SF,26,2,612,8.5,17.5,.485,0.7,2.3,.296,7.8,15.2,.514,.505,4.3,5.5,.794,1.4,6.1,7.5,1.6,1.1,1.4,2.0,5.9,22.0,106,102,
79,66,Manu Ginóbili,33,SAS,SG,80,79,2426,9.5,21.8,.433,3.3,9.5,.349,6.2,12.4,.497,.509,7.7,8.8,.871,0.9,5.4,6.3,8.4,2.6,0.6,3.7,3.5,29.9,116,105,"MVP-8,AS,NBA3"
80,67,Luis Scola,30,HOU,PF,74,74,2412,12.0,23.9,.504,0.0,0.1,.000,12.0,23.8,.505,.504,4.5,6.1,.738,3.1,9.7,12.8,3.9,1.0,0.9,3.1,4.8,28.6,108,108,
81,68,Metta World Peace,31,LAL,SF,82,82,2410,5.7,14.4,.397,1.8,5.1,.356,3.9,9.3,.419,.460,2.0,3.0,.676,2.2,3.7,5.9,3.8,2.7,0.8,2.0,4.0,15.3,104,105,DPOY-18
82,69,Grant Hill,38,PHO,SF,80,80,2409,8.4,17.4,.484,1.0,2.4,.395,7.5,15.0,.498,.511,4.5,5.4,.829,1.6,5.5,7.1,4.2,1.4,0.7,2.8,3.9,22.3,109,111,DPOY-7
83,70,Stephen Jackson,32,CHA,SG,67,67,2405,9.7,23.6,.411,2.7,8.0,.337,7.0,15.6,.449,.468,5.5,6.8,.816,1.2,5.6,6.8,5.4,1.8,0.6,4.7,3.6,27.6,98,109,
84,71,Wilson Chandler,23,2TM,SF,72,49,2401,9.0,19.9,.450,2.3,6.7,.350,6.6,13.2,.501,.509,2.7,3.4,.807,1.6,7.0,8.5,2.5,1.0,2.0,2.2,4.2,23.0,106,109,
85,71,Wilson Chandler,23,NYK,SF,51,30,1759,9.4,20.3,.461,2.5,7.0,.351,6.9,13.3,.518,.521,2.7,3.4,.807,1.8,6.9,8.7,2.5,1.0,2.0,1.9,4.3,23.9,109,110,
86,71,Wilson Chandler,23,DEN,SF,21,19,642,7.9,18.9,.419,2.0,5.9,.347,5.9,13.0,.452,.473,2.7,3.3,.810,1.0,7.2,8.2,2.7,1.1,1.9,2.9,3.7,20.5,96,107,
87,72,Shane Battier,32,2TM,SF,82,59,2375,4.9,11.0,.450,2.2,5.8,.382,2.7,5.2,.525,.550,1.4,2.0,.688,1.9,6.1,8.0,4.0,1.5,1.7,1.7,3.4,13.5,115,108,
88,72,Shane Battier,32,HOU,SF,59,59,1818,5.2,11.4,.456,2.5,6.3,.391,2.7,5.1,.536,.564,1.4,2.1,.645,1.6,6.3,7.9,4.3,1.5,2.0,1.8,3.6,14.3,116,108,
89,72,Shane Battier,32,MEM,SF,23,0,557,4.0,9.5,.426,1.3,3.9,.333,2.7,5.5,.492,.495,1.4,1.6,.882,3.0,5.6,8.6,3.0,1.5,0.9,1.5,2.9,10.8,114,107,
90,73,Michael Beasley,22,MIN,SF,73,73,2361,11.8,26.3,.450,1.3,3.5,.366,10.6,22.8,.463,.474,4.6,6.1,.753,2.5,6.1,8.6,3.3,1.1,1.1,4.1,4.7,29.5,100,112,
91,74,Darren Collison,23,IND,PG,79,79,2360,8.5,18.7,.457,0.9,2.7,.331,7.7,16.0,.479,.481,4.3,5.0,.871,0.9,4.0,4.8,8.7,1.9,0.3,4.2,2.3,22.3,105,108,
92,75,Travis Outlaw,26,NJN,SF,82,55,2358,6.2,16.6,.375,1.7,5.7,.302,4.5,10.8,.413,.427,3.0,3.9,.772,1.2,6.1,7.4,1.9,0.8,0.8,1.6,3.4,17.1,97,112,
93,76,Andrea Bargnani,25,TOR,C,66,66,2353,11.5,25.8,.448,1.7,4.9,.345,9.8,20.9,.472,.480,6.3,7.7,.820,1.6,5.9,7.5,2.6,0.7,1.0,3.3,3.5,31.1,105,115,
94,77,Arron Afflalo,25,DEN,SG,69,69,2324,6.7,13.5,.498,2.3,5.4,.423,4.5,8.2,.546,.581,3.0,3.5,.847,1.0,4.5,5.4,3.6,0.7,0.7,1.5,3.3,18.7,123,111,
95,78,Jameer Nelson,28,ORL,PG,76,76,2319,8.5,19.0,.446,2.7,6.7,.401,5.8,12.3,.471,.517,2.9,3.7,.802,0.8,4.3,5.1,10.3,1.7,0.1,4.4,4.7,22.6,109,104,
96,79,Chauncey Billups,34,2TM,PG,72,72,2310,7.4,17.3,.427,3.2,7.9,.402,4.2,9.4,.448,.519,8.3,9.1,.916,0.5,3.6,4.1,8.4,1.5,0.3,3.8,3.2,26.3,120,111,
97,79,Chauncey Billups,34,DEN,PG,51,51,1646,7.2,16.4,.438,3.2,7.3,.441,4.0,9.1,.436,.536,8.1,8.8,.923,0.4,3.4,3.8,8.3,1.6,0.4,3.9,2.9,25.6,120,110,
98,79,Chauncey Billups,34,NYK,PG,21,21,664,7.9,19.5,.403,3.1,9.5,.328,4.8,10.1,.474,.483,9.0,10.0,.902,1.0,3.9,4.9,8.8,1.4,0.2,3.6,3.9,27.8,118,113,
99,80,DeMarcus Cousins,20,SAC,C,81,62,2309,9.4,21.9,.430,0.1,0.4,.167,9.4,21.5,.435,.432,6.0,8.8,.687,4.7,10.5,15.3,4.5,1.9,1.5,5.9,7.2,25.0,94,105,ROY-3
100,81,Glen Davis,25,BOS,C,78,13,2298,8.3,18.5,.448,0.0,0.3,.133,8.3,18.2,.454,.449,4.5,6.1,.736,2.3,7.5,9.8,2.1,1.8,0.7,2.0,5.3,21.1,101,100,6MOY-4
101,82,Derek Fisher,36,LAL,PG,82,82,2297,4.7,12.2,.389,1.5,3.7,.396,3.3,8.5,.386,.449,1.9,2.4,.806,0.3,3.2,3.5,5.2,2.3,0.2,1.6,4.4,12.9,105,107,
102,83,Jamal Crawford,30,ATL,SG,76,0,2297,8.6,20.4,.421,2.8,8.2,.341,5.8,12.3,.474,.489,5.2,6.1,.854,0.5,2.5,3.0,5.6,1.3,0.3,3.4,2.3,25.2,105,111,6MOY-5
103,84,Andrew Bogut,26,MIL,C,65,65,2297,8.5,17.3,.495,0.0,0.1,.000,8.5,17.2,.497,.495,2.2,5.1,.442,4.6,12.1,16.8,3.0,1.1,3.9,2.9,5.1,19.3,100,97,DPOY-6
104,85,Nenê,28,DEN,C,75,75,2291,8.8,14.3,.615,0.0,0.1,.200,8.8,14.2,.618,.615,6.3,8.8,.711,3.2,9.3,12.5,3.3,1.8,1.6,2.9,5.2,23.9,123,104,
105,86,Emeka Okafor,28,NOH,C,72,72,2287,7.1,12.4,.573,0.0,0.0,.000,7.1,12.4,.574,.573,3.4,6.1,.562,5.4,10.7,16.2,1.0,0.9,3.0,2.8,5.4,17.6,111,102,
106,87,Mike Bibby,32,3TM,PG,80,68,2285,5.8,13.5,.431,3.6,8.1,.440,2.2,5.3,.417,.563,0.9,1.5,.629,0.4,4.2,4.6,6.2,1.2,0.2,2.4,4.1,16.1,110,109,
107,87,Mike Bibby,32,ATL,PG,56,56,1674,6.2,14.2,.435,3.6,8.2,.441,2.5,5.9,.427,.563,0.9,1.5,.630,0.5,4.1,4.6,6.5,1.2,0.2,2.2,4.0,16.9,111,110,
108,87,Mike Bibby,32,WAS,PG,2,0,29,1.8,15.9,.111,0.0,7.1,.000,1.8,8.8,.200,.111,0.0,0.0,,0.0,5.3,5.3,14.1,1.8,0.0,1.8,5.3,3.5,60,112,
109,87,Mike Bibby,32,MIA,PG,22,12,582,5.0,11.4,.437,3.6,8.0,.455,1.4,3.4,.395,.595,0.9,1.5,.625,0.2,4.3,4.4,5.0,1.0,0.3,2.9,4.3,14.5,108,107,
110,88,J.J. Hickson,22,CLE,C,80,66,2256,9.8,21.4,.458,0.0,0.1,.000,9.8,21.3,.461,.458,5.6,8.4,.673,5.0,10.9,15.9,2.1,1.1,1.2,4.0,4.9,25.3,98,109,
111,89,Devin Harris,27,2TM,PG,71,70,2254,8.1,19.2,.422,1.4,4.3,.322,6.7,15.0,.450,.458,7.9,9.5,.833,0.4,3.6,4.0,11.9,1.7,0.2,4.9,3.8,25.5,108,112,
112,89,Devin Harris,27,NJN,PG,54,54,1724,8.1,19.0,.425,1.0,3.4,.300,7.0,15.5,.452,.452,8.0,9.5,.840,0.3,3.7,4.0,12.7,1.8,0.2,4.9,4.0,25.1,108,112,
113,89,Devin Harris,27,UTA,PG,17,16,530,8.3,20.0,.413,2.5,7.0,.357,5.8,13.0,.443,.475,7.7,9.4,.811,0.6,3.4,4.0,9.2,1.3,0.2,4.9,3.3,26.7,107,114,
114,90,Shawn Marion,32,DAL,SF,80,27,2253,10.1,19.5,.520,0.1,0.8,.152,10.0,18.7,.536,.523,2.9,3.8,.768,3.9,8.9,12.9,2.6,1.6,1.2,3.0,3.4,23.3,107,103,
