,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
11,12,Gary Payton,29,SEA,PG,82,82,3145,9.8,21.7,.453,2.3,6.7,.338,7.6,15.0,.505,.505,4.7,6.4,.744,1.3,5.1,6.4,11.5,3.1,0.3,3.9,3.3,26.7,114,103,"MVP-3,DPOY-2,AS,NBA1,DEF1"
12,13,Jason Kidd,24,PHO,PG,82,82,3118,6.0,14.5,.416,1.2,3.9,.313,4.8,10.5,.454,.458,2.8,3.5,.799,1.8,6.8,8.6,12.5,2.7,0.4,4.4,2.4,16.1,105,101,"MVP-13,AS"
13,14,Stephon Marbury,20,MIN,PG,82,81,3112,8.5,20.6,.415,1.6,5.1,.313,7.0,15.5,.448,.453,5.5,7.5,.731,1.0,2.9,3.8,11.7,1.7,0.1,4.3,3.7,24.2,105,111,
14,15,Jim Jackson,27,2TM,SG,79,78,3046,8.3,19.2,.430,1.1,3.3,.319,7.2,15.9,.453,.458,4.0,4.9,.812,2.3,4.7,6.9,6.6,1.4,0.1,4.6,3.2,21.5,99,109,
15,15,Jim Jackson,27,PHI,SG,48,47,1788,7.3,15.9,.460,1.2,3.3,.348,6.1,12.6,.489,.496,3.7,4.6,.818,2.0,4.7,6.7,6.6,1.2,0.2,4.3,3.3,19.5,103,109,
16,15,Jim Jackson,27,GSW,SG,31,31,1258,9.6,23.9,.402,0.9,3.3,.278,8.7,20.6,.422,.421,4.3,5.3,.805,2.5,4.7,7.2,6.6,1.6,0.1,4.9,3.1,24.4,94,108,
17,16,Tim Hardaway,31,MIA,PG,81,81,3031,10.0,23.3,.431,2.8,8.0,.351,7.3,15.4,.472,.490,4.6,5.9,.781,0.9,4.5,5.4,12.1,2.4,0.3,4.0,3.6,27.5,113,103,"MVP-6,AS,NBA2"
18,17,Karl Malone,34,UTA,PF,81,81,3030,13.9,26.2,.530,0.0,0.1,.333,13.8,26.0,.531,.531,11.2,14.7,.761,3.4,11.5,14.8,5.6,1.7,1.2,4.4,4.2,38.9,118,102,"MVP-2,AS,NBA1,DEF1"
19,18,Rod Strickland,31,WAS,PG,76,76,3020,8.5,19.6,.434,0.2,0.8,.250,8.3,18.7,.442,.439,6.2,8.5,.726,1.9,5.1,7.0,13.9,2.2,0.4,4.6,3.2,23.4,107,105,"MVP-18,NBA2"
20,19,Bo Outlaw,26,ORL,PF,82,76,2953,5.6,10.1,.554,0.0,0.1,.250,5.6,10.1,.557,.555,3.4,5.8,.575,4.8,7.1,11.9,4.0,2.0,3.4,3.3,4.9,14.6,109,101,DPOY-5
21,20,Shareef Abdur-Rahim,21,VAN,SF,82,82,2950,11.5,23.8,.485,0.4,0.9,.412,11.2,22.9,.488,.493,8.9,11.3,.784,4.0,6.3,10.3,3.8,1.6,1.3,4.5,3.6,32.3,109,112,
22,21,Vin Baker,26,SEA,C,82,82,2944,11.5,21.1,.542,0.0,0.1,.143,11.4,21.0,.545,.543,5.6,9.6,.591,5.2,6.7,11.9,2.8,1.7,1.6,3.2,5.0,28.6,112,104,"MVP-8,AS,NBA2"
23,22,Doug Christie,27,TOR,SG,78,78,2939,8.1,18.9,.428,1.8,5.4,.326,6.3,13.5,.469,.474,4.8,5.8,.829,1.7,5.5,7.1,5.0,3.4,1.0,4.0,3.5,22.7,103,109,
24,23,Dikembe Mutombo,31,ATL,C,82,82,2917,7.5,13.9,.537,0.0,0.0,,7.5,13.9,.537,.537,5.7,8.5,.670,5.2,12.3,17.5,1.5,0.6,5.2,3.2,4.8,20.7,114,99,"DPOY-1,AS,NBA3,DEF1"
25,24,Eddie Jones,26,LAL,SG,80,80,2910,8.6,17.7,.484,2.5,6.5,.389,6.0,11.2,.538,.555,4.1,5.4,.765,1.5,3.8,5.3,4.3,2.8,1.0,2.6,2.9,23.8,117,104,"AS,DEF2"
26,25,Rasheed Wallace,23,POR,PF,77,77,2896,8.6,16.1,.533,0.1,0.7,.205,8.4,15.4,.548,.537,3.4,5.1,.662,2.4,6.4,8.8,3.6,1.4,1.6,3.1,4.9,20.7,109,103,
27,26,Steve Smith,28,ATL,SG,73,73,2857,9.4,21.1,.444,1.9,5.3,.351,7.5,15.8,.475,.488,7.5,8.7,.855,2.5,3.4,5.9,5.6,1.4,0.6,3.4,4.2,28.1,117,108,AS
28,27,Dennis Rodman,36,CHI,PF,80,66,2856,2.9,6.8,.431,0.1,0.4,.174,2.9,6.4,.448,.436,1.2,2.1,.550,7.9,14.7,22.7,4.3,0.9,0.3,2.8,4.5,7.1,106,97,DPOY-5
29,28,Allan Houston,26,NYK,SG,82,82,2848,10.9,24.4,.447,1.6,4.1,.385,9.3,20.3,.460,.479,5.4,6.4,.851,0.8,4.4,5.2,4.1,1.2,0.5,3.8,4.0,28.8,102,103,
30,29,David Wesley,27,CHH,PG,81,81,2845,7.2,16.3,.443,1.1,3.2,.347,6.1,13.1,.467,.477,4.3,5.4,.795,0.9,3.1,4.0,10.0,2.6,0.6,4.3,4.3,19.9,106,106,
31,30,Calbert Cheaney,26,WAS,SG,82,82,2841,8.2,18.1,.457,0.3,1.0,.283,8.0,17.1,.467,.464,2.6,4.0,.647,1.5,4.5,6.0,3.2,1.8,0.7,1.9,4.9,19.3,102,106,
32,31,Damon Stoudamire,24,2TM,PG,71,71,2839,8.2,20.1,.411,1.7,5.6,.299,6.6,14.5,.454,.452,4.4,5.3,.829,1.6,3.9,5.5,10.7,2.1,0.1,4.1,2.8,22.5,106,111,
33,31,Damon Stoudamire,24,TOR,PG,49,49,2033,9.0,21.2,.425,1.7,5.2,.317,7.4,16.0,.460,.464,4.6,5.4,.844,1.6,3.9,5.5,10.2,2.0,0.1,4.1,2.9,24.3,107,114,
34,31,Damon Stoudamire,24,POR,PG,22,22,806,6.2,17.1,.364,1.7,6.6,.263,4.5,10.5,.428,.415,3.9,5.0,.787,1.6,3.8,5.4,12.0,2.2,0.1,4.2,2.5,18.1,103,105,
35,32,Corliss Williamson,24,SAC,SF,79,75,2819,10.4,21.0,.495,0.0,0.2,.000,10.4,20.8,.499,.495,5.2,8.2,.630,3.0,5.2,8.2,4.3,1.4,0.9,3.7,4.7,25.9,103,108,
36,33,Kerry Kittles,23,NJN,SG,77,76,2814,9.5,21.6,.440,2.1,4.9,.418,7.5,16.7,.447,.488,3.8,4.7,.808,2.5,4.3,6.8,3.3,2.5,0.7,2.0,2.8,24.9,115,107,
37,34,Chris Webber,24,WAS,C,71,71,2809,12.0,25.0,.482,1.2,3.8,.317,10.8,21.1,.512,.507,3.6,6.2,.589,3.3,9.3,12.5,5.1,2.1,2.3,3.4,5.0,28.9,106,101,
38,35,Horace Grant,32,ORL,C,76,76,2803,7.7,16.8,.459,0.0,0.1,.000,7.7,16.7,.462,.459,2.7,3.9,.678,4.5,7.7,12.1,3.4,1.6,1.6,1.7,3.5,18.1,109,103,DPOY-11
39,36,Reggie Miller,32,IND,SG,81,81,2795,10.1,21.1,.477,3.2,7.5,.429,6.9,13.7,.504,.553,7.5,8.6,.868,0.9,3.6,4.5,3.3,1.5,0.2,2.5,2.9,30.8,121,105,"MVP-16,AS,NBA3"
40,37,Isaiah Rider,26,POR,SG,74,66,2786,10.5,24.9,.423,2.6,8.0,.321,8.0,16.9,.472,.475,4.2,5.1,.828,1.9,4.7,6.6,4.4,1.1,0.4,3.6,3.6,27.9,104,106,
41,38,Shawn Kemp,28,CLE,PF,80,80,2769,10.0,22.5,.445,0.0,0.2,.250,10.0,22.3,.446,.446,7.8,10.7,.727,4.2,10.1,14.4,3.8,2.1,1.7,5.2,6.0,27.8,98,96,AS
42,39,Detlef Schrempf,35,SEA,SF,78,78,2742,8.5,17.5,.487,1.2,2.9,.415,7.3,14.6,.501,.521,5.8,6.9,.844,2.6,8.2,10.8,6.6,1.2,0.4,3.3,4.0,24.0,118,105,
43,40,Charles Oakley,34,NYK,PF,79,79,2734,6.1,13.9,.440,0.0,0.1,.000,6.1,13.8,.444,.440,1.9,2.3,.851,4.3,10.1,14.4,4.0,2.4,0.4,2.5,5.6,14.2,102,97,DEF2
44,41,Kendall Gill,29,NJN,SF,81,81,2733,8.1,18.8,.429,0.5,1.9,.257,7.6,16.8,.449,.443,4.3,6.3,.688,2.2,5.4,7.5,3.9,3.0,1.2,2.4,5.2,21.0,106,105,DPOY-11
45,42,Rick Fox,28,LAL,SF,82,82,2709,6.9,14.6,.471,1.6,5.0,.325,5.2,9.6,.547,.527,3.2,4.4,.743,1.5,5.3,6.8,5.2,1.9,0.9,3.8,5.9,18.6,105,105,
46,43,Mookie Blaylock,30,ATL,PG,70,69,2700,7.5,19.0,.392,1.8,6.8,.269,5.6,12.2,.460,.440,1.9,2.7,.709,1.6,5.3,6.9,9.5,3.7,0.4,3.6,2.5,18.7,102,102,"DPOY-5,DEF2"
47,44,Tyrone Corbin,35,ATL,SF,79,79,2699,6.7,15.2,.439,1.0,2.9,.348,5.7,12.3,.460,.472,2.0,2.6,.789,1.6,5.8,7.3,3.5,2.1,0.1,1.7,4.0,16.4,108,105,
48,45,Avery Johnson,32,SAS,PG,75,73,2674,6.5,13.6,.478,0.0,0.3,.154,6.5,13.4,.485,.480,2.5,3.4,.726,0.6,2.4,3.0,12.0,1.7,0.4,3.3,2.8,15.6,109,104,
49,46,Ron Mercer,21,BOS,SG,80,62,2662,10.0,22.1,.450,0.1,0.5,.107,9.9,21.6,.458,.451,3.6,4.3,.839,2.1,3.3,5.4,3.4,2.4,0.3,2.6,4.1,23.6,103,108,
50,47,Erick Dampier,22,GSW,C,82,82,2656,7.0,15.6,.445,0.0,0.0,.000,7.0,15.6,.446,.445,5.3,7.9,.669,5.4,8.8,14.1,1.9,0.8,2.7,3.5,5.6,19.2,100,104,
51,48,A.C. Green,34,DAL,PF,82,68,2649,4.9,10.8,.453,0.0,0.1,.000,4.9,10.7,.457,.453,2.3,3.3,.716,4.4,9.0,13.5,2.5,1.6,0.5,1.4,3.2,12.1,110,106,
52,49,Dean Garrett,31,DEN,C,82,82,2632,4.9,11.5,.428,0.0,0.0,,4.9,11.5,.428,.428,2.3,3.6,.648,4.6,8.5,13.1,1.8,1.2,2.7,1.7,4.0,12.2,102,110,
53,50,Voshon Lenard,24,MIA,SG,81,81,2621,7.6,17.8,.425,3.2,7.9,.405,4.4,9.9,.441,.515,2.9,3.7,.788,1.5,4.6,6.1,3.7,1.2,0.3,2.1,4.6,21.2,113,106,
54,51,Bison Dele,28,DET,C,78,78,2619,11.0,21.6,.511,0.0,0.1,.333,11.0,21.5,.511,.511,4.1,5.8,.707,4.6,9.8,14.4,2.0,1.4,1.1,3.8,5.2,26.2,105,102,
55,52,Donyell Marshall,24,GSW,SF,73,73,2611,9.1,21.9,.414,1.3,4.0,.313,7.8,17.9,.436,.443,3.2,4.3,.731,4.2,8.4,12.6,3.2,1.9,1.5,3.0,4.5,22.6,100,104,
56,53,Sam Cassell,28,NJN,PG,75,72,2606,10.3,23.4,.441,0.3,1.6,.188,10.0,21.8,.460,.448,8.8,10.3,.860,1.5,3.1,4.6,12.2,2.4,0.4,5.4,5.3,29.8,111,108,
57,54,Hersey Hawkins,31,SEA,SG,82,82,2597,5.8,13.1,.440,2.6,6.2,.415,3.2,6.9,.463,.539,3.6,4.2,.868,1.5,5.4,6.9,4.5,3.0,0.3,2.1,3.1,17.7,119,103,
58,55,Lamond Murray,24,LAC,SF,79,65,2579,9.5,19.8,.481,1.1,3.1,.353,8.4,16.7,.504,.508,4.4,5.9,.748,3.5,6.3,9.7,2.9,2.4,1.1,3.4,3.9,24.6,107,110,
59,56,LaPhonso Ellis,27,DEN,SF,76,71,2575,8.5,20.9,.407,1.2,4.2,.284,7.3,16.8,.438,.435,4.3,5.3,.805,3.0,8.3,11.3,4.4,1.4,1.0,3.6,4.7,22.5,99,111,
60,57,Mitch Richmond,32,SAC,SG,70,70,2569,11.0,24.7,.445,2.6,6.8,.389,8.4,18.0,.466,.498,8.3,9.6,.864,1.0,3.6,4.6,5.7,1.8,0.3,3.7,3.1,32.9,112,109,"MVP-15,AS,NBA3"
61,58,Juwan Howard,24,WAS,PF,64,64,2559,9.5,20.2,.467,0.0,0.0,.000,9.5,20.2,.468,.467,5.3,7.3,.721,3.3,5.9,9.2,4.2,1.7,0.5,3.8,4.6,24.2,103,106,
62,59,Jerry Stackhouse,23,2TM,SG,79,37,2545,9.0,20.7,.435,1.0,4.1,.241,8.0,16.6,.483,.459,7.5,9.5,.787,2.2,3.4,5.6,5.1,1.9,1.3,4.8,3.7,26.5,103,106,6MOY-5
63,59,Jerry Stackhouse,23,PHI,SF,22,22,748,9.1,20.1,.452,1.1,3.3,.348,7.9,16.8,.473,.481,5.7,7.2,.802,2.0,3.4,5.4,4.8,2.2,1.5,5.2,4.0,25.0,99,107,
64,59,Jerry Stackhouse,23,DET,SG,57,15,1797,9.0,21.0,.428,0.9,4.5,.208,8.0,16.4,.488,.450,8.3,10.6,.782,2.3,3.4,5.8,5.3,1.8,1.2,4.5,3.6,27.1,104,106,
65,60,Kevin Willis,35,HOU,PF,81,74,2528,11.1,21.7,.510,0.0,0.1,.143,11.1,21.6,.513,.511,5.0,6.4,.793,4.8,9.3,14.2,1.6,1.1,0.8,3.5,4.9,27.2,108,108,
66,61,Cedric Henderson,22,CLE,SF,82,71,2527,7.4,15.3,.480,0.0,0.1,.000,7.4,15.2,.483,.480,2.9,4.0,.716,1.5,5.4,6.9,3.6,2.0,1.0,3.5,5.0,17.6,96,100,
67,62,Bryant Reeves,24,VAN,C,74,74,2527,10.1,19.4,.523,0.0,0.1,.000,10.1,19.3,.525,.523,4.6,6.5,.706,4.0,8.0,12.1,3.2,0.8,1.6,3.2,5.7,24.9,110,112,
68,63,Lindsey Hunter,27,DET,PG,71,67,2505,6.9,17.9,.383,1.8,5.8,.321,5.0,12.2,.412,.434,3.1,4.3,.740,1.3,4.0,5.4,4.9,2.7,0.2,2.4,3.8,18.7,101,104,
69,64,Rodney Rogers,26,LAC,SF,76,70,2499,8.9,19.4,.456,1.5,4.4,.340,7.4,15.0,.490,.494,4.7,6.8,.686,3.2,5.6,8.8,4.2,1.9,0.8,4.0,5.0,23.9,104,111,
70,65,Brevin Knight,22,CLE,PG,80,76,2483,5.6,12.7,.441,0.0,0.2,.000,5.6,12.6,.446,.441,4.3,5.4,.801,1.4,4.0,5.4,14.1,4.2,0.4,4.2,5.8,15.6,109,97,DPOY-11
71,66,Clyde Drexler,35,HOU,SG,70,70,2473,9.6,22.6,.427,2.3,7.1,.317,7.4,15.5,.477,.477,5.9,7.4,.801,2.2,5.1,7.4,8.1,2.7,0.9,4.0,4.1,27.5,109,108,
72,67,Jeff Hornacek,34,UTA,SG,80,80,2460,8.7,18.1,.482,1.2,2.8,.441,7.5,15.3,.489,.516,6.2,7.0,.885,1.4,4.5,5.9,7.6,2.4,0.3,2.9,3.8,24.9,120,107,
73,68,David Robinson,32,SAS,C,73,73,2457,12.0,23.5,.511,0.0,0.1,.250,12.0,23.4,.512,.511,10.7,14.6,.735,5.3,11.8,17.1,4.4,1.4,4.2,4.5,4.5,34.8,114,94,"MVP-7,DPOY-3,AS,NBA2,DEF2"
74,69,Theo Ratliff,24,2TM,C,82,67,2447,6.7,13.0,.513,0.0,0.0,,6.7,13.0,.513,.513,4.3,6.1,.701,4.8,7.1,11.9,1.2,1.1,5.6,2.5,6.4,17.6,111,102,
75,69,Theo Ratliff,24,DET,C,24,12,586,5.3,10.3,.514,0.0,0.0,,5.3,10.3,.514,.514,4.0,5.8,.683,4.3,7.0,11.2,1.4,1.1,5.1,3.2,7.7,14.6,105,101,
76,69,Theo Ratliff,24,PHI,C,58,55,1861,7.1,13.9,.512,0.0,0.0,,7.1,13.9,.512,.512,4.4,6.2,.706,5.0,7.2,12.1,1.2,1.1,5.8,2.3,6.0,18.6,113,103,
77,70,Antonio McDyess,23,PHO,PF,81,81,2441,10.7,19.9,.536,0.0,0.0,.000,10.7,19.9,.537,.536,5.0,7.1,.702,4.4,8.8,13.2,2.3,2.2,2.9,3.1,6.3,26.3,111,98,
78,71,Mark Jackson,32,IND,PG,82,82,2413,5.6,13.5,.416,1.0,3.1,.314,4.7,10.4,.447,.452,3.1,4.1,.761,1.5,5.8,7.3,16.1,1.9,0.0,3.9,3.0,15.3,111,103,
79,72,Larry Johnson,28,NYK,SF,70,70,2412,9.7,19.9,.485,0.3,1.4,.238,9.3,18.5,.504,.494,4.8,6.4,.756,3.9,5.1,9.0,3.4,0.9,0.3,2.9,4.4,24.5,109,104,
80,73,Zydrunas Ilgauskas,22,CLE,C,82,81,2379,10.2,19.7,.518,0.0,0.1,.250,10.2,19.6,.519,.519,5.2,6.8,.762,6.3,10.0,16.2,1.6,1.2,3.0,3.3,6.5,25.6,111,97,
81,74,Hubert Davis,27,DAL,SG,81,30,2378,7.9,17.2,.456,2.3,5.2,.439,5.6,12.1,.464,.522,2.2,2.6,.836,0.8,3.0,3.8,3.5,1.0,0.1,2.0,2.6,20.2,109,112,
82,75,P.J. Brown,28,MIA,PF,74,74,2362,6.4,13.6,.471,0.0,0.0,,6.4,13.6,.471,.471,3.5,4.6,.766,5.4,9.2,14.7,2.4,1.5,2.3,2.2,6.1,16.3,112,100,
83,76,John Wallace,23,TOR,SF,82,36,2361,10.3,21.5,.478,0.0,0.0,.500,10.3,21.4,.478,.479,4.6,6.4,.717,2.6,5.6,8.2,2.4,1.4,2.2,3.8,5.2,25.2,100,112,
84,77,Clifford Robinson,31,PHO,SF,80,64,2359,9.5,19.9,.479,0.6,1.9,.321,8.9,18.0,.496,.494,5.5,8.0,.689,3.4,5.7,9.1,3.8,2.0,2.0,3.1,5.5,25.2,108,101,
85,78,Billy Owens,28,SAC,SF,78,78,2348,7.5,16.2,.464,0.6,1.6,.371,6.9,14.6,.474,.482,2.6,4.4,.589,3.8,9.1,12.9,4.9,2.1,0.8,3.4,5.1,18.2,100,104,
86,79,Joe Smith,22,2TM,PF,79,55,2344,10.4,24.0,.434,0.0,0.2,.000,10.4,23.9,.437,.434,5.1,6.6,.775,4.5,6.1,10.6,2.1,1.4,1.1,3.5,5.9,25.9,98,107,
87,79,Joe Smith,22,GSW,PF,49,49,1645,10.9,25.5,.429,0.0,0.2,.000,10.9,25.3,.433,.429,5.1,6.6,.769,4.5,6.3,10.8,2.1,1.4,1.2,3.4,5.4,27.0,98,106,
88,79,Joe Smith,22,PHI,PF,30,6,699,9.2,20.5,.448,0.0,0.1,.000,9.2,20.4,.450,.448,5.1,6.5,.788,4.4,5.7,10.1,2.0,1.4,1.0,3.9,7.1,23.5,99,107,
89,80,Jayson Williams,29,NJN,C,65,65,2343,7.2,14.5,.498,0.0,0.1,.000,7.2,14.4,.501,.498,4.4,6.6,.666,10.0,9.9,19.9,1.5,1.0,1.1,2.1,5.3,18.8,121,105,AS
90,81,Walter McCarty,23,BOS,SF,82,64,2340,6.5,16.1,.404,1.2,3.8,.309,5.3,12.2,.434,.441,3.2,4.3,.742,3.1,4.9,8.0,3.9,2.4,1.0,3.1,6.0,17.3,100,106,
91,82,Arvydas Sabonis,33,POR,C,73,73,2333,9.3,18.9,.493,0.7,2.6,.261,8.6,16.3,.530,.511,7.4,9.3,.798,3.4,13.3,16.7,5.0,1.5,1.8,4.3,6.1,26.7,112,97,
92,83,Joe Dumars,34,DET,SG,72,72,2326,7.7,18.5,.416,3.7,10.0,.371,4.0,8.5,.468,.516,3.0,3.6,.825,0.3,2.1,2.4,5.9,1.0,0.0,2.0,2.3,22.1,115,109,
93,84,Keith Van Horn,22,NJN,PF,62,62,2325,10.1,23.7,.426,1.6,5.1,.308,8.5,18.7,.458,.459,5.9,6.9,.846,3.2,6.0,9.3,2.4,1.5,0.6,3.7,4.9,27.6,106,108,ROY-2
94,85,Clarence Weatherspoon,27,2TM,PF,79,49,2325,6.1,13.8,.441,0.0,0.0,,6.1,13.8,.441,.441,4.5,6.3,.722,4.5,9.0,13.5,2.0,1.9,1.7,2.7,4.4,16.7,103,103,
95,85,Clarence Weatherspoon,27,PHI,PF,48,18,1290,5.8,13.6,.426,0.0,0.0,,5.8,13.6,.426,.426,5.1,7.2,.707,4.5,9.3,13.8,1.6,1.8,2.1,2.8,4.4,16.7,102,103,
96,85,Clarence Weatherspoon,27,GSW,PF,31,31,1035,6.4,14.0,.458,0.0,0.0,,6.4,14.0,.458,.458,3.9,5.2,.748,4.5,8.6,13.1,2.5,2.1,1.1,2.5,4.4,16.8,105,103,
97,86,Charlie Ward,27,NYK,PG,82,82,2317,5.5,12.1,.455,1.9,5.0,.377,3.6,7.1,.512,.534,2.1,2.7,.805,0.8,5.7,6.4,10.9,3.4,0.9,4.1,4.6,15.1,108,98,
98,87,Darrick Martin,26,LAC,PG,82,63,2299,6.2,16.5,.377,2.4,6.6,.365,3.8,9.9,.384,.450,4.2,4.9,.848,0.4,3.3,3.7,7.5,1.9,0.2,3.5,4.5,19.0,104,114,
99,88,Glenn Robinson,25,MIL,SF,56,56,2294,12.4,26.4,.470,0.6,1.5,.385,11.8,24.9,.475,.481,5.0,6.2,.808,1.9,5.2,7.1,3.7,1.6,0.8,4.6,3.8,30.4,100,107,
100,89,Dennis Scott,29,2TM,SF,81,45,2290,7.6,19.2,.397,2.9,7.9,.365,4.7,11.3,.420,.473,2.4,3.0,.808,1.1,4.6,5.7,3.6,1.2,0.9,2.4,3.5,20.6,101,109,
101,89,Dennis Scott,29,DAL,SF,52,42,1797,7.7,19.8,.387,2.8,8.1,.344,4.9,11.7,.417,.458,2.9,3.5,.822,1.2,4.7,5.9,3.8,1.3,1.0,2.7,3.6,21.0,99,110,
102,89,Dennis Scott,29,PHO,SF,29,3,493,7.6,17.3,.438,3.3,7.3,.449,4.3,9.9,.430,.534,0.9,1.3,.667,0.9,4.5,5.3,2.6,1.1,0.7,1.3,3.3,19.3,109,106,
103,90,Ron Harper,34,CHI,PG,82,82,2284,6.9,15.7,.441,0.4,2.0,.190,6.5,13.7,.477,.453,3.8,5.1,.750,2.5,4.3,6.8,5.7,2.5,1.1,2.1,4.3,18.0,111,100,
104,91,Christian Laettner,28,ATL,PF,74,49,2282,8.5,17.5,.485,0.1,0.6,.222,8.4,16.9,.495,.489,7.3,8.5,.864,3.4,8.3,11.7,4.6,1.7,1.8,4.4,5.9,24.5,111,103,
105,92,Anthony Johnson,23,SAC,PG,77,62,2266,5.2,14.0,.371,1.0,2.9,.328,4.2,11.1,.383,.406,1.8,2.5,.727,1.2,2.8,3.9,7.6,1.5,0.1,2.8,4.3,13.2,95,111,
106,93,Isaac Austin,28,2TM,C,78,50,2266,9.6,20.6,.466,0.0,0.2,.000,9.6,20.4,.470,.466,5.7,8.6,.669,4.7,8.5,13.2,4.1,1.4,1.3,4.9,5.5,24.9,100,105,
107,93,Isaac Austin,28,MIA,C,52,25,1371,10.0,21.2,.474,0.0,0.1,.000,10.0,21.1,.476,.474,6.2,9.1,.680,4.7,8.4,13.1,3.5,1.7,1.4,4.7,6.4,26.2,102,101,
108,93,Isaac Austin,28,LAC,C,26,25,895,8.9,19.7,.454,0.0,0.3,.000,8.9,19.4,.461,.454,5.1,7.8,.652,4.6,8.5,13.2,5.1,1.0,1.3,5.2,4.0,23.0,97,111,
109,94,Rex Chapman,30,PHO,SG,68,67,2263,9.5,22.2,.427,2.8,7.2,.386,6.7,15.0,.447,.490,3.4,4.3,.781,0.7,3.3,4.0,4.7,1.6,0.3,2.7,2.4,25.1,105,106,
110,95,Ervin Johnson,30,MIL,C,81,81,2261,6.0,11.1,.537,0.0,0.0,,6.0,11.1,.537,.537,3.4,5.6,.601,5.7,10.4,16.1,1.4,1.9,3.7,2.8,7.6,15.3,110,100,
111,96,Charles Barkley,34,HOU,PF,68,41,2243,8.5,17.5,.485,0.4,2.0,.214,8.1,15.5,.520,.497,7.0,9.3,.746,5.7,13.0,18.7,5.1,1.7,0.7,3.5,4.4,24.4,116,104,
112,97,Sam Mitchell,34,MIN,SF,81,33,2239,8.6,18.5,.464,0.3,1.0,.349,8.2,17.5,.470,.473,5.6,6.8,.832,2.7,6.2,8.9,2.5,1.5,0.5,1.5,4.6,23.2,115,108,
113,98,Toni Kukoč,29,CHI,SF,74,52,2235,9.2,20.3,.455,1.5,4.2,.362,7.7,16.1,.480,.493,3.7,5.3,.708,2.9,5.0,7.9,7.6,1.8,0.9,3.7,3.6,23.7,109,101,
114,99,Tracy Murray,26,WAS,SF,82,12,2227,10.5,23.6,.446,3.7,9.5,.392,6.8,14.2,.482,.524,4.3,4.9,.871,1.8,4.7,6.5,2.0,1.6,0.6,2.4,3.9,29.1,112,107,6MOY-6
