,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
32,33,A.C. Green,29,LAL,PF,82,55,2819,6.7,12.5,.537,0.3,0.8,.348,6.4,11.7,.550,.548,4.9,6.6,.739,5.1,7.5,12.6,2.1,1.6,0.7,2.1,2.6,18.6,123,109,
33,34,Tom Gugliotta,23,WSB,PF,81,81,2795,8.5,20.0,.426,0.7,2.4,.281,7.8,17.6,.446,.443,3.2,4.9,.644,3.9,9.9,13.7,5.4,2.4,0.6,4.0,3.4,20.9,95,107,
34,35,Danny Manning,26,LAC,PF,79,77,2761,12.3,24.2,.509,0.1,0.5,.267,12.2,23.7,.514,.512,6.8,8.5,.802,3.5,5.7,9.1,3.6,1.9,1.8,4.0,5.7,31.6,110,107,AS
35,36,Derrick Coleman,25,NJN,PF,76,73,2759,10.2,22.2,.460,0.4,1.8,.232,9.8,20.4,.480,.469,7.6,9.4,.808,4.5,11.0,15.4,5.0,1.7,2.3,4.4,3.8,28.5,110,101,NBA3
36,37,Larry Nance,33,CLE,PF,77,77,2753,9.8,17.9,.549,0.0,0.1,.000,9.8,17.8,.551,.549,3.7,4.5,.818,3.4,8.9,12.3,4.1,1.0,3.6,2.0,4.1,23.3,120,103,"AS,DEF2"
37,38,LaPhonso Ellis,22,DEN,PF,82,82,2749,8.5,16.8,.504,0.0,0.2,.154,8.4,16.5,.509,.505,4.1,5.5,.748,4.8,8.2,13.0,2.6,1.3,1.9,2.7,5.1,21.1,113,105,
38,39,Horace Grant,27,CHI,PF,77,77,2745,8.0,15.7,.508,0.0,0.1,.200,7.9,15.6,.510,.508,3.3,5.3,.619,6.4,7.3,13.8,3.8,1.7,1.8,2.1,4.1,19.2,118,105,DEF2
39,40,Latrell Sprewell,22,GSW,SG,77,69,2741,7.9,17.0,.464,1.3,3.5,.369,6.6,13.5,.488,.502,3.7,5.0,.746,1.4,3.4,4.8,5.2,2.2,0.9,3.6,2.9,20.8,106,111,
40,41,Dale Ellis,32,SAS,SG,82,76,2731,10.0,20.1,.499,2.2,5.5,.401,7.8,14.6,.536,.554,2.9,3.6,.797,1.5,4.3,5.7,2.0,1.4,0.3,2.0,3.3,25.2,113,110,
41,42,Blue Edwards,27,MIL,SF,82,81,2729,10.1,19.8,.512,0.7,1.9,.349,9.5,17.9,.529,.529,4.3,5.5,.790,2.3,4.7,7.0,3.9,2.4,0.8,3.2,4.4,25.3,110,110,
42,43,Grant Long,26,MIA,PF,76,62,2728,7.4,15.8,.469,0.1,0.5,.231,7.3,15.3,.476,.472,4.9,6.3,.765,3.7,6.9,10.6,3.4,1.9,0.6,2.5,4.9,19.7,112,108,
43,44,Reggie Williams,28,DEN,SF,79,79,2722,9.5,20.6,.458,0.6,2.2,.270,8.9,18.5,.480,.473,4.2,5.2,.804,2.3,5.2,7.6,5.2,2.2,1.3,3.4,5.0,23.7,106,106,
44,45,Mahmoud Abdul-Rauf,23,DEN,PG,81,81,2710,11.2,25.0,.450,1.2,3.5,.355,10.0,21.5,.465,.475,3.9,4.1,.935,0.9,3.1,4.0,6.1,1.5,0.1,3.3,3.2,27.6,107,110,MIP-1
45,46,Brad Daugherty,27,CLE,C,71,71,2691,9.8,17.1,.571,0.0,0.0,.500,9.8,17.1,.571,.571,7.4,9.3,.795,3.1,10.6,13.7,5.9,1.0,1.1,2.8,3.3,26.9,125,105,"MVP-10,AS"
46,47,Harvey Grant,27,WSB,SF,72,72,2667,10.3,21.2,.487,0.0,0.2,.100,10.3,21.0,.491,.488,4.0,5.5,.727,2.5,5.1,7.6,3.8,1.3,0.8,1.7,3.1,24.7,110,112,
47,48,Micheal Williams,26,MIN,PG,76,76,2661,6.8,15.2,.446,0.5,2.1,.243,6.3,13.1,.478,.463,8.1,8.9,.907,1.6,3.6,5.2,12.7,3.2,0.4,4.4,5.2,22.1,116,111,
48,49,Dražen Petrović,28,NJN,SG,70,67,2660,11.0,21.3,.518,1.4,3.1,.449,9.6,18.2,.529,.551,5.9,6.8,.870,0.8,2.8,3.6,4.6,1.8,0.2,3.8,4.5,29.4,116,109,NBA3
49,50,Clarence Weatherspoon,22,PHI,SF,82,82,2654,9.1,19.3,.469,0.0,0.1,.250,9.1,19.3,.470,.470,5.3,7.5,.713,3.3,7.5,10.8,2.7,1.6,1.2,3.2,3.5,23.5,102,110,
50,51,Dominique Wilkins,33,ATL,SF,71,70,2647,13.8,29.4,.468,2.2,5.9,.380,11.5,23.6,.490,.506,9.6,11.7,.828,3.5,5.5,9.0,4.2,1.3,0.5,3.4,2.2,39.4,119,112,"MVP-5,AS,NBA2"
51,52,Alonzo Mourning,22,CHH,C,78,78,2644,10.4,20.3,.511,0.0,0.1,.000,10.4,20.2,.513,.511,9.0,11.5,.781,4.8,9.8,14.6,1.4,0.5,4.9,4.3,5.2,29.7,112,106,ROY-2
52,53,Tim Hardaway,26,GSW,PG,66,66,2609,9.6,21.6,.447,1.9,5.7,.330,7.8,15.9,.489,.491,5.0,6.8,.744,1.1,3.8,4.9,12.9,2.1,0.2,4.1,2.8,26.2,114,112,"AS,NBA3"
53,54,Sean Elliott,24,SAS,SF,70,70,2604,8.7,17.7,.491,0.7,2.0,.356,8.0,15.7,.509,.511,5.2,6.5,.795,1.6,4.6,6.2,5.1,1.3,0.5,2.9,2.5,23.3,112,109,AS
54,55,Shawn Kemp,23,SEA,PF,78,68,2582,10.0,20.3,.492,0.0,0.1,.000,10.0,20.2,.494,.492,6.9,9.7,.712,5.6,10.6,16.1,3.0,2.3,2.8,4.2,6.3,26.9,110,100,"MVP-10,AS"
55,56,Clifford Robinson,26,POR,PF,82,12,2575,11.9,25.1,.473,0.4,1.4,.247,11.5,23.7,.487,.480,5.4,7.8,.690,3.1,7.1,10.2,3.4,1.8,3.1,3.3,5.4,29.5,106,103,6MOY-1
56,57,Craig Ehlo,31,CLE,SG,82,73,2559,7.6,15.5,.490,1.8,4.8,.381,5.8,10.7,.540,.550,1.7,2.4,.717,2.2,5.7,8.0,5.0,2.1,0.4,2.5,3.4,18.8,111,106,
57,58,Jeff Malone,31,UTA,SG,79,59,2558,11.6,23.4,.494,0.1,0.2,.333,11.5,23.2,.495,.495,4.6,5.4,.852,0.6,2.8,3.4,2.5,0.8,0.1,2.4,2.3,27.8,107,113,
58,59,Tyrone Corbin,30,UTA,SF,82,58,2555,7.5,14.9,.503,0.0,0.1,.000,7.5,14.8,.506,.503,3.5,4.2,.826,3.8,6.3,10.1,3.4,2.1,0.6,2.1,4.9,18.5,114,107,
59,60,Gary Payton,24,SEA,PG,82,78,2548,9.3,18.9,.494,0.1,0.7,.206,9.2,18.2,.505,.498,3.0,3.8,.770,1.9,3.6,5.5,7.8,3.5,0.4,2.9,4.9,21.8,113,105,
60,61,Kevin Gamble,27,BOS,SF,82,58,2541,9.1,18.0,.507,1.0,2.8,.374,8.1,15.3,.531,.535,2.4,3.0,.826,0.9,4.0,4.9,4.5,1.7,0.7,1.6,3.7,21.8,117,110,
61,62,Vlade Divac,24,LAL,C,82,69,2525,7.8,16.2,.485,0.4,1.5,.280,7.4,14.7,.505,.498,4.6,6.7,.689,4.3,10.1,14.4,4.6,2.5,2.8,4.2,6.1,20.8,104,103,
62,63,Lionel Simmons,24,SAC,SF,69,68,2502,8.9,20.1,.444,0.0,0.2,.091,8.9,19.9,.447,.444,5.7,6.9,.819,3.0,6.5,9.4,5.9,1.8,0.7,3.7,3.7,23.5,104,109,
63,64,Michael Adams,30,WSB,PG,70,70,2499,7.2,16.3,.439,1.3,4.2,.321,5.8,12.2,.480,.480,4.7,5.4,.856,1.0,3.7,4.7,10.3,2.0,0.1,3.4,2.9,20.4,110,113,
64,65,Buck Williams,32,POR,PF,82,82,2498,5.2,10.2,.511,0.0,0.0,.000,5.2,10.2,.512,.511,2.7,4.2,.645,4.5,8.9,13.4,1.5,1.6,1.2,2.0,5.2,13.2,112,104,
65,66,B.J. Armstrong,25,CHI,PG,82,74,2492,8.5,17.0,.499,1.3,2.9,.453,7.2,14.1,.508,.537,2.7,3.1,.861,0.6,2.5,3.1,6.9,1.4,0.1,1.7,3.5,21.0,123,111,
66,67,Anthony Mason,26,NYK,PF,81,0,2482,6.5,12.9,.502,0.0,0.0,,6.5,12.9,.502,.502,4.1,6.0,.682,4.7,8.4,13.1,3.5,0.9,0.4,2.8,4.9,17.0,111,101,6MOY-2
67,68,John Starks,27,NYK,SG,80,51,2477,10.5,24.6,.428,2.2,6.9,.321,8.3,17.7,.469,.473,5.4,6.8,.795,1.1,3.1,4.2,8.3,1.9,0.2,3.5,4.8,28.7,108,103,"DPOY-5,DEF2"
68,69,Ken Norman,28,LAC,SF,76,71,2477,9.7,19.1,.511,0.2,0.7,.263,9.5,18.3,.521,.516,2.6,4.3,.595,4.1,7.1,11.2,3.2,1.2,1.1,2.4,3.1,22.2,109,108,
69,70,Rod Strickland,26,POR,SG,78,35,2474,7.8,16.0,.485,0.1,0.6,.133,7.7,15.4,.499,.488,5.3,7.5,.717,2.4,4.2,6.6,10.9,2.6,0.5,3.9,3.0,20.9,112,106,
70,71,Terry Davis,25,DAL,PF,75,74,2462,7.7,16.9,.455,0.0,0.2,.250,7.7,16.8,.457,.457,3.3,5.5,.594,5.1,8.7,13.7,1.3,0.7,0.5,3.1,3.9,18.7,97,115,
71,72,Rony Seikaly,27,MIA,C,72,64,2456,8.6,17.9,.480,0.0,0.2,.125,8.6,17.8,.484,.481,8.2,11.2,.735,5.4,12.1,17.5,2.1,0.8,1.7,4.2,5.4,25.5,109,106,
72,73,Derrick McKey,26,SEA,SF,77,68,2439,7.9,16.0,.496,0.8,2.3,.357,7.1,13.7,.519,.522,4.5,6.1,.741,2.5,4.2,6.7,4.0,2.2,1.2,3.1,4.3,21.2,113,107,
73,74,Eric Murdock,24,MIL,PG,79,78,2437,9.0,19.2,.468,0.6,2.4,.261,8.3,16.7,.498,.485,4.7,6.1,.780,1.9,3.9,5.8,12.4,3.6,0.1,4.2,3.6,23.3,111,109,
74,75,Kendall Gill,24,CHH,SG,69,67,2430,9.1,20.3,.449,0.3,1.2,.274,8.8,19.1,.460,.457,4.4,5.7,.772,2.4,4.3,6.7,5.3,1.9,0.7,3.4,3.8,23.0,103,111,
75,76,Kenny Smith,27,HOU,PG,82,82,2422,8.1,15.6,.520,2.0,4.6,.438,6.1,11.0,.554,.585,4.1,4.7,.878,0.6,2.8,3.4,9.4,1.7,0.1,3.4,2.3,22.4,121,109,
76,77,Dennis Rodman,31,DET,PF,62,55,2410,3.9,9.2,.427,0.3,1.6,.205,3.6,7.6,.472,.444,1.9,3.5,.534,7.8,16.3,24.2,2.2,1.0,1.0,2.2,4.3,10.0,107,102,"DPOY-4,DEF1"
77,78,Pooh Richardson,26,IND,PG,74,73,2396,7.0,14.7,.479,0.1,0.6,.103,7.0,14.1,.496,.482,1.9,2.6,.742,1.3,4.3,5.6,12.0,2.0,0.3,3.5,2.8,16.1,109,111,
78,79,Mark Price,28,CLE,PG,75,74,2380,10.1,21.0,.484,2.6,6.2,.416,7.6,14.7,.512,.546,6.1,6.5,.948,0.8,3.5,4.3,12.8,1.9,0.2,4.2,2.2,29.0,120,109,"MVP-8,AS,NBA1"
79,80,James Worthy,31,LAL,SF,82,69,2359,10.8,24.2,.447,0.6,2.3,.270,10.2,21.8,.466,.460,3.6,4.5,.810,1.5,3.7,5.2,5.9,1.9,0.6,2.9,1.8,25.8,104,111,
80,81,Otis Thorpe,30,HOU,PF,72,69,2357,8.3,14.9,.558,0.0,0.0,.000,8.3,14.8,.560,.558,3.3,5.5,.598,4.7,8.0,12.7,3.9,0.9,0.4,3.3,5.0,19.9,112,107,
81,82,Sam Perkins,31,2TM,PF,79,62,2351,8.1,17.0,.477,0.5,1.5,.338,7.6,15.5,.490,.492,5.3,6.5,.820,3.5,7.7,11.1,3.3,1.3,1.7,2.3,4.8,22.0,116,107,
82,82,Sam Perkins,31,LAL,PF,49,49,1589,7.6,16.6,.459,0.2,0.9,.172,7.4,15.6,.476,.464,5.8,7.0,.829,3.5,8.4,11.9,4.0,1.3,1.6,2.4,4.4,21.1,114,108,
83,82,Sam Perkins,31,SEA,PF,30,13,762,9.1,17.8,.511,1.2,2.8,.452,7.9,15.1,.522,.546,4.3,5.4,.795,3.4,6.1,9.5,1.8,1.3,2.0,2.1,5.6,23.8,121,106,
84,83,Spud Webb,29,SAC,PG,69,68,2335,7.0,16.1,.433,0.8,2.8,.274,6.2,13.3,.466,.457,5.7,6.7,.851,0.9,3.0,3.9,9.8,2.1,0.1,4.0,3.6,20.4,108,112,
85,84,Robert Horry,22,HOU,SF,79,79,2330,7.0,14.9,.474,0.3,1.0,.255,6.8,13.9,.490,.482,3.1,4.4,.715,2.5,6.1,8.6,4.2,1.7,1.8,3.4,4.6,17.5,101,105,
86,85,Chris Morris,27,NJN,SF,77,57,2302,9.5,19.7,.481,0.4,1.7,.224,9.1,18.0,.504,.490,4.3,5.4,.794,4.9,4.9,9.9,2.3,3.1,1.1,2.6,3.7,23.6,112,104,
87,86,Anthony Avent,23,MIL,PF,82,78,2285,7.6,17.5,.433,0.0,0.0,.000,7.6,17.5,.434,.433,2.4,3.8,.651,3.9,7.3,11.2,2.0,1.2,1.6,3.1,5.2,17.6,93,110,
88,87,Wayman Tisdale,28,SAC,PF,76,75,2283,11.3,22.3,.509,0.0,0.0,.000,11.3,22.2,.510,.509,3.7,4.8,.758,2.6,7.8,10.4,2.3,1.1,1.0,2.4,5.8,26.3,108,110,
89,88,Dale Davis,23,IND,PF,82,82,2264,6.7,11.8,.568,0.0,0.0,,6.7,11.8,.568,.568,2.6,5.0,.529,6.4,9.5,16.0,1.5,1.4,3.3,1.7,6.1,16.1,120,106,
90,89,Dee Brown,24,BOS,PG,80,48,2254,7.4,15.7,.468,0.6,1.8,.317,6.8,13.9,.488,.486,4.3,5.4,.793,1.0,4.5,5.5,10.3,3.1,0.7,3.1,4.6,19.6,113,107,
91,90,Vernon Maxwell,27,HOU,SG,71,68,2251,7.9,19.4,.407,2.7,8.2,.332,5.2,11.2,.461,.477,3.7,5.1,.719,0.7,4.3,5.0,6.7,1.9,0.2,3.2,2.8,22.2,104,108,
92,91,Bimbo Coles,24,MIA,PG,81,37,2232,7.2,15.6,.464,1.0,3.1,.307,6.3,12.5,.503,.494,4.0,5.0,.805,1.3,2.5,3.8,8.5,1.8,0.3,2.5,4.5,19.4,117,111,
93,92,Charles Oakley,29,NYK,PF,82,82,2230,5.0,9.8,.508,0.0,0.0,.000,5.0,9.8,.509,.508,2.9,4.0,.722,6.6,9.6,16.1,2.9,1.9,0.3,2.8,6.6,12.9,112,98,DPOY-5
94,93,Ricky Pierce,33,SEA,SG,77,72,2218,11.8,24.1,.489,0.9,2.5,.372,10.9,21.6,.503,.509,7.1,7.9,.889,1.3,3.0,4.3,5.0,2.3,0.2,3.6,3.8,31.6,116,108,
95,94,Xavier McDaniel,29,BOS,PF,82,27,2215,10.4,21.1,.495,0.1,0.5,.273,10.3,20.6,.500,.498,4.4,5.5,.793,3.8,7.3,11.2,3.7,1.6,1.2,3.9,5.7,25.4,106,107,
96,95,Terry Mills,25,DET,PF,81,46,2183,11.6,25.3,.461,0.2,0.8,.278,11.4,24.4,.467,.465,4.7,6.0,.791,4.2,7.0,11.1,2.6,1.0,1.2,3.3,6.6,28.3,105,109,
97,96,Charles Smith,27,NYK,SF,81,68,2172,8.4,17.9,.469,0.0,0.0,.000,8.4,17.8,.470,.469,6.7,8.6,.782,4.0,6.1,10.1,3.3,1.1,2.2,3.6,5.9,23.5,108,100,
98,97,Danny Ainge,33,PHO,SG,80,0,2163,7.5,16.2,.462,3.3,8.3,.403,4.2,8.0,.522,.564,2.7,3.2,.848,1.1,3.7,4.8,5.8,1.5,0.2,2.5,3.9,21.1,120,110,6MOY-2
99,98,Michael Cage,31,SEA,C,82,66,2156,5.1,9.6,.526,0.0,0.0,.000,5.1,9.6,.528,.526,1.4,3.0,.469,6.2,9.1,15.3,1.6,1.8,1.1,1.4,4.2,11.6,119,104,
100,99,Robert Parish,39,BOS,C,79,79,2146,9.8,18.3,.535,0.0,0.0,,9.8,18.3,.535,.535,3.8,5.5,.689,5.8,11.6,17.4,1.4,1.3,2.5,2.8,4.7,23.4,113,103,
101,100,Stacey Augmon,24,ATL,SG,73,66,2112,9.2,18.4,.501,0.0,0.1,.000,9.2,18.4,.504,.501,5.3,7.2,.739,3.3,3.4,6.7,4.0,2.1,0.4,3.7,3.3,23.8,109,112,
102,101,Derek Harper,31,DAL,SG,62,60,2108,9.0,21.5,.419,2.3,5.9,.393,6.7,15.6,.428,.472,5.5,7.2,.756,1.0,1.9,2.8,7.6,1.8,0.4,3.1,3.3,25.8,109,117,
103,102,Tim Perry,27,PHI,PF,81,51,2104,6.6,14.2,.468,0.2,1.1,.204,6.4,13.1,.491,.476,3.4,4.8,.710,3.6,5.9,9.5,2.9,0.9,2.1,2.8,3.7,16.9,103,111,
104,103,Dell Curry,28,CHH,SG,80,0,2094,11.4,25.2,.452,2.2,5.4,.401,9.2,19.8,.466,.495,3.1,3.6,.866,1.2,5.4,6.5,4.1,2.0,0.5,3.0,3.4,28.1,105,110,6MOY-4
105,104,Sam Bowie,31,NJN,C,79,65,2092,6.9,15.2,.450,0.0,0.1,.333,6.8,15.1,.451,.451,3.4,4.3,.779,3.8,9.5,13.3,3.0,0.8,3.1,2.9,5.4,17.1,104,103,
106,105,Sean Rooks,23,DAL,C,72,68,2087,8.5,17.3,.493,0.0,0.0,.000,8.5,17.2,.494,.493,5.4,9.0,.602,4.5,7.9,12.4,2.2,0.9,1.9,3.7,4.7,22.4,102,114,
107,106,Gerald Wilkins,29,CLE,SF,80,35,2079,8.8,19.4,.453,0.4,1.4,.276,8.4,18.0,.467,.463,3.7,4.4,.840,1.8,3.4,5.2,4.5,1.9,0.4,2.3,3.8,21.7,105,108,
108,107,Frank Brickowski,33,MIL,C,66,64,2075,11.0,20.1,.545,0.2,0.6,.308,10.8,19.5,.553,.550,4.7,6.5,.728,2.9,6.9,9.7,4.7,1.9,1.1,4.9,5.7,26.8,106,109,
109,108,Rik Smits,26,IND,C,81,81,2072,11.9,24.6,.486,0.0,0.0,,11.9,24.6,.486,.486,4.0,5.5,.732,3.0,7.4,10.4,2.9,0.7,1.8,3.5,6.9,27.9,103,110,
110,109,Tyrone Hill,24,GSW,C,74,66,2070,5.8,11.5,.508,0.0,0.1,.000,5.8,11.4,.512,.508,3.2,5.1,.624,5.9,11.6,17.6,1.6,1.0,0.9,2.1,7.5,14.9,114,107,
111,110,Hot Rod Williams,30,CLE,C,67,13,2055,6.5,13.8,.470,0.0,0.0,,6.5,13.8,.470,.470,5.2,7.3,.716,3.1,7.1,10.2,3.7,1.2,2.6,2.9,4.2,18.2,107,105,
112,111,Jay Humphries,30,UTA,SG,78,20,2034,7.0,16.1,.436,0.4,1.8,.200,6.6,14.3,.466,.447,2.5,3.2,.777,1.0,2.5,3.5,7.7,2.5,0.3,3.2,5.8,16.9,99,109,
113,112,Avery Johnson,27,SAS,PG,75,49,2030,6.3,12.6,.502,0.0,0.2,.000,6.3,12.4,.510,.502,3.6,4.5,.791,0.5,3.1,3.6,13.9,2.1,0.4,3.6,3.5,16.3,114,109,
114,113,Kenny Anderson,22,NJN,PG,55,55,2010,9.2,21.1,.435,0.2,0.6,.280,9.0,20.5,.440,.439,4.5,5.8,.776,1.3,4.4,5.6,11.2,2.4,0.3,3.8,3.5,23.1,106,106,
